database_from	Gene_name	Transcript_id	Chr	Start	Stop
exac_lofintol	FGF9	ENST00000382353.5	13	22246051	22275574
exac_lofintol	PAN3	ENST00000380958.3	13	28712794	28866659
exac_lofintol	WASF3	ENST00000335327.5	13	27216407	27259982
exac_lofintol	FLT1	ENST00000282397.4	13	28877303	29068980
exac_lofintol	CDK8	ENST00000381527.3	13	26828778	26978218
exac_lofintol	RPL21	ENST00000311549.6	13	27827913	27830662
exac_lofintol	HSPH1	ENST00000320027.5	13	31711454	31735719
exac_lofintol	FRY	ENST00000380250.3	13	32605932	32869597
exac_lofintol	N4BP2L1	ENST00000380130.2	13	32977078	33002219
exac_lofintol	KATNAL1	ENST00000380615.3	13	30782676	30857914
exac_lofintol	PDS5B	ENST00000315596.10	13	33222909	33349190
exac_lofintol	DCLK1	ENST00000255448.4	13	36348778	36700274
exac_lofintol	TRPC4	ENST00000379681.3	13	38211039	38357470
exac_lofintol	NBEA	ENST00000400445.3	13	35516957	36245128
exac_lofintol	FOXO1	ENST00000379561.5	13	41133659	41240349
exac_lofintol	KBTBD6	ENST00000379485.1	13	41704622	41706647
exac_lofintol	TPT1	ENST00000530705.1	13	45911520	45915204
exac_lofintol	COG3	ENST00000349995.5	13	46039171	46108866
exac_lofintol	TSC22D1	ENST00000458659.2	13	45008761	45150210
exac_lofintol	RB1	ENST00000267163.4	13	48878048	49054207
exac_lofintol	ZC3H13	ENST00000282007.3	13	46537956	46619642
exac_lofintol	FNDC3A	ENST00000492622.2	13	49580326	49781531
exac_lofintol	LCP1	ENST00000398576.2	13	46701725	46733797
exac_lofintol	LRCH1	ENST00000389797.3	13	47127531	47315983
exac_lofintol	INTS6	ENST00000311234.4	13	51939887	52026661
exac_lofintol	PCDH17	ENST00000377918.3	13	58206680	58299428
exac_lofintol	SUGT1	ENST00000343788.6	13	53227055	53261970
exac_lofintol	PCDH9	ENST00000544246.1	13	66878786	67802572
exac_lofintol	KLF12	ENST00000377669.2	13	74269626	74569159
exac_lofintol	DACH1	ENST00000305425.4	13	72014786	72440907
exac_lofintol	RBM26	ENST00000267229.7	13	79894755	79979909
exac_lofintol	MYCBP2	ENST00000544440.2	13	77619512	77900796
exac_lofintol	SLITRK1	ENST00000377084.2	13	84453551	84455642
exac_lofintol	SLAIN1	ENST00000488699.1	13	78273058	78337355
exac_lofintol	SPRY2	ENST00000377102.1	13	80910892	80911840
exac_lofintol	TM9SF2	ENST00000376387.4	13	100153860	100215012
exac_lofintol	DNAJC3	ENST00000602402.1	13	96329509	96443284
exac_lofintol	IPO5	ENST00000261574.5	13	98622034	98674076
exac_lofintol	MBNL2	ENST00000345429.6	13	97928489	98043590
exac_lofintol	DOCK9	ENST00000376460.1	13	99447001	99630163
exac_lofintol	EFNB2	ENST00000245323.4	13	107145387	107187312
exac_lofintol	TPP2	ENST00000376065.4	13	103249388	103330666
exac_lofintol	ARGLU1	ENST00000400198.3	13	107196343	107220267
exac_lofintol	TUBGCP3	ENST00000261965.3	13	113140306	113242294
exac_lofintol	ATP11A	ENST00000487903.1	13	113344730	113532608
exac_lofintol	ARHGEF7	ENST00000375741.2	13	111767873	111944679
exac_lofintol	COL4A1	ENST00000375820.4	13	110802709	110959374
exac_lofintol	TNFSF13B	ENST00000375887.4	13	108922243	108959286
exac_lofintol	MYO16	ENST00000356711.2	13	109318271	109859184
exac_lofintol	LAMP1	ENST00000332556.4	13	113951749	113976736
exac_lofintol	TFDP1	ENST00000375370.5	13	114240152	114294582
exac_lofintol	CHAMP1	ENST00000361283.1	13	115089317	115091756
exac_lofintol	CDC16	ENST00000360383.3	13	115000559	115037918
exac_lofintol	CUL4A	ENST00000375440.4	13	113863941	113917896
exac_lofintol	CHD8	ENST00000399982.2	14	21853771	21899802
exac_lofintol	ZNF219	ENST00000360947.3	14	21558694	21561750
exac_lofintol	SUPT16H	ENST00000216297.2	14	21820831	21852086
exac_lofintol	HNRNPC	ENST00000320084.7	14	21679381	21702352
exac_lofintol	MMP14	ENST00000311852.6	14	23306026	23315248
exac_lofintol	PRMT5	ENST00000324366.8	14	23390112	23398570
exac_lofintol	ACIN1	ENST00000262710.1	14	23528356	23564495
exac_lofintol	RNF31	ENST00000324103.6	14	24616907	24629782
exac_lofintol	CPNE6	ENST00000397016.2	14	24542145	24546939
exac_lofintol	JPH4	ENST00000397118.3	14	24038842	24046662
exac_lofintol	NFATC4	ENST00000413692.2	14	24836260	24846149
exac_lofintol	SCFD1	ENST00000458591.2	14	31091544	31204815
exac_lofintol	HECTD1	ENST00000399332.1	14	31570135	31675142
exac_lofintol	NOVA1	ENST00000539517.2	14	26917164	27066642
exac_lofintol	AKAP6	ENST00000280979.4	14	32902699	33293979
exac_lofintol	NPAS3	ENST00000356141.4	14	33408522	34270315
exac_lofintol	SRP54	ENST00000556994.1	14	35465915	35498358
exac_lofintol	ARHGAP5	ENST00000345122.3	14	32559875	32624154
exac_lofintol	PSMA6	ENST00000261479.4	14	35761682	35786512
exac_lofintol	SNX6	ENST00000362031.4	14	35032327	35099358
exac_lofintol	BAZ1A	ENST00000360310.1	14	35222713	35343810
exac_lofintol	NFKBIA	ENST00000216797.5	14	35871218	35873850
exac_lofintol	RALGAPA1	ENST00000307138.6	14	36008747	36278041
exac_lofintol	MDGA2	ENST00000426342.1	14	47311133	47600947
exac_lofintol	FBXO33	ENST00000298097.7	14	39868719	39901366
exac_lofintol	PRPF39	ENST00000355765.6	14	45564442	45584116
exac_lofintol	MGAT2	ENST00000305386.2	14	50087986	50089330
exac_lofintol	SOS2	ENST00000216373.5	14	50585061	50698001
exac_lofintol	MAP4K5	ENST00000013125.4	14	50886736	50998767
exac_lofintol	ATL1	ENST00000358385.6	14	51026983	51099057
exac_lofintol	NEMF	ENST00000298310.5	14	50251353	50319471
exac_lofintol	TRIM9	ENST00000298355.3	14	51444008	51561657
exac_lofintol	BMP4	ENST00000245451.4	14	54416749	54418940
exac_lofintol	DDHD1	ENST00000323669.5	14	53513485	53619816
exac_lofintol	STYX	ENST00000354586.4	14	53197192	53237824
exac_lofintol	PSMC6	ENST00000445930.2	14	53173895	53194335
exac_lofintol	FERMT2	ENST00000343279.4	14	53325094	53417286
exac_lofintol	SAMD4A	ENST00000392067.3	14	55034634	55255662
exac_lofintol	NAA30	ENST00000556492.1	14	57857675	57876234
exac_lofintol	GCH1	ENST00000491895.2	14	55310734	55369381
exac_lofintol	PELI2	ENST00000267460.4	14	56585378	56763884
exac_lofintol	EXOC5	ENST00000413566.2	14	57675326	57735366
exac_lofintol	ARID4A	ENST00000355431.3	14	58766572	58838707
exac_lofintol	RTN1	ENST00000267484.5	14	60063462	60337348
exac_lofintol	PSMA3	ENST00000216455.4	14	58711638	58738613
exac_lofintol	DAAM1	ENST00000395125.1	14	59730195	59835577
exac_lofintol	TRMT5	ENST00000261249.6	14	61441826	61447691
exac_lofintol	PRKCH	ENST00000332981.5	14	61788819	62016549
exac_lofintol	PPP2R5E	ENST00000337537.3	14	63842726	64006403
exac_lofintol	SIX1	ENST00000247182.6	14	61113000	61115907
exac_lofintol	PPM1A	ENST00000325642.3	14	60712565	60759200
exac_lofintol	HIF1A	ENST00000539097.1	14	62164568	62213803
exac_lofintol	GPHN	ENST00000478722.1	14	66975245	67647654
exac_lofintol	MAX	ENST00000358664.4	14	65543193	65569057
exac_lofintol	EIF2S1	ENST00000256383.4	14	67831484	67850157
exac_lofintol	FUT8	ENST00000360689.5	14	66028281	66209128
exac_lofintol	ZBTB1	ENST00000394712.2	14	64988222	64990364
exac_lofintol	SPTB	ENST00000389722.3	14	65216023	65289812
exac_lofintol	ACTN1	ENST00000394419.4	14	69341575	69445773
exac_lofintol	DCAF5	ENST00000341516.5	14	69520573	69619695
exac_lofintol	RBM25	ENST00000261973.7	14	73538349	73586513
exac_lofintol	PSEN1	ENST00000324501.5	14	73614727	73685997
exac_lofintol	SIPA1L1	ENST00000555818.1	14	72054589	72205878
exac_lofintol	PCNX	ENST00000304743.2	14	71374567	71576652
exac_lofintol	MAP3K9	ENST00000555993.2	14	71197096	71275888
exac_lofintol	ZFYVE1	ENST00000556143.1	14	73437589	73491216
exac_lofintol	ELMSAN1	ENST00000286523.5	14	74186003	74206711
exac_lofintol	FCF1	ENST00000341162.4	14	75179900	75201633
exac_lofintol	YLPM1	ENST00000325680.7	14	75230192	75302114
exac_lofintol	DLST	ENST00000334220.4	14	75348656	75369033
exac_lofintol	TMEM63C	ENST00000298351.4	14	77685156	77723069
exac_lofintol	TGFB3	ENST00000238682.3	14	76425529	76447236
exac_lofintol	IRF2BPL	ENST00000238647.3	14	77491744	77494135
exac_lofintol	GTF2A1	ENST00000553612.1	14	81646566	81686862
exac_lofintol	NRXN3	ENST00000554719.1	14	79117567	80328307
exac_lofintol	AHSA1	ENST00000216479.3	14	77924532	77935592
exac_lofintol	SNW1	ENST00000261531.7	14	78184430	78227470
exac_lofintol	RPS6KA5	ENST00000261991.3	14	91338417	91526778
exac_lofintol	FOXN3	ENST00000345097.4	14	89628757	89878820
exac_lofintol	TTC7B	ENST00000328459.6	14	91007711	91282639
exac_lofintol	PSMC1	ENST00000261303.8	14	90722941	90738751
exac_lofintol	ZC3H14	ENST00000251038.5	14	89029477	89078095
exac_lofintol	ITPK1	ENST00000267615.6	14	93407905	93581508
exac_lofintol	SMEK1	ENST00000554684.1	14	91925102	91975991
exac_lofintol	FBLN5	ENST00000342058.4	14	92336567	92413573
exac_lofintol	UNC79	ENST00000256339.4	14	93943986	94173250
exac_lofintol	DICER1	ENST00000526495.1	14	95556834	95599795
exac_lofintol	BCL11B	ENST00000357195.3	14	99640487	99737555
exac_lofintol	PAPOLA	ENST00000216277.8	14	96968929	97031387
exac_lofintol	WARS	ENST00000355338.2	14	100801211	100835522
exac_lofintol	YY1	ENST00000262238.4	14	100705581	100743937
exac_lofintol	EVL	ENST00000392920.3	14	100531837	100610075
exac_lofintol	CCNK	ENST00000389879.5	14	99959014	99977119
exac_lofintol	EML1	ENST00000334192.4	14	100259813	100406449
exac_lofintol	DYNC1H1	ENST00000360184.4	14	102431028	102516900
exac_lofintol	TECPR2	ENST00000359520.7	14	102843058	102964594
exac_lofintol	WDR20	ENST00000454394.2	14	102606260	102676217
exac_lofintol	TRAF3	ENST00000560371.1	14	103336538	103372121
exac_lofintol	CDC42BPB	ENST00000361246.2	14	103400048	103523510
exac_lofintol	RCOR1	ENST00000262241.6	14	103059223	103192843
exac_lofintol	PPP2R5C	ENST00000422945.2	14	102228230	102391609
exac_lofintol	PPP1R13B	ENST00000202556.9	14	104201490	104313644
exac_lofintol	EIF5	ENST00000216554.3	14	103802197	103807389
exac_lofintol	INF2	ENST00000392634.4	14	105167702	105181676
exac_lofintol	JAG2	ENST00000331782.3	14	105609031	105634757
exac_lofintol	MTA1	ENST00000331320.7	14	105886372	105936552
exac_lofintol	AKT1	ENST00000554581.1	14	105236677	105258980
exac_lofintol	PACS2	ENST00000458164.2	14	105781255	105861009
exac_lofintol	MAGEL2	ENST00000532292.1	15	23889139	23891080
exac_lofintol	CYFIP1	ENST00000313077.7	15	22925782	23003040
exac_lofintol	GABRA5	ENST00000335625.5	15	27114395	27193380
exac_lofintol	GABRB3	ENST00000311550.5	15	26792939	27018109
exac_lofintol	HERC2	ENST00000261609.7	15	28356908	28566579
exac_lofintol	GABRG3	ENST00000333743.6	15	27216682	27778027
exac_lofintol	GOLGA8M	ENST00000563027.1	15	28947099	28957469
exac_lofintol	UBE3A	ENST00000397954.2	15	25584283	25653795
exac_lofintol	TJP1	ENST00000346128.6	15	29993798	30114231
exac_lofintol	EMC7	ENST00000256545.4	15	34376534	34394040
exac_lofintol	OTUD7A	ENST00000307050.4	15	31775496	31947449
exac_lofintol	RYR3	ENST00000389232.4	15	33603246	34157427
exac_lofintol	ACTC1	ENST00000290378.4	15	35082612	35087009
exac_lofintol	EMC4	ENST00000267750.4	15	34517315	34521989
exac_lofintol	AQR	ENST00000156471.5	15	35148992	35261814
exac_lofintol	LPCAT4	ENST00000314891.6	15	34651327	34659301
exac_lofintol	MEIS2	ENST00000561208.1	15	37184373	37391667
exac_lofintol	SLC12A6	ENST00000354181.3	15	34526081	34628881
exac_lofintol	THBS1	ENST00000260356.5	15	39874058	39887570
exac_lofintol	BAHD1	ENST00000416165.1	15	40750663	40758329
exac_lofintol	VPS18	ENST00000220509.5	15	41186966	41195539
exac_lofintol	INO80	ENST00000361937.3	15	41272420	41388508
exac_lofintol	DLL4	ENST00000249749.5	15	41221866	41230232
exac_lofintol	RAD51	ENST00000382643.3	15	40990956	41023376
exac_lofintol	MAPKBP1	ENST00000456763.2	15	42067473	42117634
exac_lofintol	MGA	ENST00000219905.7	15	41961092	42059478
exac_lofintol	RTF1	ENST00000389629.4	15	41709313	41772885
exac_lofintol	TTBK2	ENST00000267890.6	15	43037992	43170815
exac_lofintol	MAP1A	ENST00000300231.5	15	43813671	43822422
exac_lofintol	CDAN1	ENST00000356231.3	15	43016688	43029300
exac_lofintol	TP53BP1	ENST00000382044.4	15	43699580	43785241
exac_lofintol	FRMD5	ENST00000417257.1	15	44166082	44487252
exac_lofintol	PDIA3	ENST00000300289.5	15	44038737	44063416
exac_lofintol	MFAP1	ENST00000267812.3	15	44097291	44116767
exac_lofintol	CTDSPL2	ENST00000260327.4	15	44751212	44816372
exac_lofintol	MYEF2	ENST00000324324.7	15	48435104	48470434
exac_lofintol	SLC30A4	ENST00000261867.4	15	45777360	45814552
exac_lofintol	SEMA6D	ENST00000316364.5	15	48051995	48063982
exac_lofintol	USP8	ENST00000433963.1	15	50731270	50791285
exac_lofintol	AP4E1	ENST00000261842.5	15	51200975	51294859
exac_lofintol	COPS2	ENST00000299259.6	15	49420146	49447775
exac_lofintol	FBN1	ENST00000316623.5	15	48703186	48936966
exac_lofintol	GABPB1	ENST00000220429.8	15	50570828	50601995
exac_lofintol	MYO5A	ENST00000399231.3	15	52605892	52821003
exac_lofintol	DMXL2	ENST00000543779.2	15	51741180	51914742
exac_lofintol	LEO1	ENST00000299601.5	15	52230352	52263942
exac_lofintol	RSL24D1	ENST00000260443.4	15	55474349	55489088
exac_lofintol	FAM214A	ENST00000261844.7	15	52874350	52970218
exac_lofintol	TCF12	ENST00000438423.2	15	57212111	57574785
exac_lofintol	CCPG1	ENST00000442196.3	15	55648417	55681622
exac_lofintol	RFX7	ENST00000423270.1	15	56385542	56535483
exac_lofintol	PYGO1	ENST00000302000.6	15	55838220	55881050
exac_lofintol	ADAM10	ENST00000260408.3	15	58889745	59041733
exac_lofintol	RNF111	ENST00000559209.1	15	59323021	59387099
exac_lofintol	TLN2	ENST00000561311.1	15	62939509	63132809
exac_lofintol	RORA	ENST00000261523.5	15	60789653	60919573
exac_lofintol	SLTM	ENST00000380516.2	15	59172197	59225764
exac_lofintol	HERC1	ENST00000443617.2	15	63901279	64067822
exac_lofintol	USP3	ENST00000380324.3	15	63796938	63883025
exac_lofintol	CSNK1G1	ENST00000303052.7	15	64464129	64592698
exac_lofintol	ZNF609	ENST00000326648.3	15	64791618	64973581
exac_lofintol	CTD-2116N17.1	ENST00000606793.1	15	64473467	64558064
exac_lofintol	SNX1	ENST00000261889.5	15	64388212	64430396
exac_lofintol	DPP8	ENST00000341861.5	15	65739221	65808030
exac_lofintol	MAP2K1	ENST00000307102.5	15	66679685	66782953
exac_lofintol	RPL4	ENST00000307961.6	15	66791744	66797128
exac_lofintol	RAB11A	ENST00000261890.2	15	66161923	66180178
exac_lofintol	KIF23	ENST00000260363.4	15	69706804	69740146
exac_lofintol	TLE3	ENST00000558939.1	15	70342435	70389137
exac_lofintol	PIAS1	ENST00000249636.6	15	68346664	68480173
exac_lofintol	ANP32A	ENST00000465139.2	15	69072419	69113090
exac_lofintol	PARP6	ENST00000569795.1	15	72533795	72559818
exac_lofintol	NEO1	ENST00000339362.5	15	73345016	73595037
exac_lofintol	ARIH1	ENST00000379887.4	15	72766980	72875633
exac_lofintol	PKM	ENST00000319622.6	15	72491990	72511438
exac_lofintol	NPTN	ENST00000345330.4	15	73854250	73925556
exac_lofintol	MYO9A	ENST00000356056.5	15	72118920	72338904
exac_lofintol	ARID3B	ENST00000346246.5	15	74836277	74888115
exac_lofintol	CLK3	ENST00000395066.3	15	74907795	74922224
exac_lofintol	PML	ENST00000268058.3	15	74287153	74337349
exac_lofintol	CSK	ENST00000220003.9	15	75090638	75094854
exac_lofintol	SIN3A	ENST00000394947.3	15	75664319	75722716
exac_lofintol	PTPN9	ENST00000306726.2	15	75761109	75871117
exac_lofintol	C15orf39	ENST00000360639.2	15	75498389	75503457
exac_lofintol	LINGO1	ENST00000355300.6	15	77906385	77924657
exac_lofintol	HMG20A	ENST00000381714.3	15	77750749	77771657
exac_lofintol	IREB2	ENST00000258886.8	15	78730679	78790485
exac_lofintol	RASGRF1	ENST00000419573.3	15	79254485	79382840
exac_lofintol	ARNT2	ENST00000303329.4	15	80696857	80886039
exac_lofintol	AP3B2	ENST00000261722.3	15	83328311	83378458
exac_lofintol	HDGFRP3	ENST00000299633.4	15	83808021	83876166
exac_lofintol	CPEB1	ENST00000568128.1	15	83213341	83316621
exac_lofintol	ZNF592	ENST00000299927.3	15	85325906	85345624
exac_lofintol	ACAN	ENST00000439576.2	15	89379437	89417712
exac_lofintol	NTRK3	ENST00000360948.2	15	88420165	88799384
exac_lofintol	ZNF710	ENST00000268154.4	15	90610369	90623061
exac_lofintol	FURIN	ENST00000268171.3	15	91418970	91425108
exac_lofintol	IQGAP1	ENST00000268182.5	15	90931573	91043340
exac_lofintol	CRTC3	ENST00000268184.6	15	91073303	91185372
exac_lofintol	CHD2	ENST00000394196.4	15	93444467	93567935
exac_lofintol	NR2F2	ENST00000394166.3	15	96875334	96880851
exac_lofintol	ASB7	ENST00000332783.7	15	101152421	101188667
exac_lofintol	CHSY1	ENST00000254190.3	15	101717592	101791661
exac_lofintol	ALDH1A3	ENST00000329841.5	15	101420112	101454978
exac_lofintol	SNRPA1	ENST00000254193.6	15	101821928	101835383
exac_lofintol	RAB11FIP3	ENST00000262305.4	16	476006	570839
exac_lofintol	CAPN15	ENST00000219611.2	16	596838	603516
exac_lofintol	FBXL16	ENST00000397621.1	16	744274	747405
exac_lofintol	UBE2I	ENST00000355803.4	16	1364031	1374794
exac_lofintol	TMEM204	ENST00000566264.1	16	1584276	1605027
exac_lofintol	MAPK8IP3	ENST00000250894.4	16	1756340	1818825
exac_lofintol	CLCN7	ENST00000382745.4	16	1496631	1524975
exac_lofintol	CRAMP1L	ENST00000397412.3	16	1664640	1724046
exac_lofintol	PKD1	ENST00000262304.4	16	2139727	2185690
exac_lofintol	TSC2	ENST00000219476.3	16	2098616	2138611
exac_lofintol	CASKIN1	ENST00000343516.6	16	2228550	2246433
exac_lofintol	RNPS1	ENST00000565678.1	16	2303964	2314644
exac_lofintol	PDPK1	ENST00000342085.4	16	2588113	2647768
exac_lofintol	NAA60	ENST00000407558.4	16	3526227	3534855
exac_lofintol	CREBBP	ENST00000262367.5	16	3777718	3929917
exac_lofintol	GLIS2	ENST00000262366.3	16	4382281	4387525
exac_lofintol	ADCY9	ENST00000294016.3	16	4015775	4165443
exac_lofintol	TFAP4	ENST00000204517.6	16	4308055	4322747
exac_lofintol	C16orf72	ENST00000327827.7	16	9185901	9210769
exac_lofintol	GLYR1	ENST00000321919.9	16	4855236	4897266
exac_lofintol	GRIN2A	ENST00000396573.2	16	9857005	10274268
exac_lofintol	UBN1	ENST00000396658.4	16	4902918	4930133
exac_lofintol	RBFOX1	ENST00000311745.5	16	7383002	7760747
exac_lofintol	USP7	ENST00000344836.4	16	8987854	9057142
exac_lofintol	GSPT1	ENST00000434724.2	16	11966975	12009577
exac_lofintol	ZC3H7A	ENST00000396516.2	16	11845172	11876210
exac_lofintol	MKL2	ENST00000318282.5	16	14234463	14355301
exac_lofintol	KIAA0430	ENST00000396368.3	16	15690549	15733090
exac_lofintol	SMG1	ENST00000446231.2	16	18820890	18937363
exac_lofintol	MYH11	ENST00000396324.3	16	15797847	15932109
exac_lofintol	XYLT1	ENST00000261381.6	16	17202551	17564653
exac_lofintol	RBBP6	ENST00000319715.4	16	24551947	24583766
exac_lofintol	TNRC6A	ENST00000395799.3	16	24741162	24835128
exac_lofintol	CACNG3	ENST00000005284.3	16	24268075	24373184
exac_lofintol	PRKCB	ENST00000303531.7	16	23847496	24226137
exac_lofintol	PLK1	ENST00000300093.4	16	23690253	23701384
exac_lofintol	ARHGAP17	ENST00000289968.6	16	24931450	25026582
exac_lofintol	XPO6	ENST00000304658.5	16	28109858	28222689
exac_lofintol	GTF3C1	ENST00000356183.4	16	27472670	27561211
exac_lofintol	ATXN2L	ENST00000395547.2	16	28834580	28847801
exac_lofintol	IL27	ENST00000356897.1	16	28510971	28518132
exac_lofintol	SH2B1	ENST00000322610.8	16	28877415	28885141
exac_lofintol	TAOK2	ENST00000308893.4	16	29989093	29999301
exac_lofintol	MAZ	ENST00000219782.6	16	29818022	29821063
exac_lofintol	CORO1A	ENST00000219150.5	16	30196530	30200285
exac_lofintol	TBC1D10B	ENST00000409939.3	16	30369264	30381504
exac_lofintol	ZNF629	ENST00000262525.4	16	30793038	30795803
exac_lofintol	RNF40	ENST00000324685.6	16	30773866	30785435
exac_lofintol	SRCAP	ENST00000262518.4	16	30712145	30751054
exac_lofintol	FBRS	ENST00000356166.6	16	30670839	30680966
exac_lofintol	FUS	ENST00000254108.7	16	31191535	31202759
exac_lofintol	KAT8	ENST00000448516.2	16	31129002	31142313
exac_lofintol	SETD1A	ENST00000262519.8	16	30970052	30995344
exac_lofintol	STX1B	ENST00000215095.5	16	31004141	31021717
exac_lofintol	FBXL19	ENST00000380310.2	16	30936053	30958551
exac_lofintol	VPS35	ENST00000299138.7	16	46694383	46723045
exac_lofintol	SIAH1	ENST00000356721.3	16	48395490	48399388
exac_lofintol	DNAJA2	ENST00000317089.5	16	46990940	47007483
exac_lofintol	ZNF423	ENST00000561648.1	16	49525185	49856596
exac_lofintol	PAPD5	ENST00000436909.3	16	50186863	50263239
exac_lofintol	ITFG1	ENST00000320640.6	16	47189629	47494956
exac_lofintol	NKD1	ENST00000268459.3	16	50582464	50667692
exac_lofintol	BRD7	ENST00000394689.2	16	50353121	50402685
exac_lofintol	RBL2	ENST00000262133.6	16	53468468	53524212
exac_lofintol	CHD9	ENST00000566029.1	16	53190001	53358807
exac_lofintol	CYLD	ENST00000427738.3	16	50783609	50830419
exac_lofintol	TOX3	ENST00000219746.9	16	52473136	52580635
exac_lofintol	SALL1	ENST00000251020.4	16	51171022	51185152
exac_lofintol	GNAO1	ENST00000262494.7	16	56226147	56377862
exac_lofintol	NUDT21	ENST00000300291.5	16	56466623	56485114
exac_lofintol	RSPRY1	ENST00000537866.1	16	57238570	57272887
exac_lofintol	FAM192A	ENST00000309137.8	16	57188201	57207766
exac_lofintol	CX3CL1	ENST00000006053.6	16	57406480	57416944
exac_lofintol	ZNF319	ENST00000299237.2	16	58030420	58032169
exac_lofintol	CDH11	ENST00000268603.4	16	64981505	65038772
exac_lofintol	CNOT1	ENST00000317147.5	16	58554861	58633241
exac_lofintol	CDH8	ENST00000577390.1	16	61687511	62055307
exac_lofintol	CSNK2A2	ENST00000262506.3	16	58197974	58231640
