Database_From	Unique_ID_1(gene)	Unique_ID_2(transcript)	chr	chromStart	chromEnd
UCSC	zf-C2H2	Pfam_20473	7	64439134	64439203
UCSC	zf-C2H2	Pfam_20474	7	64439218	64439287
UCSC	zf-C2H2	Pfam_20475	7	64439302	64439371
UCSC	zf-C2H2	Pfam_20476	7	64439386	64439455
UCSC	KRAB	Pfam_20477	7	64852821	64853721
UCSC	KRAB	Pfam_20478	7	64852821	64863256
UCSC	zf-C2H2	Pfam_20479	7	64863628	64863697
UCSC	zf-C2H2	Pfam_20480	7	64863712	64863781
UCSC	zf-C2H2	Pfam_20481	7	64863796	64863865
UCSC	zf-C2H2	Pfam_20482	7	64863880	64863949
UCSC	zf-C2H2	Pfam_20483	7	64863964	64864033
UCSC	zf-C2H2	Pfam_20484	7	64864048	64864117
UCSC	zf-C2H2	Pfam_20485	7	64864132	64864201
UCSC	zf-C2H2	Pfam_20486	7	64864216	64864285
UCSC	zf-C2H2	Pfam_20487	7	64864300	64864369
UCSC	zf-C2H2	Pfam_20488	7	64864384	64864453
UCSC	zf-C2H2	Pfam_20489	7	64864468	64864537
UCSC	Glyco_hydro_2_C	Pfam_20490	7	65425945	65439985
UCSC	Glyco_hydro_2	Pfam_20491	7	65439988	65444433
UCSC	Glyco_hydro_2_N	Pfam_20492	7	65440057	65447067
UCSC	Glyco_hydro_2	Pfam_20493	7	65440991	65444375
UCSC	Glyco_hydro_2_N	Pfam_20494	7	65444436	65447067
UCSC	Lyase_1	Pfam_20495	7	65546808	65554160
UCSC	Lyase_1	Pfam_20496	7	65546808	65551807
UCSC	Lyase_1	Pfam_20497	7	65546808	65552322
UCSC	Lyase_1	Pfam_20498	7	65546808	65547927
UCSC	Lyase_1	Pfam_20499	7	65552322	65554160
UCSC	K_tetra	Pfam_20500	7	66098274	66103349
UCSC	zf-A20	Pfam_20501	7	66236932	66237007
UCSC	VPS9	Pfam_20502	7	66264383	66273909
UCSC	Flavodoxin_1	Pfam_20503	7	66463909	66482966
UCSC	Wyosine_form	Pfam_20504	7	66648191	66660319
UCSC	STAG	Pfam_20505	7	66771068	66785090
UCSC	efhand	Pfam_20506	7	71571192	71571279
UCSC	Radical_SAM	Pfam_20507	7	72093900	72178681
UCSC	Radical_SAM	Pfam_20508	7	72093903	72178684
UCSC	Flavodoxin_1	Pfam_20509	7	72277822	72297435
UCSC	zf-B_box	Pfam_20510	7	72436312	72436438
UCSC	zf-C3HC4	Pfam_20511	7	72436519	72436642
UCSC	FKBP_C	Pfam_20512	7	72442070	72442211
UCSC	GTF2I	Pfam_20513	7	72596158	72598705
UCSC	GTF2I	Pfam_20514	7	72604138	72606541
UCSC	GTF2I	Pfam_20515	7	72609702	72612008
UCSC	PX	Pfam_20516	7	72634751	72640055
UCSC	SH3_1	Pfam_20517	7	72643624	72643726
UCSC	GTF2I	Pfam_20518	7	72662633	72663971
UCSC	GTF2I	Pfam_20519	7	72683046	72683379
UCSC	Nol1_Nop2_Fmu	Pfam_20520	7	72718331	72718993
UCSC	SPRY	Pfam_20521	7	72727020	72727344
UCSC	zf-B_box	Pfam_20522	7	72738409	72738535
UCSC	zf-C3HC4	Pfam_20523	7	72738616	72738739
UCSC	FKBP_C	Pfam_20524	7	72742656	72744308
UCSC	Fz	Pfam_20525	7	72848434	72848797
UCSC	Frizzled	Pfam_20526	7	72848998	72849979
UCSC	Bromodomain	Pfam_20527	7	72856683	72857121
UCSC	PHD	Pfam_20528	7	72863896	72865200
UCSC	BCL_N	Pfam_20529	7	72966504	72971904
UCSC	WD40	Pfam_20530	7	72985258	72985591
UCSC	WD40	Pfam_20531	7	72987249	72987715
UCSC	WD40	Pfam_20532	7	72988358	72988427
UCSC	WD40	Pfam_20533	7	72988358	72988735
UCSC	HLH	Pfam_20534	7	73010244	73010592
UCSC	HLH	Pfam_20535	7	73010511	73010592
UCSC	Mod_r	Pfam_20536	7	73082343	73085455
UCSC	DnaJ	Pfam_20537	7	73097419	73097608
UCSC	Methyltransf_12	Pfam_20538	7	73101051	73105268
UCSC	Methyltransf_11	Pfam_20539	7	73101051	73105268
UCSC	SNARE	Pfam_20540	7	73115070	73117263
UCSC	SNARE	Pfam_20541	7	73115120	73117263
UCSC	SNARE	Pfam_20542	7	73115260	73117263
UCSC	Syntaxin	Pfam_20543	7	73118549	73123397
UCSC	Abhydrolase_1	Pfam_20544	7	73150899	73151343
UCSC	Abhydrolase_1	Pfam_20545	7	73151687	73152662
UCSC	Abhydrolase_1	Pfam_20546	7	73151687	73152013
UCSC	Abhydrolase_1	Pfam_20547	7	73151893	73152662
UCSC	PMP22_Claudin	Pfam_20548	7	73183838	73184372
UCSC	PMP22_Claudin	Pfam_20549	7	73245541	73246075
UCSC	Methyltransf_11	Pfam_20550	7	73249314	73255437
UCSC	Methyltransf_12	Pfam_20551	7	73254411	73255437
UCSC	LIM	Pfam_20552	7	73500095	73511043
UCSC	LIM	Pfam_20553	7	73507628	73511043
UCSC	LIM	Pfam_20554	7	73511049	73513390
UCSC	PDZ	Pfam_20555	7	73513453	73520458
UCSC	PDZ	Pfam_20556	7	73520221	73520458
UCSC	Pkinase	Pfam_20557	7	73521473	73523361
UCSC	Pkinase_Tyr	Pfam_20558	7	73521473	73523349
UCSC	Pkinase_Tyr	Pfam_20559	7	73535309	73535500
UCSC	RRM_1	Pfam_20560	7	73602011	73604179
UCSC	Rep_fac_C	Pfam_20561	7	73646467	73651765
UCSC	AAA	Pfam_20562	7	73663393	73664082
UCSC	CAP_GLY	Pfam_20563	7	73752897	73753095
UCSC	CAP_GLY	Pfam_20564	7	73753317	73770795
UCSC	GTF2I	Pfam_20565	7	73929887	73933743
UCSC	GTF2I	Pfam_20566	7	73938445	73949447
UCSC	GTF2I	Pfam_20567	7	73960100	73969508
UCSC	GTF2I	Pfam_20568	7	73972013	73973961
UCSC	GTF2I	Pfam_20569	7	74004218	74005336
UCSC	GTF2I	Pfam_20570	7	74113386	74114940
UCSC	GTF2I	Pfam_20571	7	74144593	74148269
UCSC	GTF2I	Pfam_20572	7	74149835	74152391
UCSC	GTF2I	Pfam_20573	7	74157820	74160226
UCSC	GTF2I	Pfam_20574	7	74163388	74165697
UCSC	GTF2I	Pfam_20575	7	74167470	74169845
UCSC	PX	Pfam_20576	7	74188388	74193737
UCSC	PX	Pfam_20577	7	74188388	74195132
UCSC	SH3_1	Pfam_20578	7	74197305	74197933
UCSC	SH3_1	Pfam_20579	7	74197305	74197407
UCSC	SH3_2	Pfam_20580	7	74197308	74197933
UCSC	SH3_1	Pfam_20581	7	74199530	74202377
UCSC	SH3_2	Pfam_20582	7	74199533	74202377
UCSC	GTF2I	Pfam_20583	7	74216349	74219156
UCSC	GTF2I	Pfam_20584	7	74236978	74239500
UCSC	GTF2I	Pfam_20585	7	74237149	74239500
UCSC	RCC1	Pfam_20586	7	74471638	74474467
UCSC	GTF2I	Pfam_20587	7	74536772	74539293
UCSC	GTF2I	Pfam_20588	7	74536772	74539122
UCSC	GTF2I	Pfam_20589	7	74556954	74559761
UCSC	SH3_1	Pfam_20590	7	74573726	74576578
UCSC	SH3_2	Pfam_20591	7	74573726	74576575
UCSC	SH3_1	Pfam_20592	7	74578172	74578800
UCSC	SH3_2	Pfam_20593	7	74578172	74578797
UCSC	SH3_1	Pfam_20594	7	74578698	74578800
UCSC	PX	Pfam_20595	7	74582372	74587676
UCSC	GTF2I	Pfam_20596	7	74606281	74608656
UCSC	GTF2I	Pfam_20597	7	74610428	74612734
UCSC	GTF2I	Pfam_20598	7	74615894	74618296
UCSC	GTF2I	Pfam_20599	7	74623729	74626276
UCSC	RCC1	Pfam_20600	7	74771947	74774776
UCSC	FKBP_C	Pfam_20601	7	75023531	75024330
UCSC	zf-C3HC4	Pfam_20602	7	75028263	75028386
UCSC	zf-B_box	Pfam_20603	7	75028467	75028593
UCSC	I_LWEQ	Pfam_20604	7	75168666	75177062
UCSC	I_LWEQ	Pfam_20605	7	75168666	75174485
UCSC	IL8	Pfam_20606	7	75399030	75401427
UCSC	IL8	Pfam_20607	7	75441205	75442741
UCSC	Rhomboid	Pfam_20608	7	75508560	75513045
UCSC	Rhomboid	Pfam_20609	7	75511413	75513045
UCSC	Flavodoxin_1	Pfam_20610	7	75608784	75610860
UCSC	FAD_binding_1	Pfam_20611	7	75611639	75614987
UCSC	NAD_binding_1	Pfam_20612	7	75615092	75615689
UCSC	TMPIT	Pfam_20613	7	75616506	75623857
UCSC	TMPIT	Pfam_20614	7	75616540	75621489
UCSC	TMPIT	Pfam_20615	7	75616670	75617288
UCSC	TMPIT	Pfam_20616	7	75617567	75621489
UCSC	DSPc	Pfam_20617	7	75630221	75634700
UCSC	DSPc	Pfam_20618	7	75633075	75634700
UCSC	Ldh_1_N	Pfam_20619	7	75684154	75689766
UCSC	Ldh_1_N	Pfam_20620	7	75684154	75692833
UCSC	Ldh_1_N	Pfam_20621	7	75687289	75689766
UCSC	Ldh_1_C	Pfam_20622	7	75689769	75695714
UCSC	Ldh_1_C	Pfam_20623	7	75692833	75695714
UCSC	cwf21	Pfam_20624	7	75864526	75877549
UCSC	HSP20	Pfam_20625	7	75932288	75933425
UCSC	14-3-3	Pfam_20626	7	75958913	75988115
UCSC	SRCR	Pfam_20627	7	76019383	76019677
UCSC	SRCR	Pfam_20628	7	76022721	76023015
UCSC	SRCR	Pfam_20629	7	76026834	76027128
UCSC	SRCR	Pfam_20630	7	76029602	76029896
UCSC	Zona_pellucida	Pfam_20631	7	76054414	76069645
UCSC	Zona_pellucida	Pfam_20632	7	76054444	76069645
UCSC	Zona_pellucida	Pfam_20633	7	76058826	76069645
UCSC	WWE	Pfam_20634	7	76109851	76111848
UCSC	WWE	Pfam_20635	7	76111848	76112079
UCSC	zf-C3HC4	Pfam_20636	7	76131618	76132770
UCSC	zf-C3HC4	Pfam_20637	7	76131708	76132770
UCSC	Zona_pellucida	Pfam_20638	7	76241051	76247615
UCSC	Fibrinogen_C	Pfam_20639	7	76825609	76826290
UCSC	Y_phosphatase	Pfam_20640	7	77212944	77240301
UCSC	Y_phosphatase	Pfam_20641	7	77214869	77240301
UCSC	Y_phosphatase	Pfam_20642	7	77240124	77240301
UCSC	PDZ	Pfam_20643	7	77764346	77789428
UCSC	PDZ	Pfam_20644	7	77797250	77807398
UCSC	PDZ	Pfam_20645	7	77885265	77885391
UCSC	PDZ	Pfam_20646	7	77885829	77973226
UCSC	WW	Pfam_20647	7	78119122	78130948
UCSC	PDZ	Pfam_20648	7	79082341	79082587
UCSC	Arf	Pfam_20649	7	79833126	79840370
UCSC	G-alpha	Pfam_20650	7	80087991	80141226
UCSC	CD36	Pfam_20651	7	80276063	80293812
UCSC	CD36	Pfam_20652	7	80276063	80293722
UCSC	CD36	Pfam_20653	7	80276063	80303380
UCSC	CD36	Pfam_20654	7	80285970	80303380
UCSC	CD36	Pfam_20655	7	80293722	80303380
UCSC	CD36	Pfam_20656	7	80293812	80303380
UCSC	Sema	Pfam_20657	7	80387803	80458004
UCSC	Sema	Pfam_20658	7	80422808	80440016
UCSC	Trypsin	Pfam_20659	7	81331934	81339520
UCSC	Kringle	Pfam_20660	7	81340832	81350160
UCSC	Kringle	Pfam_20661	7	81355223	81359047
UCSC	Kringle	Pfam_20662	7	81372668	81374430
UCSC	Kringle	Pfam_20663	7	81381441	81386604
UCSC	Kringle	Pfam_20664	7	81381441	81386604
UCSC	Kringle	Pfam_20665	7	81386502	81386604
UCSC	PAN_1	Pfam_20666	7	81386613	81392176
UCSC	VGCC_alpha2	Pfam_20667	7	81611928	81626529
UCSC	Cache_1	Pfam_20668	7	81626544	81641495
UCSC	C2	Pfam_20669	7	82387970	82390740
UCSC	C2	Pfam_20670	7	82453725	82467630
UCSC	C2	Pfam_20671	7	82453725	82467630
UCSC	PDZ	Pfam_20672	7	82476455	82531990
UCSC	zf-piccolo	Pfam_20673	7	82764926	82784203
UCSC	V-set	Pfam_20674	7	82997209	83014704
UCSC	ig	Pfam_20675	7	82997260	83014701
UCSC	PSI	Pfam_20676	7	83021898	83021985
UCSC	ig	Pfam_20677	7	83591048	83592612
UCSC	PSI	Pfam_20678	7	83610655	83610742
UCSC	PSI	Pfam_20679	7	84644393	84644480
UCSC	Sema	Pfam_20680	7	84644531	84666311
UCSC	Sema	Pfam_20681	7	84680065	84727224
UCSC	ANF_receptor	Pfam_20682	7	86394660	86468253
UCSC	ANF_receptor	Pfam_20683	7	86394660	86479691
UCSC	ANF_receptor	Pfam_20684	7	86415577	86468253
UCSC	NCD3G	Pfam_20685	7	86468343	86468451
UCSC	7tm_3	Pfam_20686	7	86468568	86479794
UCSC	GCC2_GCC3	Pfam_20687	7	86541533	86542381
UCSC	Myb_DNA-binding	Pfam_20688	7	86809011	86811638
UCSC	Myb_DNA-binding	Pfam_20689	7	86811650	86813880
UCSC	Carn_acyltransf	Pfam_20690	7	86978439	86986825
UCSC	Carn_acyltransf	Pfam_20691	7	86978439	86988650
UCSC	Carn_acyltransf	Pfam_20692	7	86978439	87027937
UCSC	Carn_acyltransf	Pfam_20693	7	86988521	87027937
UCSC	ABC_membrane	Pfam_20694	7	87038661	87053289
UCSC	ABC_membrane	Pfam_20695	7	87038706	87053289
UCSC	ABC_tran	Pfam_20696	7	87060793	87072726
UCSC	ABC_membrane	Pfam_20697	7	87074245	87092190
UCSC	ABC_membrane	Pfam_20698	7	87082260	87092190
UCSC	ABC_tran	Pfam_20699	7	87133653	87144641
UCSC	ABC_tran	Pfam_20700	7	87175252	87179578
UCSC	ABC_membrane	Pfam_20701	7	87180108	87214962
UCSC	ABC_membrane	Pfam_20702	7	87180108	87199494
UCSC	RUN	Pfam_20703	7	87329742	87370834
UCSC	Mito_carr	Pfam_20704	7	87465583	87473109
UCSC	Mito_carr	Pfam_20705	7	87473124	87477194
UCSC	Mito_carr	Pfam_20706	7	87477215	87488002
UCSC	BRCT	Pfam_20707	7	87507442	87514336
UCSC	zf-DBF	Pfam_20708	7	87530134	87533691
UCSC	Reprolysin	Pfam_20709	7	87757953	87772435
UCSC	Reprolysin	Pfam_20710	7	87757953	87760761
UCSC	Disintegrin	Pfam_20711	7	87774476	87780317
UCSC	ADAM_CR	Pfam_20712	7	87780320	87792373
UCSC	efhand	Pfam_20713	7	87839297	87839384
UCSC	F420_oxidored	Pfam_20714	7	87912356	87913523
UCSC	F420_oxidored	Pfam_20715	7	87913136	87913523
UCSC	F420_oxidored	Pfam_20716	7	89854490	89856411
UCSC	GTP1_OBG	Pfam_20717	7	89982202	89984459
UCSC	MMR_HSR1	Pfam_20718	7	89982292	90012336
UCSC	MMR_HSR1	Pfam_20719	7	89984525	90012336
UCSC	MMR_HSR1	Pfam_20720	7	89984525	90006928
UCSC	MMR_HSR1	Pfam_20721	7	90003657	90012336
UCSC	Pkinase_Tyr	Pfam_20722	7	90377029	90419925
UCSC	Pkinase	Pfam_20723	7	90377029	90419940
UCSC	Fz	Pfam_20724	7	90894523	90894880
UCSC	Frizzled	Pfam_20725	7	90895120	90896116
UCSC	mTERF	Pfam_20726	7	91502918	91503890
UCSC	p450	Pfam_20727	7	91756917	91761179
UCSC	Ank	Pfam_20728	7	91924425	91936716
UCSC	Ank	Pfam_20729	7	91936914	91948686
UCSC	IBR	Pfam_20730	7	91980382	91991536
UCSC	GATA	Pfam_20731	7	92077068	92077143
UCSC	TLV_coat	Pfam_20732	7	92098242	92098908
UCSC	AAA	Pfam_20733	7	92122292	92129109
UCSC	AAA_5	Pfam_20734	7	92129046	92129109
UCSC	AAA	Pfam_20735	7	92131227	92136330
UCSC	AAA	Pfam_20736	7	92131227	92132380
UCSC	AAA	Pfam_20737	7	92132482	92136330
UCSC	SAM_1	Pfam_20738	7	92735217	92735376
UCSC	SAM_2	Pfam_20739	7	92735229	92735379
UCSC	I-set	Pfam_20740	7	92844719	92844887
UCSC	ig	Pfam_20741	7	92844764	92844941
UCSC	V-set	Pfam_20742	7	92848413	92848752
UCSC	7tm_2	Pfam_20743	7	93091414	93098114
UCSC	HRM	Pfam_20744	7	93101697	93106980
UCSC	Kunitz_BPTI	Pfam_20745	7	93516575	93516734
UCSC	Kunitz_BPTI	Pfam_20746	7	93518355	93518523
UCSC	Kunitz_BPTI	Pfam_20747	7	93519457	93519616
UCSC	Kunitz_BPTI	Pfam_20748	7	93519457	93519914
UCSC	G-gamma	Pfam_20749	7	93536092	93540204
UCSC	G-gamma	Pfam_20750	7	93551483	93555505
UCSC	SNARE	Pfam_20751	7	93623618	93628534
UCSC	Collagen	Pfam_20752	7	94028361	94029592
UCSC	Collagen	Pfam_20753	7	94030918	94058656
UCSC	Collagen	Pfam_20754	7	94030921	94034520
UCSC	COLFI	Pfam_20755	7	94034190	94059700
UCSC	Collagen	Pfam_20756	7	94034520	94037186
UCSC	Collagen	Pfam_20757	7	94037186	94038643
UCSC	Collagen	Pfam_20758	7	94038643	94039080
UCSC	Collagen	Pfam_20759	7	94039080	94039804
UCSC	Collagen	Pfam_20760	7	94040368	94041425
UCSC	Collagen	Pfam_20761	7	94041896	94043029
UCSC	Collagen	Pfam_20762	7	94043029	94043570
UCSC	Collagen	Pfam_20763	7	94043570	94047054
UCSC	Collagen	Pfam_20764	7	94047054	94048846
UCSC	Collagen	Pfam_20765	7	94048855	94049916
UCSC	Collagen	Pfam_20766	7	94049916	94052296
UCSC	Collagen	Pfam_20767	7	94052296	94053693
UCSC	Collagen	Pfam_20768	7	94053702	94054940
UCSC	Collagen	Pfam_20769	7	94054940	94055337
UCSC	Collagen	Pfam_20770	7	94055337	94056365
UCSC	Collagen	Pfam_20771	7	94056365	94056987
UCSC	COLFI	Pfam_20772	7	94057116	94059700
UCSC	Cas1p	Pfam_20773	7	94167078	94180677
UCSC	Cas1p	Pfam_20774	7	94167078	94180677
UCSC	Retrotrans_gag	Pfam_20775	7	94293223	94293505
UCSC	SAM_2	Pfam_20776	7	94917899	94919472
UCSC	SAM_1	Pfam_20777	7	94917902	94919466
UCSC	Arylesterase	Pfam_20778	7	94935616	94937518
UCSC	SGL	Pfam_20779	7	94935628	94937407
UCSC	Str_synth	Pfam_20780	7	94935631	94937386
UCSC	Arylesterase	Pfam_20781	7	94992091	94993370
UCSC	Str_synth	Pfam_20782	7	94992112	94993241
UCSC	Arylesterase	Pfam_20783	7	94993172	94993370
UCSC	Arylesterase	Pfam_20784	7	95036318	95039408
UCSC	Ank	Pfam_20785	7	95125198	95125297
UCSC	Ank	Pfam_20786	7	95157157	95157256
UCSC	Ank	Pfam_20787	7	95157256	95157388
UCSC	SOCS_box	Pfam_20788	7	95166931	95167051
UCSC	HATPase_c	Pfam_20789	7	95215086	95218995
UCSC	WD40	Pfam_20790	7	95668593	95668728
UCSC	Mito_carr	Pfam_20791	7	95750973	95761090
UCSC	Mito_carr	Pfam_20792	7	95761099	95799388
UCSC	Homeobox	Pfam_20793	7	96637015	96639150
UCSC	Homeobox	Pfam_20794	7	96650334	96651624
UCSC	Homeobox	Pfam_20795	7	96651492	96651624
UCSC	ACN9	Pfam_20796	7	96747066	96810480
UCSC	Asn_synthase	Pfam_20797	7	97482445	97488240
UCSC	tRNA_Me_trans	Pfam_20798	7	97487672	97488189
UCSC	GATase_2	Pfam_20799	7	97493573	97498365
UCSC	GATase_2	Pfam_20800	7	97493573	97493729
UCSC	efhand	Pfam_20801	7	97614271	97616418
UCSC	efhand	Pfam_20802	7	97616448	97617794
UCSC	Pkinase_Tyr	Pfam_20803	7	97780726	97820999
UCSC	Pkinase	Pfam_20804	7	97780726	97814430
UCSC	HLH	Pfam_20805	7	97841847	97842006
UCSC	Hyd_WA	Pfam_20806	7	97847005	97847252
UCSC	Hyd_WA	Pfam_20807	7	97847285	97850999
UCSC	Hyd_WA	Pfam_20808	7	97851041	97851769
UCSC	Hyd_WA	Pfam_20809	7	97851808	97852372
UCSC	Hyd_WA	Pfam_20810	7	97860285	97860369
UCSC	Hyd_WA	Pfam_20811	7	97866139	97867825
UCSC	Hyd_WA	Pfam_20812	7	97867858	97870194
UCSC	Hyd_WA	Pfam_20813	7	97870239	97870453
UCSC	Hyd_WA	Pfam_20814	7	97870492	97872810
UCSC	SH3_1	Pfam_20815	7	97935790	97937139
UCSC	SH3_2	Pfam_20816	7	97935790	97937136
UCSC	IMD	Pfam_20817	7	97941506	98030118
UCSC	Pentaxin	Pfam_20818	7	98254317	98257906
UCSC	FAT	Pfam_20819	7	98576459	98588087
UCSC	FAT	Pfam_20820	7	98576459	98588087
UCSC	PI3_PI4_kinase	Pfam_20821	7	98602875	98608837
UCSC	FATC	Pfam_20822	7	98609892	98609976
UCSC	HECT	Pfam_20823	7	98628208	98639844
UCSC	HECT	Pfam_20824	7	98628208	98639844
UCSC	WW	Pfam_20825	7	98647204	98647294
UCSC	WW	Pfam_20826	7	98648989	98649842
UCSC	Arm	Pfam_20827	7	98779633	98782619
UCSC	Arm	Pfam_20828	7	98782622	98782745
UCSC	Arm	Pfam_20829	7	98782748	98786008
UCSC	HEAT	Pfam_20830	7	98786005	98786116
UCSC	Arm	Pfam_20831	7	98786011	98786131
UCSC	Arm	Pfam_20832	7	98786137	98790718
UCSC	Arm	Pfam_20833	7	98790721	98792812
UCSC	Arm	Pfam_20834	7	98792815	98792941
UCSC	IBB	Pfam_20835	7	98793710	98805085
UCSC	Myosin_tail_1	Pfam_20836	7	98881598	98885521
UCSC	Myosin_tail_1	Pfam_20837	7	98885524	98895593
UCSC	WD40	Pfam_20838	7	98935863	98941987
UCSC	WD40	Pfam_20839	7	98946476	98951542
UCSC	WD40	Pfam_20840	7	98984367	98985733
UCSC	WD40	Pfam_20841	7	98987529	98988526
UCSC	G10	Pfam_20842	7	99008716	99017062
UCSC	G10	Pfam_20843	7	99008716	99015219
UCSC	PPR	Pfam_20844	7	99027398	99030974
UCSC	zf-CCCH	Pfam_20845	7	99045776	99045854
UCSC	zf-CCCH	Pfam_20846	7	99045860	99047940
UCSC	zf-CCCH	Pfam_20847	7	99048348	99049998
UCSC	zf-CCHC	Pfam_20848	7	99051745	99054094
UCSC	KRAB	Pfam_20849	7	99077290	99081655
UCSC	KRAB	Pfam_20850	7	99077290	99079788
UCSC	zf-C2H2	Pfam_20851	7	99084434	99084503
UCSC	zf-C2H2	Pfam_20852	7	99084602	99084671
UCSC	zf-C2H2	Pfam_20853	7	99084686	99084755
UCSC	zf-C2H2	Pfam_20854	7	99084854	99084923
UCSC	zf-C2H2	Pfam_20855	7	99084938	99085007
UCSC	zf-C2H2	Pfam_20856	7	99085022	99085091
UCSC	zf-C2H2	Pfam_20857	7	99091195	99091264
UCSC	zf-C2H2	Pfam_20858	7	99091279	99091348
UCSC	zf-C2H2	Pfam_20859	7	99091363	99091432
UCSC	zf-C2H2	Pfam_20860	7	99091528	99091597
UCSC	zf-C2H2	Pfam_20861	7	99091612	99091681
UCSC	zf-C2H2	Pfam_20862	7	99091696	99091765
UCSC	KRAB	Pfam_20863	7	99096374	99096458
UCSC	SCAN	Pfam_20864	7	99096461	99097544
UCSC	SCAN	Pfam_20865	7	99103797	99110079
UCSC	KRAB	Pfam_20866	7	99117819	99123438
UCSC	zf-C2H2	Pfam_20867	7	99123699	99123768
UCSC	zf-C2H2	Pfam_20868	7	99123783	99123852
UCSC	zf-C2H2	Pfam_20869	7	99123867	99123936
UCSC	zf-C2H2	Pfam_20870	7	99123951	99124020
UCSC	zf-C2H2	Pfam_20871	7	99128997	99129066
UCSC	zf-C2H2	Pfam_20872	7	99129081	99129150
UCSC	zf-C2H2	Pfam_20873	7	99129165	99129234
UCSC	zf-C2H2	Pfam_20874	7	99129249	99129318
UCSC	zf-C2H2	Pfam_20875	7	99129501	99129570
UCSC	zf-C2H2	Pfam_20876	7	99129669	99129738
UCSC	zf-C2H2	Pfam_20877	7	99129753	99129822
UCSC	KRAB	Pfam_20878	7	99159997	99161488
UCSC	zf-C2H2	Pfam_20879	7	99170365	99170434
UCSC	zf-C2H2	Pfam_20880	7	99170449	99170518
UCSC	zf-C2H2	Pfam_20881	7	99170638	99170707
UCSC	zf-C2H2	Pfam_20882	7	99170869	99170938
UCSC	zf-C2H2	Pfam_20883	7	99170953	99171022
UCSC	SCAN	Pfam_20884	7	99217335	99219005
UCSC	zf-C2H2	Pfam_20885	7	99227050	99227119
UCSC	zf-C2H2	Pfam_20886	7	99227131	99227200
UCSC	zf-C2H2	Pfam_20887	7	99227215	99227284
UCSC	zf-C2H2	Pfam_20888	7	99227299	99227368
UCSC	zf-C2H2	Pfam_20889	7	99227383	99227449
UCSC	zf-C2H2	Pfam_20890	7	99227464	99227533
UCSC	zf-C2H2	Pfam_20891	7	99227548	99227620
UCSC	p450	Pfam_20892	7	99245959	99250371
UCSC	p450	Pfam_20893	7	99245959	99247853
UCSC	p450	Pfam_20894	7	99245959	99273790
UCSC	p450	Pfam_20895	7	99245959	99264666
UCSC	p450	Pfam_20896	7	99270213	99273790
UCSC	p450	Pfam_20897	7	99303154	99328734
UCSC	p450	Pfam_20898	7	99355787	99377667
UCSC	p450	Pfam_20899	7	99355787	99377667
UCSC	p450	Pfam_20900	7	99355787	99367457
UCSC	p450	Pfam_20901	7	99367851	99377667
UCSC	p450	Pfam_20902	7	99434116	99463592
UCSC	p450	Pfam_20903	7	99434116	99463592
UCSC	p450	Pfam_20904	7	99434116	99463530
UCSC	p450	Pfam_20905	7	99447705	99463530
UCSC	p450	Pfam_20906	7	99453216	99463592
UCSC	7tm_1	Pfam_20907	7	99473788	99474535
UCSC	SPRY	Pfam_20908	7	99489802	99490159
UCSC	zf-B_box	Pfam_20909	7	99516654	99516780
UCSC	zf-C3HC4	Pfam_20910	7	99516867	99516990
UCSC	Connexin	Pfam_20911	7	99526603	99526849
UCSC	Connexin	Pfam_20912	7	99526945	99527233
UCSC	C1-set	Pfam_20913	7	99564645	99564906
UCSC	ig	Pfam_20914	7	99564675	99564870
UCSC	MHC_I	Pfam_20915	7	99565786	99569629
UCSC	MHC_I	Pfam_20916	7	99580766	99590021
UCSC	MHC_I	Pfam_20917	7	99580766	99581030
UCSC	SCAN	Pfam_20918	7	99621277	99621780
UCSC	KRAB	Pfam_20919	7	99627878	99630930
UCSC	zf-C2H2	Pfam_20920	7	99631257	99631326
UCSC	zf-C2H2	Pfam_20921	7	99631341	99631410
UCSC	zf-C2H2	Pfam_20922	7	99631425	99631494
UCSC	zf-C2H2	Pfam_20923	7	99631509	99631578
UCSC	zf-C2H2	Pfam_20924	7	99631593	99631662
UCSC	zf-C2H2	Pfam_20925	7	99631677	99631746
UCSC	SCAN	Pfam_20926	7	99654744	99655324
UCSC	SCAN	Pfam_20927	7	99654744	99655028
UCSC	zf-C2H2	Pfam_20928	7	99661647	99661716
UCSC	zf-C2H2	Pfam_20929	7	99661731	99661800
UCSC	zf-C2H2	Pfam_20930	7	99661896	99661965
UCSC	zf-C2H2	Pfam_20931	7	99661980	99662049
UCSC	zf-C2H2	Pfam_20932	7	99662064	99662133
UCSC	zf-C2H2	Pfam_20933	7	99662148	99662217
UCSC	KRAB	Pfam_20934	7	99662532	99672877
UCSC	zf-C2H2	Pfam_20935	7	99668851	99668920
UCSC	zf-C2H2	Pfam_20936	7	99668935	99669004
UCSC	zf-C2H2	Pfam_20937	7	99669019	99669088
UCSC	zf-C2H2	Pfam_20938	7	99669103	99669172
UCSC	zf-C2H2	Pfam_20939	7	99669187	99669256
UCSC	zf-C2H2	Pfam_20940	7	99669271	99669340
UCSC	zf-C2H2	Pfam_20941	7	99669355	99669424
UCSC	zf-C2H2	Pfam_20942	7	99669439	99669508
UCSC	KRAB	Pfam_20943	7	99669832	99672877
UCSC	Mov34	Pfam_20944	7	99686942	99688236
UCSC	Mov34	Pfam_20945	7	99686942	99687372
UCSC	MCM	Pfam_20946	7	99690945	99695483
