database_from	hg19.refGene.name2	#hg19.ccdsGene.name	9.ccdsGene.chrom	hg19.ccdsGene.txStart	hg19.ccdsGene.txEnd
CCDS_v15	PHF21A	CCDS31474.1	11	45955518	46105770
CCDS_v15	DGKZ	CCDS7918.1	11	46354825	46401497
CCDS_v15	DGKZ	CCDS44579.2	11	46366959	46401497
CCDS_v15	DGKZ	CCDS55759.1	11	46369209	46401497
CCDS_v15	DGKZ	CCDS55758.1	11	46369209	46401497
CCDS_v15	DGKZ	CCDS55757.1	11	46369209	46401497
CCDS_v15	DGKZ	CCDS44580.1	11	46369209	46401497
CCDS_v15	DGKZ	CCDS41640.1	11	46387806	46401497
CCDS_v15	AMBRA1	CCDS58132.1	11	46418999	46569930
CCDS_v15	AMBRA1	CCDS31475.1	11	46418999	46569930
CCDS_v15	CKAP5	CCDS31477.1	11	46765572	46842782
CCDS_v15	CKAP5	CCDS7924.1	11	46765572	46842782
CCDS_v15	LRP4	CCDS31478.1	11	46880533	46939930
CCDS_v15	C11orf49	CCDS41641.1	11	46958356	47182745
CCDS_v15	C11orf49	CCDS31480.1	11	46958356	47183189
CCDS_v15	C11orf49	CCDS31479.1	11	46958356	47185803
CCDS_v15	C11orf49	CCDS7925.1	11	46958356	47183189
CCDS_v15	MADD	CCDS44590.1	11	47295465	47350232
CCDS_v15	MADD	CCDS44589.1	11	47295465	47350701
CCDS_v15	MADD	CCDS44588.1	11	47295465	47350701
CCDS_v15	MADD	CCDS44587.1	11	47295465	47350701
CCDS_v15	MADD	CCDS44586.1	11	47295465	47350701
CCDS_v15	MADD	CCDS41642.1	11	47295465	47350232
CCDS_v15	MADD	CCDS7932.1	11	47295465	47350701
CCDS_v15	MADD	CCDS7931.1	11	47295465	47350701
CCDS_v15	MADD	CCDS7930.1	11	47295465	47350701
CCDS_v15	AGBL2	CCDS7944.1	11	47681724	47736202
CCDS_v15	NUP160	CCDS31484.1	11	47800656	47869972
CCDS_v15	PTPRJ	CCDS44596.1	11	48002464	48153067
CCDS_v15	PTPRJ	CCDS7945.1	11	48002464	48188914
CCDS_v15	PRG3	CCDS7954.1	11	57144322	57148181
CCDS_v15	SLC43A1	CCDS7958.1	11	57252568	57281584
CCDS_v15	LPXN	CCDS53635.1	11	58294926	58345519
CCDS_v15	LPXN	CCDS7969.1	11	58294926	58343245
CCDS_v15	OSBP	CCDS7974.1	11	59344049	59383137
CCDS_v15	MS4A13	CCDS60801.1	11	60285556	60310048
CCDS_v15	MS4A13	CCDS41653.1	11	60285556	60310048
CCDS_v15	MS4A13	CCDS31571.1	11	60285556	60310048
CCDS_v15	DDB1	CCDS31576.1	11	61067607	61100440
CCDS_v15	SDHAF2	CCDS8007.1	11	61197618	61213543
CCDS_v15	SYT7	CCDS58139.1	11	61286098	61348292
CCDS_v15	SYT7	CCDS31577.1	11	61286098	61348292
CCDS_v15	FADS2	CCDS60807.1	11	61583757	61633161
CCDS_v15	FADS2	CCDS60808.1	11	61584054	61633161
CCDS_v15	FADS2	CCDS8012.1	11	61595862	61633161
CCDS_v15	ASRGL1	CCDS8019.1	11	62105449	62159756
CCDS_v15	AHNAK	CCDS44625.1	11	62201355	62303570
CCDS_v15	ZBTB3	CCDS8034.1	11	62519561	62521534
CCDS_v15	SLC3A2	CCDS31589.1	11	62623741	62656165
CCDS_v15	SLC3A2	CCDS31588.1	11	62623741	62656165
CCDS_v15	SLC3A2	CCDS8039.2	11	62623741	62656165
CCDS_v15	SLC3A2	CCDS31590.1	11	62648495	62656165
CCDS_v15	SLC22A9	CCDS8043.1	11	63137528	63177334
CCDS_v15	RARRES3	CCDS41662.1	11	63304340	63313728
CCDS_v15	MACROD1	CCDS8056.1	11	63766339	63933466
CCDS_v15	TM7SF2	CCDS60846.1	11	64879487	64883525
CCDS_v15	TM7SF2	CCDS41669.1	11	64879487	64883525
CCDS_v15	FOSL1	CCDS8121.1	11	65660356	65667810
CCDS_v15	PACS1	CCDS8129.1	11	65837957	66010751
CCDS_v15	NPAS4	CCDS8138.1	11	66188650	66193460
CCDS_v15	SPTBN2	CCDS8150.1	11	66453341	66488711
CCDS_v15	C11orf80	CCDS53664.1	11	66512213	66610705
CCDS_v15	KDM2A	CCDS44657.1	11	66888787	67022526
CCDS_v15	CPT1A	CCDS31624.1	11	68522283	68582942
CCDS_v15	CPT1A	CCDS8185.1	11	68525111	68582942
CCDS_v15	IGHMBP2	CCDS8187.1	11	68671420	68707199
CCDS_v15	ANO1	CCDS44663.1	11	69924712	70034110
CCDS_v15	PPFIA1	CCDS31628.1	11	70118278	70224309
CCDS_v15	PPFIA1	CCDS31627.1	11	70118278	70228252
CCDS_v15	NADSYN1	CCDS8201.1	11	71164342	71212398
CCDS_v15	RNF121	CCDS8203.1	11	71640107	71707361
CCDS_v15	CLPB	CCDS58154.1	11	72004410	72145518
CCDS_v15	CLPB	CCDS58153.1	11	72004410	72145518
CCDS_v15	CLPB	CCDS58152.1	11	72004410	72145276
CCDS_v15	CLPB	CCDS8215.1	11	72004410	72145518
CCDS_v15	STARD10	CCDS41688.1	11	72465941	72492226
CCDS_v15	FCHSD2	CCDS8218.2	11	72549835	72852922
CCDS_v15	FAM168A	CCDS66165.1	11	73118575	73179519
CCDS_v15	FAM168A	CCDS41689.1	11	73118575	73179519
CCDS_v15	MRPL48	CCDS44676.1	11	73499016	73575415
CCDS_v15	DNAJB13	CCDS8227.1	11	73662114	73681159
CCDS_v15	C2CD3	CCDS66167.1	11	73724429	73881837
CCDS_v15	C2CD3	CCDS31636.1	11	73745642	73881837
CCDS_v15	PPME1	CCDS60891.1	11	73882466	73964555
CCDS_v15	PPME1	CCDS44678.1	11	73882466	73964555
CCDS_v15	PGM2L1	CCDS8231.1	11	74047696	74109206
CCDS_v15	POLD3	CCDS8233.1	11	74303703	74351811
CCDS_v15	XRRA1	CCDS58159.1	11	74554244	74618251
CCDS_v15	XRRA1	CCDS44680.1	11	74554244	74651923
CCDS_v15	XRRA1	CCDS58160.1	11	74554459	74651923
CCDS_v15	NEU3	CCDS44682.1	11	74700105	74717537
CCDS_v15	MAP6	CCDS31641.1	11	75298103	75379414
CCDS_v15	MAP6	CCDS44686.1	11	75316848	75379414
CCDS_v15	UVRAG	CCDS8241.1	11	75526452	75852457
CCDS_v15	ACER3	CCDS8247.1	11	76572020	76731371
CCDS_v15	CAPN5	CCDS8248.1	11	76795932	76834916
CCDS_v15	GDPD4	CCDS8249.1	11	76928321	76996182
CCDS_v15	PAK1	CCDS8250.1	11	77034318	77103565
CCDS_v15	PAK1	CCDS44687.1	11	77034343	77103565
CCDS_v15	CLNS1A	CCDS8252.1	11	77330672	77348759
CCDS_v15	RSF1	CCDS8253.1	11	77377961	77531760
CCDS_v15	GAB2	CCDS8260.1	11	77930317	77991908
CCDS_v15	GAB2	CCDS8259.1	11	77930317	78128766
CCDS_v15	NARS2	CCDS8261.1	11	78147715	78285533
CCDS_v15	FAM181B	CCDS31648.1	11	82443490	82444771
CCDS_v15	PRCP	CCDS41695.1	11	82535947	82611444
CCDS_v15	PRCP	CCDS8262.1	11	82535947	82611444
CCDS_v15	RAB30	CCDS8264.1	11	82693206	82708358
CCDS_v15	DLG2	CCDS44692.1	11	83170860	83344324
CCDS_v15	SYTL2	CCDS53689.1	11	85406237	85468768
CCDS_v15	SYTL2	CCDS53688.1	11	85406237	85468768
CCDS_v15	SYTL2	CCDS31649.1	11	85406237	85468768
CCDS_v15	CCDC83	CCDS66196.1	11	85576166	85630553
CCDS_v15	CCDC83	CCDS8271.1	11	85576166	85630553
CCDS_v15	PICALM	CCDS55784.1	11	85670088	85779822
CCDS_v15	PICALM	CCDS55783.1	11	85670088	85742630
CCDS_v15	PICALM	CCDS31653.1	11	85670088	85779822
CCDS_v15	PICALM	CCDS8272.1	11	85670088	85779822
CCDS_v15	CCDC81	CCDS53691.1	11	86086205	86133757
CCDS_v15	CCDC81	CCDS8276.1	11	86086205	86133757
CCDS_v15	ME3	CCDS8277.1	11	86152320	86382986
CCDS_v15	GRM5	CCDS44694.1	11	88241759	88781040
CCDS_v15	GRM5	CCDS8283.1	11	88241759	88781040
CCDS_v15	TYR	CCDS8284.1	11	88911121	89028534
CCDS_v15	NAALAD2	CCDS8288.1	11	89867926	89924915
CCDS_v15	SLC36A4	CCDS8291.1	11	92881702	92930998
CCDS_v15	KIAA1731	CCDS44708.1	11	93399873	93463435
CCDS_v15	AMOTL1	CCDS44712.1	11	94501677	94603960
CCDS_v15	CEP57	CCDS58166.1	11	95523862	95564420
CCDS_v15	CEP57	CCDS8304.1	11	95523862	95564420
CCDS_v15	CEP57	CCDS58167.1	11	95528705	95564420
CCDS_v15	MAML2	CCDS44714.1	11	95712111	96075059
CCDS_v15	PGR	CCDS59229.1	11	100909846	100996744
CCDS_v15	PGR	CCDS8310.1	11	100909846	100999801
CCDS_v15	TRPC6	CCDS8311.1	11	101323685	101454234
CCDS_v15	KIAA1377	CCDS31658.1	11	101786015	101868374
CCDS_v15	BIRC2	CCDS8316.1	11	102220585	102248914
CCDS_v15	BIRC2	CCDS58169.1	11	102220732	102248914
CCDS_v15	DYNC2H1	CCDS53701.1	11	102980303	103349981
CCDS_v15	DYNC2H1	CCDS44717.1	11	102980303	103349981
CCDS_v15	GRIA4	CCDS41707.1	11	105481724	105782634
CCDS_v15	GRIA4	CCDS41706.1	11	105481724	105845282
CCDS_v15	GRIA4	CCDS8333.1	11	105481724	105850466
CCDS_v15	GUCY1A2	CCDS58170.1	11	106558274	106888781
CCDS_v15	GUCY1A2	CCDS8335.1	11	106558274	106888781
CCDS_v15	CWF19L2	CCDS8336.2	11	107197635	107328542
CCDS_v15	ATM	CCDS31669.1	11	108098351	108236235
CCDS_v15	C11orf65	CCDS8340.1	11	108253747	108332286
CCDS_v15	EXPH5	CCDS8341.1	11	108380263	108464263
CCDS_v15	DDX10	CCDS8342.1	11	108535880	108811150
CCDS_v15	ZC3H12C	CCDS44727.1	11	109964137	110036462
CCDS_v15	ARHGAP20	CCDS58177.1	11	110450093	110582416
CCDS_v15	ARHGAP20	CCDS58176.1	11	110450093	110561721
CCDS_v15	ARHGAP20	CCDS58175.1	11	110450093	110561349
CCDS_v15	ARHGAP20	CCDS31673.1	11	110450093	110582954
CCDS_v15	SIK2	CCDS8347.1	11	111473287	111594853
CCDS_v15	ALG9	CCDS53709.1	11	111657120	111731321
CCDS_v15	ALG9	CCDS41714.1	11	111657120	111731321
CCDS_v15	DIXDC1	CCDS60957.1	11	111800577	111845711
CCDS_v15	PIH1D2	CCDS44730.1	11	111934891	111943898
CCDS_v15	BCO2	CCDS58181.1	11	112046324	112088597
CCDS_v15	BCO2	CCDS8358.2	11	112046324	112088597
CCDS_v15	BCO2	CCDS58182.1	11	112050014	112088597
CCDS_v15	BCO2	CCDS41716.1	11	112050014	112088597
CCDS_v15	BCO2	CCDS58183.1	11	112064218	112088597
CCDS_v15	ZW10	CCDS8363.1	11	113604415	113644388
CCDS_v15	ZBTB16	CCDS8367.1	11	113934022	114121277
CCDS_v15	NXPE2	CCDS44738.1	11	114549297	114577652
CCDS_v15	ZPR1	CCDS8375.1	11	116649640	116658706
CCDS_v15	SIK3	CCDS60974.1	11	116717111	116969131
CCDS_v15	SIK3	CCDS8379.1	11	116717111	116968957
CCDS_v15	BACE1	CCDS44741.1	11	117160281	117186511
CCDS_v15	BACE1	CCDS44740.1	11	117160281	117186511
CCDS_v15	BACE1	CCDS44739.1	11	117160281	117186511
CCDS_v15	BACE1	CCDS8383.1	11	117160281	117186511
CCDS_v15	FXYD6-FXYD2	CCDS58184.1	11	117691582	117713491
CCDS_v15	TMPRSS4	CCDS53717.1	11	117948017	117988628
CCDS_v15	TMPRSS4	CCDS53716.1	11	117948017	117988628
CCDS_v15	TMPRSS4	CCDS44743.1	11	117948017	117988628
CCDS_v15	TMPRSS4	CCDS31684.1	11	117948017	117988628
CCDS_v15	KMT2A	CCDS55791.1	11	118307227	118392887
CCDS_v15	KMT2A	CCDS31686.1	11	118307227	118392887
CCDS_v15	CCDC84	CCDS8405.1	11	118868907	118886308
CCDS_v15	CBL	CCDS8418.1	11	119077127	119170491
CCDS_v15	ARHGEF12	CCDS55794.1	11	120207952	120355786
CCDS_v15	ARHGEF12	CCDS41727.1	11	120207952	120355786
CCDS_v15	TECTA	CCDS8434.1	11	120973374	121061515
CCDS_v15	SORL1	CCDS8436.1	11	121323040	121500272
CCDS_v15	UBASH3B	CCDS31694.1	11	122526757	122680594
CCDS_v15	C11orf63	CCDS8438.1	11	122756557	122830153
CCDS_v15	CLMP	CCDS8441.1	11	122944181	123065648
CCDS_v15	GRAMD1B	CCDS66253.1	11	123396856	123493303
CCDS_v15	GRAMD1B	CCDS53720.1	11	123396856	123493303
CCDS_v15	GRAMD1B	CCDS66254.1	11	123448171	123493303
CCDS_v15	ZNF202	CCDS8443.1	11	123596704	123601596
CCDS_v15	VWA5A	CCDS8445.1	11	123988218	123995027
CCDS_v15	VWA5A	CCDS8444.1	11	123988218	124016652
CCDS_v15	SIAE	CCDS55795.1	11	124506846	124539379
CCDS_v15	SIAE	CCDS8449.1	11	124506846	124543604
CCDS_v15	MSANTD2	CCDS8454.1	11	124637071	124670276
CCDS_v15	KIRREL3	CCDS53723.1	11	126294474	126870405
CCDS_v15	KIRREL3	CCDS55796.1	11	126301206	126870405
CCDS_v15	FLI1	CCDS44768.1	11	128564153	128680883
CCDS_v15	ARHGAP32	CCDS31718.1	11	128838801	128868319
CCDS_v15	NFRKB	CCDS44770.1	11	129734619	129762744
CCDS_v15	NFRKB	CCDS8483.1	11	129734619	129762783
CCDS_v15	ADAMTS8	CCDS41732.1	11	130275452	130298181
CCDS_v15	C11orf44	CCDS8489.1	11	130542873	130584092
CCDS_v15	OPCML	CCDS8492.1	11	132290086	132812987
CCDS_v15	IGSF9B	CCDS61010.1	11	133778963	133826649
CCDS_v15	JAM3	CCDS55799.1	11	133938978	134019076
CCDS_v15	JAM3	CCDS8494.2	11	133938978	134019076
CCDS_v15	NCAPD3	CCDS31723.1	11	134022838	134093820
CCDS_v15	SCGB1C1	CCDS41581.1	11	193099	194450
CCDS_v15	ODF3	CCDS65981.1	11	197304	200033
CCDS_v15	ODF3	CCDS7688.1	11	197304	200033
CCDS_v15	BET1L	CCDS41582.1	11	205301	207321
CCDS_v15	BET1L	CCDS7689.1	11	205469	207321
CCDS_v15	RIC8A	CCDS65982.1	11	208854	214350
CCDS_v15	RIC8A	CCDS7690.1	11	208854	214350
CCDS_v15	SIRT3	CCDS53590.1	11	216697	233389
CCDS_v15	SIRT3	CCDS7691.1	11	216697	236328
CCDS_v15	PSMD13	CCDS44504.1	11	237049	252600
CCDS_v15	PSMD13	CCDS7692.1	11	237049	252600
CCDS_v15	NLRP6	CCDS60680.1	11	278569	285304
CCDS_v15	NLRP6	CCDS7693.1	11	278569	285304
CCDS_v15	ATHL1	CCDS31322.2	11	289816	294749
CCDS_v15	IFITM5	CCDS31323.1	11	298500	299490
CCDS_v15	IFITM2	CCDS41583.1	11	308192	309165
CCDS_v15	IFITM1	CCDS41584.1	11	314170	315113
CCDS_v15	IFITM3	CCDS41585.1	11	319837	320813
CCDS_v15	B4GALNT4	CCDS7694.1	11	369803	381792
CCDS_v15	PKP3	CCDS7695.1	11	394292	404569
CCDS_v15	SIGIRR	CCDS31325.1	11	405895	409874
CCDS_v15	ANO9	CCDS31326.1	11	418370	441926
CCDS_v15	PTDSS2	CCDS7696.1	11	450455	490582
CCDS_v15	RNH1	CCDS7697.1	11	494690	502162
CCDS_v15	HRAS	CCDS7698.1	11	532635	534322
CCDS_v15	HRAS	CCDS7699.1	11	533295	534322
CCDS_v15	LRRC56	CCDS7700.1	11	540684	554276
CCDS_v15	LMNTD2	CCDS7701.1	11	554979	560716
CCDS_v15	RASSF7	CCDS44506.1	11	561768	563380
CCDS_v15	RASSF7	CCDS44505.1	11	561768	563569
CCDS_v15	RASSF7	CCDS7702.1	11	561768	563645
CCDS_v15	PHRF1	CCDS65989.1	11	581512	611777
CCDS_v15	PHRF1	CCDS65988.1	11	581512	611777
CCDS_v15	PHRF1	CCDS65987.1	11	581512	611777
CCDS_v15	PHRF1	CCDS44507.1	11	581512	611777
CCDS_v15	IRF7	CCDS7705.1	11	612644	615318
CCDS_v15	IRF7	CCDS7704.1	11	612644	615364
CCDS_v15	IRF7	CCDS7703.1	11	612644	615364
CCDS_v15	CDHR5	CCDS7708.1	11	617350	624902
CCDS_v15	CDHR5	CCDS7707.1	11	617350	624902
CCDS_v15	SCT	CCDS7709.1	11	626430	627143
CCDS_v15	DRD4	CCDS7710.1	11	637304	640603
CCDS_v15	TMEM80	CCDS41587.2	11	695608	703150
CCDS_v15	EPS8L2	CCDS31328.1	11	709407	726981
CCDS_v15	TALDO1	CCDS7712.1	11	747481	764845
CCDS_v15	PDDC1	CCDS7713.1	11	770896	777462
CCDS_v15	CEND1	CCDS7714.1	11	788126	788576
CCDS_v15	SLC25A22	CCDS7715.1	11	791914	795006
CCDS_v15	PIDD1	CCDS44508.1	11	799306	804388
CCDS_v15	PIDD1	CCDS7716.1	11	799306	804388
CCDS_v15	RPLP2	CCDS7717.1	11	810234	812836
CCDS_v15	PNPLA2	CCDS7718.1	11	819718	824862
CCDS_v15	EFCAB4A	CCDS65995.1	11	828607	831709
CCDS_v15	EFCAB4A	CCDS41588.1	11	828607	831561
CCDS_v15	CD151	CCDS7719.1	11	836069	838192
CCDS_v15	POLR2L	CCDS7720.1	11	840371	842508
CCDS_v15	TSPAN4	CCDS7721.1	11	850304	866630
CCDS_v15	TSPAN4	CCDS41589.1	11	862678	866630
CCDS_v15	CHID1	CCDS44511.1	11	869857	904816
CCDS_v15	CHID1	CCDS44510.1	11	869857	904816
CCDS_v15	CHID1	CCDS7722.1	11	869857	904816
CCDS_v15	AP2A2	CCDS44512.1	11	926021	1010625
CCDS_v15	MUC6	CCDS44513.1	11	1013455	1036655
CCDS_v15	MUC5B	CCDS44515.2	11	1244353	1282838
CCDS_v15	BRSK2	CCDS60696.1	11	1457358	1478270
CCDS_v15	MOB2	CCDS53591.1	11	1491401	1507786
CCDS_v15	DUSP8	CCDS7724.1	11	1577747	1587056
CCDS_v15	KRTAP5-1	CCDS31330.1	11	1605642	1606479
CCDS_v15	KRTAP5-2	CCDS31331.1	11	1618946	1619480
CCDS_v15	KRTAP5-3	CCDS41591.1	11	1628898	1629615
CCDS_v15	KRTAP5-5	CCDS41592.1	11	1651070	1651784
CCDS_v15	KRTAP5-6	CCDS31332.1	11	1718475	1718865
CCDS_v15	IFITM10	CCDS53593.2	11	1756509	1771672
CCDS_v15	CTSD	CCDS7725.1	11	1774732	1785089
CCDS_v15	SYT8	CCDS7726.2	11	1855801	1858661
CCDS_v15	TNNI2	CCDS31333.1	11	1860926	1862781
CCDS_v15	TNNI2	CCDS53594.1	11	1861453	1862781
CCDS_v15	LSP1	CCDS31334.1	11	1874374	1908793
CCDS_v15	LSP1	CCDS58110.1	11	1887704	1908793
CCDS_v15	LSP1	CCDS31335.1	11	1901449	1908793
CCDS_v15	TNNT3	CCDS41596.1	11	1944104	1959722
CCDS_v15	TNNT3	CCDS41595.1	11	1944104	1959722
CCDS_v15	TNNT3	CCDS41594.1	11	1944104	1959722
CCDS_v15	TNNT3	CCDS7727.1	11	1944104	1959722
CCDS_v15	MRPL23	CCDS31336.1	11	1968592	1977650
CCDS_v15	IGF2	CCDS44517.1	11	2154216	2161526
CCDS_v15	IGF2	CCDS7728.1	11	2154216	2156753
CCDS_v15	INS-IGF2	CCDS41598.1	11	2168841	2182201
CCDS_v15	INS	CCDS7729.1	11	2181081	2182201
CCDS_v15	TH	CCDS31338.1	11	2185462	2193016
CCDS_v15	TH	CCDS7731.1	11	2185462	2193016
CCDS_v15	TH	CCDS7730.1	11	2185462	2193016
CCDS_v15	ASCL2	CCDS7732.1	11	2290980	2291562
CCDS_v15	C11orf21	CCDS44518.1	11	2320685	2323091
CCDS_v15	TSPAN32	CCDS7733.1	11	2323379	2339154
CCDS_v15	CD81	CCDS7734.1	11	2398779	2418096
CCDS_v15	TSSC4	CCDS7735.1	11	2423863	2424853
CCDS_v15	TRPM5	CCDS31340.1	11	2426166	2444266
CCDS_v15	CDKN1C	CCDS44519.1	11	2905233	2906686
CCDS_v15	CDKN1C	CCDS7738.1	11	2905233	2906719
CCDS_v15	SLC22A18AS	CCDS7739.1	11	2909409	2920931
CCDS_v15	SLC22A18	CCDS7740.1	11	2924575	2946427
CCDS_v15	PHLDA2	CCDS7741.1	11	2950135	2950594
CCDS_v15	NAP1L4	CCDS41599.1	11	2970488	3000450
CCDS_v15	CARS	CCDS41600.1	11	3022343	3078597
CCDS_v15	CARS	CCDS7742.1	11	3022343	3078597
CCDS_v15	CARS	CCDS41602.1	11	3022417	3078597
CCDS_v15	MRGPRG	CCDS44520.1	11	3239173	3240043
CCDS_v15	MRGPRE	CCDS41603.2	11	3249090	3250029
CCDS_v15	ZNF195	CCDS55737.1	11	3380347	3394821
CCDS_v15	ZNF195	CCDS55736.1	11	3380347	3394821
CCDS_v15	ZNF195	CCDS44522.1	11	3380347	3400270
CCDS_v15	ZNF195	CCDS44521.1	11	3380347	3400270
CCDS_v15	ZNF195	CCDS41604.1	11	3380347	3400270
CCDS_v15	ZNF195	CCDS58111.1	11	3383797	3394821
CCDS_v15	ART5	CCDS7743.1	11	3659967	3663092
CCDS_v15	ART1	CCDS7744.1	11	3680443	3685419
CCDS_v15	CHRNA10	CCDS7745.1	11	3687336	3692542
CCDS_v15	PGAP2	CCDS44523.1	11	3819073	3846688
CCDS_v15	PGAP2	CCDS58113.1	11	3832489	3846350
CCDS_v15	PGAP2	CCDS58112.1	11	3832489	3846688
CCDS_v15	PGAP2	CCDS7747.1	11	3832489	3846688
CCDS_v15	RHOG	CCDS7748.1	11	3848792	3849368
CCDS_v15	RRM1	CCDS7750.1	11	4116242	4159613
CCDS_v15	OR52B4	CCDS41609.1	11	4388580	4389525
CCDS_v15	TRIM21	CCDS44525.1	11	4406514	4411639
CCDS_v15	OR52K2	CCDS31351.1	11	4470569	4471514
CCDS_v15	OR52K1	CCDS31352.1	11	4510130	4511075
CCDS_v15	OR52M1	CCDS31353.1	11	4566420	4567374
CCDS_v15	C11orf40	CCDS31354.1	11	4592652	4599050
CCDS_v15	OR52I2	CCDS31355.1	11	4608042	4609095
CCDS_v15	OR52I1	CCDS59223.1	11	4615268	4616243
CCDS_v15	TRIM68	CCDS31356.1	11	4621505	4626734
CCDS_v15	OR51D1	CCDS31357.1	11	4661020	4661995
CCDS_v15	OR51E1	CCDS31358.2	11	4673756	4674713
CCDS_v15	OR51E2	CCDS7751.1	11	4702978	4703941
CCDS_v15	OR51F1	CCDS31359.1	11	4790208	4791147
CCDS_v15	OR52R1	CCDS31360.2	11	4824662	4825610
CCDS_v15	OR51F2	CCDS31361.1	11	4842615	4843644
CCDS_v15	OR51S1	CCDS31362.1	11	4869466	4870438
CCDS_v15	OR51T1	CCDS31363.1	11	4903048	4904113
CCDS_v15	OR51A7	CCDS31364.1	11	4928599	4929538
CCDS_v15	OR51G2	CCDS31365.1	11	4935948	4936893
CCDS_v15	OR51G1	CCDS31366.1	11	4944603	4945569
CCDS_v15	OR51A4	CCDS31367.1	11	4967388	4968330
CCDS_v15	OR51A2	CCDS31368.1	11	4976001	4976943
CCDS_v15	MMP26	CCDS7752.1	11	5009441	5013472
CCDS_v15	OR51L1	CCDS31369.1	11	5020212	5021160
CCDS_v15	OR52J3	CCDS31370.1	11	5067755	5068691
CCDS_v15	OR52E2	CCDS31371.1	11	5079879	5080857
CCDS_v15	OR52A5	CCDS31373.1	11	5152921	5153872
CCDS_v15	OR52A1	CCDS31374.1	11	5172660	5173599
CCDS_v15	OR51V1	CCDS31375.1	11	5220964	5221930
CCDS_v15	HBB	CCDS7753.1	11	5246827	5248251
CCDS_v15	HBD	CCDS31376.1	11	5254193	5255663
CCDS_v15	HBG1	CCDS7754.1	11	5269588	5271034
CCDS_v15	HBG2	CCDS7755.1	11	5274506	5275958
CCDS_v15	HBE1	CCDS7756.1	11	5289698	5291120
CCDS_v15	OR51B4	CCDS7757.1	11	5322243	5323176
CCDS_v15	OR51B2	CCDS31377.1	11	5344588	5345527
CCDS_v15	OR51B5	CCDS31378.1	11	5363815	5364754
CCDS_v15	OR51B6	CCDS31379.1	11	5372737	5373676
CCDS_v15	OR51M1	CCDS53596.1	11	5410628	5411609
CCDS_v15	OR51Q1	CCDS31381.1	11	5443430	5444384
CCDS_v15	OR51I1	CCDS31382.1	11	5461799	5462744
CCDS_v15	OR51I2	CCDS31383.1	11	5474718	5475657
CCDS_v15	OR52D1	CCDS31384.1	11	5509936	5510893
CCDS_v15	UBQLN3	CCDS7758.1	11	5528820	5530788
CCDS_v15	UBQLNL	CCDS31385.1	11	5536243	5537671
CCDS_v15	OR52H1	CCDS31386.1	11	5565790	5566753
CCDS_v15	OR52B6	CCDS41611.1	11	5602106	5603114
CCDS_v15	TRIM6	CCDS31389.1	11	5618127	5632572
CCDS_v15	TRIM6	CCDS31390.1	11	5624542	5632572
CCDS_v15	TRIM6	CCDS55738.1	11	5626572	5632572
CCDS_v15	TRIM34	CCDS31391.1	11	5653561	5664939
CCDS_v15	TRIM5	CCDS31392.1	11	5685317	5701407
CCDS_v15	TRIM5	CCDS31393.1	11	5686038	5701407
CCDS_v15	TRIM5	CCDS31394.1	11	5686736	5701407
CCDS_v15	TRIM22	CCDS41612.1	11	5717462	5730878
CCDS_v15	OR56B1	CCDS31395.1	11	5757746	5758721
CCDS_v15	OR52N4	CCDS44528.1	11	5775970	5776936
CCDS_v15	OR52N5	CCDS31397.1	11	5798889	5799864
CCDS_v15	OR52N1	CCDS31398.1	11	5809083	5810046
CCDS_v15	OR52N2	CCDS31399.1	11	5841565	5842531
CCDS_v15	OR52E6	CCDS53597.1	11	5862185	5863127
CCDS_v15	OR52E8	CCDS31400.1	11	5877978	5878932
CCDS_v15	OR52E4	CCDS31401.1	11	5905522	5906461
CCDS_v15	OR56A3	CCDS41614.1	11	5968576	5969524
CCDS_v15	OR52L1	CCDS44529.1	11	6007170	6008160
CCDS_v15	OR56A4	CCDS31404.1	11	6023280	6024378
CCDS_v15	OR56A1	CCDS31405.1	11	6047977	6048934
CCDS_v15	OR56B4	CCDS31406.1	11	6129008	6129968
CCDS_v15	OR52B2	CCDS53598.1	11	6190584	6191556
CCDS_v15	OR52W1	CCDS31407.1	11	6220453	6221416
CCDS_v15	C11orf42	CCDS7759.1	11	6226845	6232272
CCDS_v15	FAM160A2	CCDS44530.1	11	6232735	6245746
CCDS_v15	FAM160A2	CCDS7760.1	11	6232735	6245746
CCDS_v15	CNGA4	CCDS31408.1	11	6260436	6265639
CCDS_v15	PRKCDBP	CCDS7762.1	11	6340392	6341706
CCDS_v15	SMPD1	CCDS44531.1	11	6411828	6415837
CCDS_v15	SMPD1	CCDS31409.2	11	6411828	6415837
CCDS_v15	HPX	CCDS7763.1	11	6452440	6462193
CCDS_v15	TRIM3	CCDS58115.1	11	6470257	6479305
CCDS_v15	TRIM3	CCDS7764.1	11	6470257	6486925
CCDS_v15	ARFIP2	CCDS55740.1	11	6498342	6501283
CCDS_v15	ARFIP2	CCDS55739.1	11	6498342	6501261
CCDS_v15	ARFIP2	CCDS7765.1	11	6498342	6501651
CCDS_v15	TIMM10B	CCDS7766.1	11	6502746	6503451
CCDS_v15	DNHD1	CCDS7767.1	11	6519445	6541341
CCDS_v15	RRP8	CCDS31411.1	11	6621375	6624732
CCDS_v15	ILK	CCDS60712.1	11	6625501	6631842
CCDS_v15	ILK	CCDS7768.1	11	6625501	6631842
CCDS_v15	ILK	CCDS60713.1	11	6629974	6631842
