database_from	name	id	chr	start	end
CCDS	LDHA	CCDS53609.1	11	18418094	18428828
CCDS	LDHA	CCDS53611.1	11	18418389	18428679
CCDS	LDHA	CCDS53610.1	11	18418389	18428923
CCDS	LDHA	CCDS44549.1	11	18418389	18428828
CCDS	LDHA	CCDS7839.1	11	18418389	18428828
CCDS	LDHC	CCDS7840.1	11	18434264	18472674
CCDS	TSG101	CCDS7842.1	11	18502092	18548363
CCDS	UEVLD	CCDS58124.1	11	18553866	18610201
CCDS	UEVLD	CCDS41624.1	11	18553866	18610201
CCDS	UEVLD	CCDS58123.1	11	18554018	18610201
CCDS	UEVLD	CCDS58122.1	11	18554018	18600283
CCDS	UEVLD	CCDS7843.1	11	18554018	18610201
CCDS	UEVLD	CCDS58125.1	11	18554023	18610201
CCDS	SPTY2D1	CCDS31441.1	11	18631407	18655804
CCDS	TMEM86A	CCDS7844.1	11	18720433	18723556
CCDS	PTPN5	CCDS60746.1	11	18750480	18787378
CCDS	PTPN5	CCDS41626.1	11	18750480	18793505
CCDS	PTPN5	CCDS7845.1	11	18750480	18793505
CCDS	MRGPRX1	CCDS7846.1	11	18955362	18956331
CCDS	MRGPRX2	CCDS7847.1	11	19076956	19077949
CCDS	ZDHHC13	CCDS44550.1	11	19138796	19197507
CCDS	ZDHHC13	CCDS44551.1	11	19170749	19197507
CCDS	CSRP3	CCDS7848.1	11	19204216	19213995
CCDS	E2F8	CCDS7849.1	11	19246204	19261668
CCDS	HTATIP2	CCDS44553.1	11	20385357	20404751
CCDS	HTATIP2	CCDS53613.1	11	20385783	20388926
CCDS	HTATIP2	CCDS7852.1	11	20385783	20404751
CCDS	SLC6A5	CCDS7854.1	11	20621218	20676414
CCDS	SLC17A6	CCDS7856.1	11	22360079	22399286
CCDS	FANCF	CCDS7857.1	11	22646231	22647356
CCDS	SVIP	CCDS41627.1	11	22844664	22851294
CCDS	CCDC179	CCDS58127.1	11	22869055	22881967
CCDS	MUC15	CCDS44557.1	11	26582611	26588641
CCDS	MUC15	CCDS44556.1	11	26582611	26588641
CCDS	MUC15	CCDS7859.1	11	26582611	26587405
CCDS	FIBIN	CCDS7861.1	11	27016073	27016709
CCDS	CCDC34	CCDS31448.1	11	27360367	27384741
CCDS	CCDC34	CCDS7863.1	11	27371794	27384741
CCDS	BDNF	CCDS44558.1	11	27679367	27695831
CCDS	BDNF	CCDS41628.1	11	27679367	27720952
CCDS	BDNF	CCDS7866.1	11	27679367	27680111
CCDS	BDNF	CCDS7865.1	11	27679367	27742961
CCDS	KCNA4	CCDS41629.1	11	30032263	30034225
CCDS	FSHB	CCDS7868.1	11	30253449	30255347
CCDS	ARL14EP	CCDS7869.1	11	30352495	30358342
CCDS	DNAJC24	CCDS7873.2	11	31392295	31451948
CCDS	PAX6	CCDS31452.1	11	31811481	31827959
CCDS	PAX6	CCDS31451.1	11	31811481	31827959
CCDS	RCN1	CCDS7876.1	11	32112742	32126018
CCDS	WT1	CCDS55751.1	11	32410603	32452085
CCDS	WT1	CCDS55750.1	11	32410603	32452085
CCDS	WT1	CCDS44562.1	11	32410603	32456891
CCDS	WT1	CCDS44561.1	11	32410603	32456891
CCDS	WT1	CCDS7878.2	11	32410603	32456891
CCDS	EIF3M	CCDS7880.1	11	32605433	32623945
CCDS	PRRG4	CCDS7881.1	11	32852075	32875073
CCDS	QSER1	CCDS41631.1	11	32949572	32998020
CCDS	DEPDC7	CCDS41632.1	11	33037501	33055001
CCDS	DEPDC7	CCDS41633.1	11	33038085	33055001
CCDS	TCP11L1	CCDS7882.1	11	33065319	33094222
CCDS	CSTF3	CCDS44563.1	11	33163125	33182871
CCDS	CSTF3	CCDS44564.1	11	33163424	33182871
CCDS	HIPK3	CCDS41634.1	11	33307960	33375114
CCDS	HIPK3	CCDS7884.1	11	33307960	33375114
CCDS	C11orf91	CCDS53615.1	11	33719974	33722286
CCDS	CD59	CCDS7886.1	11	33731671	33743991
CCDS	FBXO3	CCDS7887.1	11	33763453	33796043
CCDS	FBXO3	CCDS44566.1	11	33768666	33796043
CCDS	LMO2	CCDS44567.1	11	33880901	33890932
CCDS	LMO2	CCDS7888.2	11	33880901	33891262
CCDS	NAT10	CCDS7889.1	11	34129772	34167739
CCDS	NAT10	CCDS44568.1	11	34133614	34167739
CCDS	ELF5	CCDS58129.1	11	34501764	34527296
CCDS	ELF5	CCDS7893.1	11	34501764	34527296
CCDS	ELF5	CCDS7892.1	11	34501764	34533116
CCDS	EHF	CCDS55752.1	11	34654136	34680478
CCDS	EHF	CCDS55753.1	11	34664177	34680478
CCDS	EHF	CCDS7894.1	11	34664177	34680478
CCDS	APIP	CCDS7895.1	11	34904263	34937831
CCDS	CD44	CCDS55755.1	11	35160850	35250880
CCDS	CD44	CCDS55754.1	11	35160850	35250880
CCDS	CD44	CCDS31458.1	11	35160850	35250834
CCDS	CD44	CCDS31457.1	11	35160850	35250880
CCDS	CD44	CCDS31456.1	11	35160850	35250880
CCDS	CD44	CCDS31455.1	11	35160850	35250880
CCDS	CD44	CCDS7897.1	11	35160850	35250880
CCDS	SLC1A2	CCDS55756.1	11	35282440	35339053
CCDS	PAMR1	CCDS60759.1	11	35453903	35515773
CCDS	FJX1	CCDS44570.1	11	35640184	35641498
CCDS	TRAF6	CCDS7901.1	11	36511387	36523065
CCDS	RAG1	CCDS7902.1	11	36594854	36597986
CCDS	RAG2	CCDS7903.1	11	36614134	36615718
CCDS	C11orf74	CCDS60762.1	11	36631653	36680736
CCDS	C11orf74	CCDS7904.1	11	36631653	36680736
CCDS	LRRC4C	CCDS31464.1	11	40135919	40137842
CCDS	API5	CCDS44573.1	11	43333677	43364005
CCDS	API5	CCDS44572.1	11	43333677	43364060
CCDS	API5	CCDS31465.1	11	43333677	43364005
CCDS	ACCSL	CCDS41636.1	11	44069586	44081470
CCDS	ACCS	CCDS7907.1	11	44089177	44105342
CCDS	CD82	CCDS31469.1	11	44616212	44640676
CCDS	CD82	CCDS7909.1	11	44616212	44640676
CCDS	TSPAN18	CCDS7910.1	11	44927967	44950729
CCDS	SYT13	CCDS31470.1	11	45265602	45307758
CCDS	CHST1	CCDS7913.1	11	45671237	45672473
CCDS	SLC35C1	CCDS7914.1	11	45827352	45832886
CCDS	SLC35C1	CCDS44575.1	11	45827391	45832886
CCDS	MAPK8IP1	CCDS7916.1	11	45907371	45927272
CCDS	C11orf94	CCDS44577.1	11	45928119	45928796
CCDS	PEX16	CCDS7917.1	11	45931639	45939362
CCDS	PEX16	CCDS31472.1	11	45931804	45939362
CCDS	GYLTL1B	CCDS31473.1	11	45944433	45950396
CCDS	CREB3L1	CCDS53620.1	11	46299662	46342296
CCDS	MDK	CCDS59226.1	11	46403607	46405044
CCDS	MDK	CCDS7919.1	11	46403607	46405044
CCDS	CHRM4	CCDS44581.1	11	46406667	46408107
CCDS	HARBI1	CCDS7920.1	11	46625079	46637787
CCDS	ATG13	CCDS55760.1	11	46665841	46693882
CCDS	ATG13	CCDS44582.1	11	46665841	46693882
CCDS	ATG13	CCDS7921.1	11	46665841	46693882
CCDS	ATG13	CCDS55761.1	11	46667506	46693882
CCDS	ARHGAP1	CCDS7922.1	11	46700586	46717657
CCDS	ZNF408	CCDS7923.1	11	46722597	46727413
CCDS	F2	CCDS31476.1	11	46740785	46760958
CCDS	ARFGAP2	CCDS7926.1	11	47187032	47198404
CCDS	PACSIN3	CCDS31481.1	11	47199481	47204278
CCDS	DDB2	CCDS7927.1	11	47236687	47260400
CCDS	ACP2	CCDS7928.1	11	47261666	47270340
CCDS	ACP2	CCDS44583.1	11	47267199	47270340
CCDS	NR1H3	CCDS44584.1	11	47280767	47290247
CCDS	NR1H3	CCDS7929.1	11	47280767	47290247
CCDS	NR1H3	CCDS44585.1	11	47281433	47290247
CCDS	MYBPC3	CCDS53621.1	11	47353421	47374198
CCDS	SPI1	CCDS44591.1	11	47376777	47399904
CCDS	SPI1	CCDS7933.2	11	47376777	47399904
CCDS	SLC39A13	CCDS44592.1	11	47431645	47436914
CCDS	SLC39A13	CCDS7934.1	11	47431645	47436914
CCDS	PSMC3	CCDS7935.1	11	47440385	47447830
CCDS	RAPSN	CCDS7937.1	11	47459525	47470516
CCDS	RAPSN	CCDS7936.1	11	47459525	47470516
CCDS	CELF1	CCDS53623.1	11	47493781	47521075
CCDS	CELF1	CCDS53622.1	11	47493781	47510566
CCDS	CELF1	CCDS31482.1	11	47493781	47510566
CCDS	CELF1	CCDS7939.1	11	47493781	47510566
CCDS	CELF1	CCDS7938.1	11	47493781	47510566
CCDS	PTPMT1	CCDS44593.1	11	47587174	47593114
CCDS	PTPMT1	CCDS41643.1	11	47587174	47593181
CCDS	KBTBD4	CCDS44594.1	11	47594481	47600503
CCDS	KBTBD4	CCDS7940.1	11	47594481	47599551
CCDS	NDUFS3	CCDS7941.1	11	47600643	47606033
CCDS	C1QTNF4	CCDS7942.1	11	47611372	47612362
CCDS	MTCH2	CCDS7943.1	11	47640384	47664017
CCDS	FNBP4	CCDS41644.1	11	47738973	47788840
CCDS	OR4B1	CCDS31485.1	11	48238361	48239291
CCDS	OR4X2	CCDS31486.1	11	48266655	48267567
CCDS	OR4X1	CCDS31487.1	11	48285412	48286330
CCDS	OR4S1	CCDS31488.1	11	48327774	48328704
CCDS	OR4C3	CCDS31489.1	11	48346492	48347482
CCDS	OR4A47	CCDS31490.1	11	48510344	48511274
CCDS	TRIM49B	CCDS55762.1	11	49053151	49059529
CCDS	FOLH1	CCDS53628.1	11	49168307	49228402
CCDS	FOLH1	CCDS53627.1	11	49168307	49228402
CCDS	FOLH1	CCDS53626.1	11	49168307	49197505
CCDS	FOLH1	CCDS31493.1	11	49168307	49229961
CCDS	FOLH1	CCDS7946.1	11	49168307	49229961
CCDS	OR4C13	CCDS31495.1	11	49973974	49974904
CCDS	OR4C12	CCDS31496.1	11	50003107	50004037
CCDS	OR4A5	CCDS31497.1	11	51411447	51412395
CCDS	OR4C46	CCDS31498.1	11	51515281	51516211
CCDS	TRIM48	CCDS7947.2	11	55029743	55036814
CCDS	OR4A16	CCDS31499.1	11	55110676	55111663
CCDS	OR4A15	CCDS31500.1	11	55135359	55136394
CCDS	OR4C15	CCDS31501.1	11	55321782	55322895
CCDS	OR4C16	CCDS31502.1	11	55339603	55340536
CCDS	OR4C11	CCDS31503.1	11	55370916	55371849
CCDS	OR4P4	CCDS31504.1	11	55405833	55406772
CCDS	OR4S2	CCDS31505.1	11	55418379	55419315
CCDS	OR4C6	CCDS31506.1	11	55432642	55433572
CCDS	OR5D13	CCDS31507.1	11	55540913	55541858
CCDS	OR5D14	CCDS31508.1	11	55563031	55563976
CCDS	OR5L1	CCDS31509.1	11	55578942	55579878
CCDS	OR5D18	CCDS31510.1	11	55587105	55588047
CCDS	OR5L2	CCDS31511.1	11	55594694	55595630
CCDS	OR5D16	CCDS31512.1	11	55606227	55607214
CCDS	OR5W2	CCDS31513.1	11	55681125	55682058
CCDS	OR5I1	CCDS7949.1	11	55702931	55703876
CCDS	OR10AG1	CCDS31514.1	11	55735033	55735939
CCDS	OR5F1	CCDS31515.1	11	55761156	55762101
CCDS	OR5AS1	CCDS31516.1	11	55797894	55798869
CCDS	OR8I2	CCDS31517.1	11	55860783	55861716
CCDS	OR8H2	CCDS31518.1	11	55872518	55873457
CCDS	OR8H3	CCDS31519.1	11	55889848	55890787
CCDS	OR8J3	CCDS31520.1	11	55904246	55905194
CCDS	OR8K5	CCDS31521.1	11	55926869	55927793
CCDS	OR5J2	CCDS31522.1	11	55944093	55945032
CCDS	OR5T2	CCDS31523.1	11	55999581	56000661
CCDS	OR5T3	CCDS31524.1	11	56019675	56020698
CCDS	OR5T1	CCDS31525.1	11	56043114	56044095
CCDS	OR8H1	CCDS31526.1	11	56057602	56058538
CCDS	OR8K3	CCDS31527.1	11	56085782	56086721
CCDS	OR8K1	CCDS31528.1	11	56113514	56114474
CCDS	OR8J1	CCDS31529.1	11	56127722	56128673
CCDS	OR8U1	CCDS41647.1	11	56143099	56144029
CCDS	OR5R1	CCDS31530.1	11	56184733	56185708
CCDS	OR5M9	CCDS31531.1	11	56229944	56230877
CCDS	OR5M3	CCDS31532.1	11	56237049	56237973
CCDS	OR5M8	CCDS31533.1	11	56257910	56258846
CCDS	OR5M11	CCDS53629.1	11	56309815	56310733
CCDS	OR5M10	CCDS53630.1	11	56344249	56345197
CCDS	OR5M1	CCDS53631.1	11	56380030	56380978
CCDS	OR5AP2	CCDS31534.1	11	56408964	56409915
CCDS	OR5AR1	CCDS31535.1	11	56431161	56432094
CCDS	OR9G1	CCDS31536.1	11	56467863	56468781
CCDS	OR9G4	CCDS31537.1	11	56510303	56511287
CCDS	OR5AK2	CCDS31538.1	11	56756388	56757318
CCDS	LRRC55	CCDS31539.1	11	56949367	56954954
CCDS	APLNR	CCDS7950.1	11	57003335	57004478
CCDS	TNKS1BP1	CCDS7951.1	11	57068013	57089359
CCDS	SSRP1	CCDS7952.1	11	57093880	57102595
CCDS	P2RX3	CCDS7953.1	11	57106024	57137470
CCDS	PRG2	CCDS58133.1	11	57154947	57157417
CCDS	PRG2	CCDS7955.1	11	57154947	57157417
CCDS	SLC43A3	CCDS60784.1	11	57175264	57193645
CCDS	SLC43A3	CCDS7956.1	11	57175264	57193645
CCDS	RTN4RL2	CCDS7957.1	11	57228338	57244384
CCDS	TIMM10	CCDS7959.1	11	57296189	57297662
CCDS	UBE2L6	CCDS7961.1	11	57319830	57322021
CCDS	UBE2L6	CCDS7960.1	11	57319830	57335084
CCDS	SERPING1	CCDS7962.1	11	57365743	57382054
CCDS	YPEL4	CCDS7963.1	11	57413453	57414580
CCDS	CLP1	CCDS44600.1	11	57426948	57428908
CCDS	CLP1	CCDS7964.1	11	57426948	57428908
CCDS	ZDHHC5	CCDS7965.1	11	57440562	57467503
CCDS	MED19	CCDS7966.1	11	57472093	57479651
CCDS	TMX2	CCDS44601.1	11	57480090	57507717
CCDS	TMX2	CCDS7967.1	11	57480090	57507717
CCDS	C11orf31	CCDS44602.1	11	57509067	57509689
CCDS	BTBD18	CCDS44603.1	11	57511605	57518660
CCDS	CTNND1	CCDS44607.1	11	57558950	57583780
CCDS	CTNND1	CCDS44606.1	11	57558950	57583780
CCDS	CTNND1	CCDS44605.1	11	57558950	57583780
CCDS	CTNND1	CCDS44604.1	11	57558950	57583780
CCDS	CTNND1	CCDS55767.1	11	57559112	57583780
CCDS	CTNND1	CCDS55766.1	11	57559112	57583780
CCDS	CTNND1	CCDS55765.1	11	57559112	57583780
CCDS	CTNND1	CCDS55764.1	11	57559112	57583780
CCDS	CTNND1	CCDS55763.1	11	57559112	57583780
CCDS	CTNND1	CCDS53634.1	11	57563084	57583780
CCDS	CTNND1	CCDS53633.1	11	57563084	57583780
CCDS	CTNND1	CCDS53632.1	11	57563084	57583780
CCDS	CTNND1	CCDS44609.1	11	57563084	57583780
CCDS	CTNND1	CCDS44608.1	11	57563084	57583780
CCDS	OR6Q1	CCDS31541.1	11	57798424	57799378
CCDS	OR9I1	CCDS31542.1	11	57885971	57886916
CCDS	OR9Q1	CCDS31543.1	11	57946916	57947849
CCDS	OR9Q2	CCDS31544.1	11	57957962	57958907
CCDS	OR1S2	CCDS31545.1	11	57970675	57971653
CCDS	OR1S1	CCDS31546.1	11	57982216	57983194
CCDS	OR10Q1	CCDS31547.1	11	57995387	57996347
CCDS	OR10W1	CCDS7968.1	11	58034412	58035330
CCDS	OR5B17	CCDS31548.1	11	58125597	58126542
CCDS	OR5B3	CCDS31549.1	11	58169937	58170882
CCDS	OR5B2	CCDS31550.1	11	58189804	58190734
CCDS	OR5B12	CCDS31551.1	11	58206679	58207624
CCDS	OR5B21	CCDS31552.1	11	58274648	58275578
CCDS	ZFP91	CCDS31553.1	11	58346754	58385179
CCDS	CNTF	CCDS31554.1	11	58390225	58391995
CCDS	GLYAT	CCDS7970.1	11	58477238	58491969
CCDS	GLYAT	CCDS7971.1	11	58478058	58491969
CCDS	GLYATL2	CCDS41649.1	11	58601901	58607085
CCDS	FAM111B	CCDS7972.1	11	58877098	58893775
CCDS	FAM111B	CCDS44611.1	11	58891660	58893775
CCDS	FAM111A	CCDS7973.1	11	58916345	58920977
CCDS	DTX4	CCDS44612.1	11	58940068	58972382
CCDS	MPEG1	CCDS41650.1	11	58978187	58980338
CCDS	OR5AN1	CCDS31559.1	11	59131931	59132867
CCDS	OR5A2	CCDS31560.1	11	59189451	59190426
CCDS	OR5A1	CCDS31561.1	11	59210641	59211589
CCDS	OR4D6	CCDS31562.1	11	59224433	59225378
CCDS	OR4D10	CCDS53636.1	11	59244902	59245838
CCDS	OR4D11	CCDS31563.1	11	59271048	59271984
CCDS	OR4D9	CCDS31564.1	11	59282385	59283330
CCDS	PATL1	CCDS44613.1	11	59405862	59436368
CCDS	OR10V1	CCDS31565.1	11	59480388	59481318
CCDS	STX3	CCDS53637.1	11	59523078	59568375
CCDS	STX3	CCDS7975.1	11	59523078	59564839
CCDS	MRPL16	CCDS7976.1	11	59573819	59578131
CCDS	GIF	CCDS7977.1	11	59596956	59612926
CCDS	TCN1	CCDS7978.1	11	59620447	59633943
CCDS	PLAC1L	CCDS7979.1	11	59807932	59814546
CCDS	MS4A3	CCDS31568.1	11	59828633	59837706
CCDS	MS4A3	CCDS31567.1	11	59828633	59837706
CCDS	MS4A3	CCDS41651.1	11	59834441	59837706
CCDS	MS4A2	CCDS7980.1	11	59856238	59863129
CCDS	MS4A6A	CCDS7981.1	11	59939630	59949200
CCDS	MS4A6A	CCDS58134.1	11	59940473	59950678
CCDS	MS4A6A	CCDS44615.1	11	59940473	59949200
CCDS	MS4A6A	CCDS44616.1	11	59940510	59949200
CCDS	MS4A4A	CCDS58135.1	11	60048148	60075651
CCDS	MS4A4A	CCDS7982.1	11	60048148	60075651
CCDS	MS4A6E	CCDS7984.1	11	60102368	60107428
CCDS	MS4A7	CCDS7986.1	11	60150614	60161334
CCDS	MS4A7	CCDS7985.1	11	60150614	60161334
CCDS	MS4A14	CCDS58136.1	11	60164051	60184481
CCDS	MS4A14	CCDS41652.1	11	60164051	60184481
CCDS	MS4A14	CCDS31569.1	11	60164051	60184481
CCDS	MS4A5	CCDS7987.1	11	60197147	60215232
CCDS	MS4A1	CCDS31570.1	11	60229847	60235941
CCDS	MS4A12	CCDS53638.1	11	60264791	60274597
CCDS	MS4A12	CCDS7988.1	11	60264791	60274597
CCDS	MS4A8	CCDS7990.1	11	60468333	60482887
CCDS	MS4A15	CCDS60802.1	11	60531206	60543188
CCDS	MS4A15	CCDS44617.1	11	60531206	60543188
CCDS	MS4A15	CCDS7991.1	11	60535059	60543188
CCDS	MS4A10	CCDS7992.1	11	60557808	60567382
CCDS	CCDC86	CCDS7993.1	11	60609597	60617798
CCDS	PTGDR2	CCDS7994.1	11	60620007	60621195
CCDS	ZP1	CCDS31572.1	11	60635034	60643129
CCDS	PRPF19	CCDS7995.1	11	60658637	60673854
CCDS	TMEM109	CCDS7996.1	11	60687165	60689637
CCDS	TMEM132A	CCDS44618.1	11	60692105	60704379
CCDS	TMEM132A	CCDS7997.1	11	60692105	60704379
CCDS	SLC15A3	CCDS7998.1	11	60704690	60719023
CCDS	CD6	CCDS58138.1	11	60739337	60786790
CCDS	CD6	CCDS58137.1	11	60739337	60786790
CCDS	CD6	CCDS7999.1	11	60739337	60786790
CCDS	CD5	CCDS8000.1	11	60870032	60893311
CCDS	VPS37C	CCDS31573.1	11	60899291	60906301
CCDS	PGA3	CCDS31574.1	11	60971036	60980174
CCDS	PGA4	CCDS31575.1	11	60989872	60999003
CCDS	PGA5	CCDS8001.1	11	61008698	61018753
CCDS	VWCE	CCDS8002.1	11	61026146	61062509
CCDS	DAK	CCDS8003.1	11	61102200	61113975
CCDS	CYB561A3	CCDS53639.1	11	61117870	61124710
CCDS	CYB561A3	CCDS8004.1	11	61117870	61124185
CCDS	TMEM138	CCDS8005.1	11	61131862	61136181
CCDS	TMEM216	CCDS53640.1	11	61160103	61165748
CCDS	CPSF7	CCDS44620.1	11	61178414	61196707
CCDS	CPSF7	CCDS44619.1	11	61178414	61196707
CCDS	CPSF7	CCDS8006.2	11	61178414	61197302
CCDS	PPP1R32	CCDS53641.1	11	61249281	61258042
CCDS	PPP1R32	CCDS8008.1	11	61249281	61258042
CCDS	LRRC10B	CCDS44621.1	11	61276470	61277349
CCDS	DAGLA	CCDS31578.1	11	61487627	61511961
CCDS	MYRF	CCDS44622.1	11	61520216	61553615
CCDS	MYRF	CCDS31579.1	11	61522895	61553615
CCDS	TMEM258	CCDS8009.1	11	61557266	61560030
CCDS	FEN1	CCDS8010.1	11	61562833	61563976
CCDS	FADS1	CCDS8011.2	11	61569882	61584401
CCDS	FADS3	CCDS8013.1	11	61641285	61658853
CCDS	RAB3IL1	CCDS60809.1	11	61665749	61687664
CCDS	RAB3IL1	CCDS8014.1	11	61665749	61684839
CCDS	BEST1	CCDS31580.1	11	61719278	61731594
CCDS	BEST1	CCDS44623.1	11	61722606	61730621
CCDS	FTH1	CCDS41655.1	11	61732198	61734897
CCDS	INCENP	CCDS44624.1	11	61895633	61919448
CCDS	INCENP	CCDS31582.1	11	61895633	61919448
CCDS	SCGB1D1	CCDS8015.1	11	61957756	61960900
CCDS	SCGB2A1	CCDS8016.1	11	61976203	61981242
CCDS	SCGB1D2	CCDS8017.1	11	62009779	62012171
CCDS	SCGB2A2	CCDS8018.1	11	62037688	62040467
CCDS	SCGB1D4	CCDS31583.1	11	62063881	62066482
CCDS	SCGB1A1	CCDS8020.1	11	62186567	62190563
CCDS	AHNAK	CCDS31584.1	11	62284215	62303570
CCDS	EEF1G	CCDS44626.1	11	62327150	62341314
CCDS	TUT1	CCDS8021.2	11	62342565	62359071
CCDS	MTA2	CCDS8022.1	11	62361346	62368922
CCDS	EML3	CCDS8023.2	11	62369946	62379929
CCDS	ROM1	CCDS8024.1	11	62380753	62382311
CCDS	B3GAT3	CCDS8025.1	11	62383172	62389419
CCDS	GANAB	CCDS60818.1	11	62393286	62414071
CCDS	GANAB	CCDS60817.1	11	62393286	62406543
CCDS	GANAB	CCDS41656.1	11	62393286	62414071
CCDS	GANAB	CCDS8026.1	11	62393286	62414071
CCDS	INTS5	CCDS8027.1	11	62414491	62420721
CCDS	C11orf48	CCDS8028.1	11	62430600	62437503
CCDS	METTL12	CCDS41657.1	11	62433351	62434523
CCDS	C11orf83	CCDS41658.1	11	62439217	62439586
CCDS	UBXN1	CCDS8029.1	11	62444189	62446395
CCDS	LRRN4CL	CCDS8030.1	11	62455263	62455980
CCDS	BSCL2	CCDS44627.1	11	62457838	62474667
CCDS	BSCL2	CCDS8031.1	11	62457838	62472984
CCDS	BSCL2	CCDS55769.1	11	62458119	62472984
CCDS	GNG3	CCDS8032.1	11	62475767	62476278
CCDS	HNRNPUL2	CCDS41659.1	11	62482770	62494628
CCDS	TTC9C	CCDS8033.1	11	62496320	62505854
CCDS	POLR2G	CCDS31585.1	11	62529120	62533979
CCDS	TAF6L	CCDS8035.1	11	62543255	62554768
CCDS	TMEM179B	CCDS8036.1	11	62554903	62557519
CCDS	TMEM223	CCDS44628.1	11	62558094	62559466
CCDS	NXF1	CCDS8037.1	11	62559947	62572828
CCDS	NXF1	CCDS44629.1	11	62567793	62572828
CCDS	STX5	CCDS8038.2	11	62574940	62598715
CCDS	STX5	CCDS58140.1	11	62575080	62598715
CCDS	WDR74	CCDS44630.1	11	62600423	62607042
CCDS	CHRM1	CCDS8040.1	11	62677189	62678572
CCDS	SLC22A6	CCDS44632.1	11	62744265	62752162
CCDS	SLC22A6	CCDS44631.1	11	62744265	62752162
CCDS	SLC22A6	CCDS31591.1	11	62744265	62752162
CCDS	SLC22A6	CCDS8041.1	11	62744265	62752162
CCDS	SLC22A8	CCDS53644.1	11	62760708	62782157
CCDS	SLC22A8	CCDS53643.1	11	62760708	62768259
CCDS	SLC22A8	CCDS8042.1	11	62760708	62782430
CCDS	SLC22A25	CCDS31592.1	11	62931295	62997124
CCDS	SLC22A10	CCDS41661.1	11	63057637	63078506
CCDS	HRASLS5	CCDS53646.1	11	63230974	63258506
CCDS	HRASLS5	CCDS8044.1	11	63230974	63258506
CCDS	HRASLS5	CCDS53647.1	11	63231002	63258506
CCDS	LGALS12	CCDS53648.1	11	63273864	63283865
CCDS	LGALS12	CCDS44633.1	11	63273864	63283865
CCDS	LGALS12	CCDS8045.1	11	63273864	63283865
CCDS	LGALS12	CCDS44635.1	11	63276072	63283865
CCDS	LGALS12	CCDS44634.1	11	63276072	63283865
CCDS	HRASLS2	CCDS8046.1	11	63320435	63330796
CCDS	PLA2G16	CCDS8047.1	11	63342416	63381486
CCDS	ATL3	CCDS41663.1	11	63396790	63438807
CCDS	RTN3	CCDS58143.1	11	63449108	63525863
CCDS	RTN3	CCDS58142.1	11	63449108	63525673
CCDS	RTN3	CCDS58141.1	11	63449108	63525673
CCDS	RTN3	CCDS41664.1	11	63449108	63525673
CCDS	RTN3	CCDS8050.1	11	63449108	63525673
CCDS	RTN3	CCDS8049.1	11	63449108	63525673
CCDS	RTN3	CCDS8048.1	11	63449108	63525747
CCDS	C11orf84	CCDS31594.1	11	63581158	63594611
CCDS	MARK2	CCDS53651.1	11	63606978	63676709
CCDS	MARK2	CCDS53650.1	11	63606978	63676709
CCDS	MARK2	CCDS53649.1	11	63606978	63676709
CCDS	MARK2	CCDS8051.2	11	63606978	63676709
CCDS	MARK2	CCDS41665.1	11	63662675	63676709
CCDS	RCOR2	CCDS8052.1	11	63679336	63683928
CCDS	NAA40	CCDS8053.1	11	63706568	63721951
CCDS	COX8A	CCDS8054.1	11	63742152	63743792
CCDS	OTUB1	CCDS8055.1	11	63753928	63765018
CCDS	FLRT1	CCDS8057.1	11	63883739	63885764
CCDS	FERMT3	CCDS8060.1	11	63974836	63990964
CCDS	FERMT3	CCDS8059.1	11	63974836	63990964
CCDS	TRPT1	CCDS53653.1	11	63991347	63993332
CCDS	TRPT1	CCDS53652.1	11	63991347	63993332
CCDS	TRPT1	CCDS44639.1	11	63991347	63992980
CCDS	TRPT1	CCDS31595.1	11	63991347	63993332
CCDS	NUDT22	CCDS44640.1	11	63994124	63997462
CCDS	NUDT22	CCDS8061.1	11	63994124	63997462
CCDS	DNAJC4	CCDS41666.1	11	63998326	64001656
CCDS	VEGFB	CCDS58144.1	11	64002305	64005849
CCDS	VEGFB	CCDS8062.1	11	64002305	64005105
CCDS	FKBP2	CCDS8063.1	11	64009859	64011501
CCDS	PPP1R14B	CCDS31596.1	11	64012225	64014145
CCDS	PLCB3	CCDS53654.1	11	64019121	64035028
CCDS	PLCB3	CCDS8064.1	11	64019121	64035028
CCDS	BAD	CCDS8065.1	11	64037680	64051840
CCDS	GPR137	CCDS53655.1	11	64051838	64056837
CCDS	GPR137	CCDS53658.1	11	64053996	64056668
CCDS	GPR137	CCDS53657.1	11	64053996	64056559
CCDS	GPR137	CCDS53656.1	11	64053996	64056668
CCDS	GPR137	CCDS8066.1	11	64053996	64056837
CCDS	KCNK4	CCDS8067.1	11	64060490	64067198
CCDS	ESRRA	CCDS60830.1	11	64074651	64083438
CCDS	ESRRA	CCDS41667.1	11	64074651	64083438
CCDS	TRMT112	CCDS8068.1	11	64084332	64084998
CCDS	PRDX5	CCDS8071.1	11	64085687	64089163
CCDS	PRDX5	CCDS8070.1	11	64085687	64089163
CCDS	PRDX5	CCDS8069.1	11	64085687	64089163
CCDS	CCDC88B	CCDS8072.2	11	64107738	64124566
CCDS	RPS6KA4	CCDS8073.1	11	64126707	64138952
CCDS	SLC22A11	CCDS8074.1	11	64323471	64338514
CCDS	SLC22A12	CCDS60836.1	11	64359028	64369023
CCDS	SLC22A12	CCDS60835.1	11	64359028	64369023
CCDS	SLC22A12	CCDS8075.1	11	64359028	64369023
