database_from	OMIM_gene_ids_Gene	Omim_Number	chr	txStart	txEnd
omim	UGGT2	605898	13	96453833	96705637
omim	HS6ST3	609401	13	96743092	97485671
omim	OXGR1	606922	13	97638999	97646623
omim	MBNL2	607327	13	97928457	98043867
omim	RAP2A	179540	13	98086475	98121382
omim	IPO5	602008	13	98628928	98674131
omim	FARP1	602654	13	98795433	99102016
omim	STK24	604984	13	99104412	99174252
omim	SLC15A1	600544	13	99336054	99404908
omim	DOCK9	607325	13	99512436	99630338
omim	GPR18	602042	13	99906985	99913998
omim	GPR183	605741	13	99946783	99959659
omim	TM9SF2	604678	13	100153670	100216260
omim	CLYBL	609686	13	100258918	100549387
omim	ZIC2	603073	13	100637042	100637728
omim	PCCA	232000	13	100741336	101182686
omim	GGACT	613378	13	101183809	101236251
omim	NALCN	611549	13	101832748	102068784
omim	ITGBL1	604234	13	102359118	102371145
omim	FGF14	601515	13	102520721	102527644
omim	TPP2	190470	13	103249352	103330811
omim	METTL21C	615259	13	103338093	103346854
omim	KDELC1	611613	13	103436633	103451264
omim	ERCC5	133530	13	103517067	103528333
omim	SLC10A2	601295	13	103696349	103719196
omim	DAOA-AS1	607415	13	106111403	106158030
omim	DAOA	607408	13	106118591	106143383
omim	EFNB2	600527	13	107142078	107187462
omim	ARGLU1	614046	13	107194020	107220512
omim	LIG4	601837	13	108859786	108867130
omim	TNFSF13B	603969	13	108922243	108955815
omim	MYO16	615479	13	109318230	109860341
omim	IRS2	600797	13	110406183	110438915
omim	COL4A1	120130	13	110813364	110815837
omim	COL4A2	120090	13	110959613	111165374
omim	CARS2	612800	13	111296302	111365950
omim	ING1	601566	13	111367328	111373418
omim	ARHGEF7	605477	13	111767623	111947542
omim	SOX1	602148	13	112721912	112726020
omim	ATP11A	605868	13	113344642	113532608
omim	MCF2L	609499	13	113556508	113564933
omim	F7	613878	13	113760104	113773430
omim	F10	613872	13	113777149	113784620
omim	PROZ	176895	13	113818832	113824828
omim	PCID2	613713	13	113831930	113862964
omim	CUL4A	603137	13	113863085	113919391
omim	LAMP1	153330	13	113951555	113977987
omim	ADPRHL1	610620	13	114076259	114103457
omim	TFDP1	189902	13	114239587	114294625
omim	ATP4B	137217	13	114303118	114312501
omim	GRK1	180381	13	114321593	114438637
omim	GAS6	600441	13	114523523	114539017
omim	RASA3	605182	13	114782730	114898027
omim	CDC16	603461	13	115000535	115038150
omim	UPF3A	605530	13	115051859	115071283
omim	POTEG	608916	14	19553364	19590078
omim	CCNB1IP1	608249	14	20779528	20797539
omim	RPPH1	608513	14	20811206	20811844
omim	PARP2	607725	14	20811773	20826063
omim	TEP1	601686	14	20836552	20881579
omim	OSGEP	610107	14	20914569	20919038
omim	APEX1	107748	14	20923384	20925926
omim	TMEM55B	609865	14	20925877	20929771
omim	PNP	164050	14	20937537	20945253
omim	RNASE9	614014	14	21024251	21029090
omim	ANG	105850	14	21156931	21162345
omim	RNASE4	601030	14	21156940	21168761
omim	EDDM3A	611580	14	21214050	21216539
omim	EDDM3B	611582	14	21236585	21239107
omim	RNASE6	601981	14	21249209	21250626
omim	RNASE1	180440	14	21269618	21271007
omim	RNASE3	131398	14	21359557	21360507
omim	RNASE2	131410	14	21423610	21424595
omim	SLC39A2	612166	14	21467413	21469880
omim	NDRG2	605272	14	21484931	21493219
omim	RNASE7	612484	14	21510384	21512392
omim	RNASE8	612485	14	21525980	21526614
omim	ARHGEF40	610018	14	21538526	21558036
omim	ZNF219	605036	14	21561416	21562607
omim	HNRNPC	164020	14	21679091	21737559
omim	RPGRIP1	605446	14	21756097	21819460
omim	SUPT16H	605012	14	21851133	21852140
omim	CHD8	610528	14	21853352	21905402
omim	RAB2B	607466	14	21929403	21944832
omim	TOX4	614032	14	21945382	21964929
omim	METTL3	612472	14	21978709	21979482
omim	SALL2	602219	14	21989231	22005350
omim	TRDC	186810	14	22931923	22934779
omim	TRAC	186880	14	23016446	23021097
omim	DAD1	600243	14	23033903	23058128
omim	OXA1L	601066	14	23235927	23240939
omim	SLC7A7	603593	14	23242781	23288930
omim	MRPL52	611856	14	23299121	23303556
omim	MMP14	600754	14	23305784	23318236
omim	LRP10	609921	14	23345925	23347292
omim	PRMT5	604045	14	23395341	23398560
omim	HAUS4	613431	14	23415444	23426297
omim	AJUBA	609066	14	23440382	23451851
omim	PSMB5	600306	14	23495110	23504439
omim	PSMB11	611137	14	23511375	23513269
omim	ACIN1	604562	14	23527775	23564362
omim	CEBPE	600749	14	23586512	23588825
omim	SLC7A8	604235	14	23594510	23652850
omim	HOMEZ	608119	14	23743249	23755326
omim	BCL2L2	601931	14	23775970	23780968
omim	PABPN1	602279	14	23790497	23795394
omim	SLC22A17	611461	14	23815526	23821760
omim	EFS	609906	14	23825864	23834961
omim	IL25	605658	14	23842017	23845189
omim	CMTM5	607888	14	23846244	23848981
omim	MYH6	160710	14	23851227	23876801
omim	MIR208A	611116	14	23857798	23857881
omim	MYH7	160760	14	23881946	23904927
omim	MIR208B	613613	14	23887195	23887272
omim	NGDN	610777	14	23938911	23948032
omim	THTPA	611612	14	24025479	24028107
omim	AP1G2	603534	14	24028773	24037279
omim	DHRS2	615194	14	24105581	24114848
omim	DHRS4	611596	14	24422994	24438385
omim	DHRS4L2	615196	14	24458096	24473963
omim	LRRC16B	614716	14	24521205	24538916
omim	CPNE6	605688	14	24540045	24547309
omim	NRL	162080	14	24549375	24584223
omim	PCK2	614095	14	24563519	24573333
omim	DCAF11	613317	14	24583988	24594449
omim	FITM1	612028	14	24600483	24602058
omim	PSME1	600654	14	24605366	24608176
omim	PSME2	602161	14	24612574	24615788
omim	RNF31	612487	14	24616587	24629870
omim	IRF9	147574	14	24630481	24635601
omim	REC8	608193	14	24641061	24649463
omim	TSSK4	610711	14	24675063	24677454
omim	CHMP4A	610051	14	24678939	24682291
omim	NEDD8	603171	14	24686921	24701560
omim	GMPR2	610781	14	24702128	24708448
omim	TINF2	604319	14	24709688	24711838
omim	TGM1	190195	14	24718319	24732416
omim	RABGGTA	601905	14	24734773	24739207
omim	DHRS1	610410	14	24759803	24761849
omim	LTB4R2	605773	14	24779345	24781259
omim	CIDEB	604441	14	24780004	24780636
omim	LTB4R	601531	14	24780704	24786152
omim	ADCY4	600292	14	24787569	24804277
omim	RIPK3	605817	14	24805226	24809251
omim	NFATC4	602699	14	24837546	24848810
omim	CBLN3	612978	14	24895737	24898731
omim	CMA1	118938	14	24974711	24977471
omim	CTSG	116830	14	25042761	25045466
omim	GZMH	116831	14	25075690	25078905
omim	GZMB	123910	14	25100744	25103402
omim	STXBP6	607958	14	25278867	25519503
omim	NOVA1	602157	14	26941156	27066701
omim	FOXG1	164874	14	29235049	29238870
omim	PRKD1	605435	14	30045686	30396948
omim	G2E3	611299	14	31028328	31089269
omim	COCH	603196	14	31343748	31359345
omim	STRN3	614766	14	31363004	31495607
omim	AP4S1	607243	14	31494876	31562638
omim	GPR33	610118	14	31952172	31953171
omim	NUBPL	613621	14	32030600	32330430
omim	ARHGAP5	602680	14	32546172	32624217
omim	AKAP6	604691	14	32798605	33300023
omim	NPAS3	609430	14	33408448	34273382
omim	EGLN3	606426	14	34417438	34420287
omim	SPTSSA	613540	14	34901994	34931562
omim	EAPP	609486	14	34985134	35008916
omim	SNX6	606098	14	35031865	35099364
omim	CFL2	601443	14	35179592	35183896
omim	BAZ1A	605680	14	35221936	35344853
omim	SRP54	604857	14	35451162	35498773
omim	KIAA0391	609947	14	35591927	35743223
omim	PSMA6	602855	14	35761603	35786553
omim	NFKBIA	164008	14	35870745	35873952
omim	INSM2	614027	14	36003247	36006260
omim	RALGAPA1	608884	14	36007557	36278510
omim	PTCSC3	614821	14	36605313	36645674
omim	MBIP	609431	14	36767769	36789882
omim	NKX2-1	600635	14	36985601	36989433
omim	NKX2-8	603245	14	37049783	37051812
omim	PAX9	167416	14	37131069	37148920
omim	SLC25A21	607571	14	37147635	37641628
omim	MIPOL1	606850	14	37667214	38016868
omim	FOXA1	602294	14	38060253	38069245
omim	SSTR1	182451	14	38677203	38682272
omim	SEC23A	610511	14	39564101	39572447
omim	GEMIN2	602595	14	39583509	39605979
omim	TRAPPC6B	610397	14	39617015	39639526
omim	PNN	603154	14	39644416	39652422
omim	MIA2	608001	14	39703318	39717407
omim	CTAGE5	602132	14	39736327	39856156
omim	FBXO33	609103	14	39868769	39901079
omim	LRFN5	612811	14	42077471	42236165
omim	FSCB	611779	14	44973544	44976482
omim	PRPF39	614907	14	45553301	45584804
omim	FKBP3	186947	14	45584802	45604522
omim	FANCM	609644	14	45605142	45636626
omim	MDGA2	611128	14	47310987	47812321
omim	RPS29	603633	14	50050296	50065408
omim	RN7SL1	612177	14	50053296	50053596
omim	LRR1	609193	14	50065414	50081390
omim	RPL36AL	180469	14	50085236	50087403
omim	MGAT2	602616	14	50087488	50090198
omim	DNAAF2	612517	14	50091891	50101948
omim	POLE2	602670	14	50110302	50155140
omim	KLHDC1	611281	14	50192325	50217824
omim	KLHDC2	611280	14	50234885	50249840
omim	NEMF	608378	14	50250545	50298971
omim	RN7SL3	612180	14	50320335	50320632
omim	RN7SL2	612179	14	50329270	50329567
omim	ARF6	600464	14	50359809	50361490
omim	SOS2	601247	14	50622609	50647372
omim	L2HGDH	609584	14	50704280	50778886
omim	CDKL1	603441	14	50796309	50862617
omim	MAP4K5	604923	14	50935407	50952863
omim	ATL1	606439	14	51026742	51099786
omim	SAV1	607203	14	51100353	51135049
omim	NIN	608684	14	51188214	51288774
omim	PYGL	613741	14	51371935	51411201
omim	TRIM9	606555	14	51441979	51562779
omim	TMX1	610527	14	51706885	51722759
omim	FRMD6	614555	14	52021386	52042923
omim	GNG2	606981	14	52292917	52433495
omim	C14orf166	610858	14	52456332	52471371
omim	NID2	605399	14	52471520	52535712
omim	PTGDR	604687	14	52734529	52741724
omim	PTGER2	176804	14	52781022	52794227
omim	ERO1L	615435	14	53106633	53162423
omim	PSMC6	602708	14	53188217	53194708
omim	FERMT2	607746	14	53323992	53417815
omim	DDHD1	614603	14	53510685	53619922
omim	BMP4	112262	14	54416453	54423529
omim	CDKN3	123832	14	54863672	54886936
omim	GMFB	601713	14	54941202	54955914
omim	CGRRF1	606138	14	54976843	55004965
omim	SAMD4A	610747	14	55034634	55260033
omim	GCH1	600225	14	55308734	55369529
omim	WDHD1	608126	14	55407893	55458100
omim	LGALS3	153619	14	55595977	55610439
omim	FBXO34	609104	14	55738871	55819801
omim	ATG14	613515	14	55833109	55878576
omim	TBPL2	608964	14	55880258	55907334
omim	KTN1	600381	14	56047041	56147436
omim	PELI2	614798	14	56585092	56768244
omim	OTX2	600037	14	57268742	57277197
omim	EXOC5	604469	14	57709965	57714361
omim	AP5M1	614368	14	57735626	57756797
omim	PSMA3	176843	14	58711591	58712196
omim	ARID4A	180201	14	58765102	58840451
omim	TIMM9	607384	14	58875211	58894332
omim	KIAA0586	610178	14	58894119	59014838
omim	DACT1	607861	14	59100684	59112190
omim	DAAM1	606626	14	59730172	59838123
omim	GPR135	607970	14	59927482	59932060
omim	L3HYPDH	614811	14	59939334	59951148
omim	JKAMP	611176	14	59951262	59971423
omim	RTN1	600865	14	60062694	60097532
omim	DHRS7	612833	14	60610837	60636574
omim	PPM1A	606108	14	60716158	60755273
omim	SIX6	606326	14	60975668	60979568
omim	SIX1	601205	14	61112860	61124977
omim	SIX4	606342	14	61176245	61190852
omim	MNAT1	602659	14	61201493	61435396
omim	TRMT5	611023	14	61438168	61448076
omim	TMEM30B	611029	14	61744087	61748558
omim	PRKCH	605437	14	61789381	62017694
omim	HIF1A-AS1	614528	14	62147758	62162541
omim	HIF1A	603348	14	62162257	62214976
omim	HIF1A-AS2	614529	14	62182275	62217815
omim	SNAPC1	600591	14	62229074	62263146
omim	SYT16	610950	14	62462540	62568424
omim	KCNH5	605716	14	63416535	63568755
omim	RHOJ	607653	14	63671576	63749973
omim	GPHB5	609652	14	63779548	63785593
omim	PPP2R5E	601647	14	63842478	64010016
omim	SGPP1	612826	14	64150931	64194757
omim	SYNE2	608442	14	64586147	64589240
omim	ESR2	601663	14	64699746	64749560
omim	MTHFD1	172460	14	64854758	64926725
omim	AKAP5	604688	14	64932216	64936396
omim	ZBTB25	194541	14	64953556	64971302
omim	HSPA2	140560	14	65002622	65009955
omim	SPTB	182870	14	65233417	65289812
omim	CHURC1	608577	14	65381078	65401103
omim	GPX2	138319	14	65405875	65409531
omim	FNTB	134636	14	65453437	65529316
omim	MAX	154950	14	65542261	65569188
omim	FUT8	602589	14	65879534	66209961
omim	GPHN	603930	14	67289812	67647810
omim	MPP5	606958	14	67708139	67802536
omim	ATP6V1D	609398	14	67804967	67826504
omim	EIF2S1	603907	14	67830724	67850839
omim	PLEK2	608007	14	67853699	67878917
omim	PIGH	600154	14	68056027	68067004
omim	ARG2	107830	14	68086696	68113457
omim	VTI1B	603207	14	68113791	68141548
omim	RDH11	607849	14	68144080	68162471
omim	RDH12	608830	14	68187558	68201167
omim	ZFYVE26	612012	14	68217189	68228208
omim	RAD51B	602948	14	68286524	68944816
omim	ZFP36L1	601064	14	69254376	69257960
omim	ACTN1	102575	14	69340859	69446157
omim	DCAF5	603812	14	69521926	69584911
omim	GALNT16	615132	14	69725993	69727054
omim	ERH	601191	14	69846851	69864988
omim	SRSF5	600914	14	70233898	70238722
omim	SLC10A1	182396	14	70242133	70264006
omim	SMOC1	608488	14	70346142	70499083
omim	SLC8A3	607991	14	70510933	70655787
omim	SYNJ2BP	609411	14	70838147	70883762
omim	ADAM21	603713	14	70924216	70926622
omim	ADAM20	603712	14	70989074	71001732
omim	MED6	602984	14	71050802	71067372
omim	TTC9	610488	14	71108503	71142077
omim	MAP3K9	600136	14	71196851	71250162
omim	RGS6	603894	14	72431508	73007041
omim	DPF3	601672	14	73137560	73360809
omim	ZFYVE1	605471	14	73437585	73453652
omim	RBM25	612427	14	73525220	73567026
omim	PSEN1	104311	14	73614727	73685997
omim	NUMB	603728	14	73741814	73925323
omim	C14orf169	611919	14	73957668	73960096
omim	ACOT1	614313	14	74003817	74010498
omim	ACOT2	609972	14	74041007	74041905
omim	ACOT4	614314	14	74058409	74063200
omim	ACOT6	614267	14	74083547	74086592
omim	DNAL1	610062	14	74111720	74162859
omim	PNMA1	604010	14	74178493	74181128
omim	PTGR2	608642	14	74318648	74328429
omim	COQ6	614647	14	74416628	74429811
omim	ENTPD5	603162	14	74424712	74482631
omim	ALDH6A1	603178	14	74538580	74551150
omim	VSX2	142993	14	74706174	74729441
omim	ABCD4	603214	14	74757049	74769700
omim	SYNDIG1L	609999	14	74872596	74876509
omim	NPC2	601015	14	74942894	74960010
omim	ISCA2	615317	14	74960467	74961833
omim	LTBP2	602091	14	74967434	75078775
omim	AREL1	615380	14	75127954	75179818
omim	PROX2	615094	14	75321834	75330537
omim	DLST	126063	14	75348627	75365158
omim	PGF	601121	14	75409408	75421945
omim	EIF2B2	606454	14	75469613	75476292
omim	MLH3	604395	14	75506613	75513904
omim	ACYP1	600875	14	75526550	75530710
omim	NEK9	609798	14	75550789	75551798
omim	TMED10	605406	14	75601058	75614600
omim	FOS	164810	14	75746895	75748290
omim	JDP2	608657	14	75895059	75940814
omim	BATF	612476	14	75988797	76013230
omim	FLVCR2	610865	14	76098952	76112976
omim	C14orf1	604576	14	76116133	76127532
omim	TTLL5	612268	14	76211830	76353280
omim	TGFB3	190230	14	76447585	76449334
omim	IFT43	614068	14	76452095	76550092
omim	ESRRB	602167	14	76873880	76967072
omim	VASH1	609011	14	77236223	77244342
omim	IRF2BPL	611720	14	77490887	77495034
omim	NGB	605304	14	77731825	77737655
omim	POMT2	607439	14	77741298	77787227
omim	GSTZ1	603758	14	77787226	77797940
omim	VIPAS39	613401	14	77923622	77924295
omim	AHSA1	608466	14	77924374	77935103
omim	ISM2	612684	14	77940739	77965210
omim	SPTLC2	605713	14	77972339	78083116
omim	ALKBH1	605345	14	78138746	78174363
omim	SLIRP	610211	14	78174413	78183941
omim	SNW1	603055	14	78183970	78227498
omim	NRXN3	600567	14	79745681	80328821
omim	DIO2	601413	14	80668960	80677815
omim	TSHR	603372	14	81421332	81422281
omim	GTF2A1	600520	14	81646552	81687575
omim	STON2	608467	14	81744819	81790027
omim	SEL1L	602329	14	81965151	82000177
omim	FLRT2	604807	14	85996487	86095034
omim	GALC	606890	14	88442701	88455991
omim	GPR65	604620	14	88471467	88478419
omim	KCNK10	605873	14	88651236	88737255
omim	SPATA7	609868	14	88852019	88877127
omim	PTPN21	603271	14	88932121	89016966
omim	ZC3H14	613279	14	89060758	89078228
omim	TTC8	608132	14	89291005	89344331
omim	FOXN3	602628	14	89628705	90085493
omim	TDP1	607198	14	90422298	90446936
omim	KCNK13	607367	14	90528108	90652201
omim	PSMC1	602706	14	90722921	90738894
omim	CALM1	114180	14	90863326	90874605
omim	RPS6KA5	603607	14	91336798	91526952
omim	GPR68	601404	14	91698876	91710852
omim	CCDC88C	611204	14	91845002	91884188
omim	SMEK1	610351	14	91925202	91932699
omim	CATSPERB	611169	14	92047117	92198430
omim	FBLN5	604580	14	92335755	92341160
omim	TRIP11	604505	14	92432334	92506403
omim	ATXN3	607047	14	92524895	92572965
omim	NDUFB1	603837	14	92586674	92588037
omim	CPSF2	606028	14	92588280	92630755
omim	SLC24A4	609840	14	92790201	92962595
omim	RIN3	610223	14	93042578	93155332
omim	LGMN	602620	14	93170151	93214957
omim	GOLGA5	606918	14	93260575	93306308
omim	CHGA	118910	14	93389520	93401598
omim	ITPK1	601838	14	93406097	93582216
omim	MOAP1	609485	14	93648543	93651268
omim	UBR7	613816	14	93673400	93695553
omim	BTBD7	610386	14	93754017	93762504
omim	PRIMA1	613851	14	94187383	94254105
omim	ASB2	605759	14	94405680	94443076
omim	OTUB2	608338	14	94492723	94505757
omim	DDX24	606181	14	94517267	94518170
omim	IFI27L1	611320	14	94563252	94569055
omim	IFI27	600009	14	94577107	94583030
omim	IFI27L2	611319	14	94594125	94596590
omim	SERPINA10	605271	14	94749649	94759434
omim	SERPINA6	122500	14	94770585	94789731
omim	SERPINA1	107400	14	94849965	94856972
omim	SERPINA4	147935	14	95027778	95036250
omim	SERPINA5	601841	14	95047951	95059452
omim	SERPINA3	107280	14	95078727	95089100
omim	GSC	138890	14	95234552	95236562
omim	DICER1	606241	14	95556828	95599804
omim	CLMN	611121	14	95657867	95660637
omim	SYNE3	610861	14	95883830	95942173
omim	GLRX5	609588	14	95999839	96010894
omim	TCL6	604412	14	96129592	96139789
omim	TCL1B	603769	14	96152753	96158980
omim	TCL1A	186960	14	96177783	96180467
omim	BDKRB2	113503	14	96671175	96707944
omim	BDKRB1	600337	14	96731162	96734792
omim	AK7	615364	14	96858469	96865629
omim	PAPOLA	605553	14	96968748	96998065
omim	VRK1	602168	14	97325245	97347728
omim	BCL11B	606558	14	99635623	99737565
omim	CCNK	603544	14	99947505	99968713
omim	CYP46A1	604087	14	100150650	100193638
omim	EML1	602033	14	100317186	100349883
omim	DEGS2	610862	14	100612755	100626500
omim	YY1	600013	14	100705321	100749129
omim	SLC25A29	615064	14	100757454	100772778
omim	SLC25A47	609911	14	100789678	100796473
omim	WARS	191050	14	100800124	100841981
omim	DLK1	176290	14	101193366	101195571
omim	MEG3	605636	14	101299614	101313638
omim	RTL1	611896	14	101346991	101351184
omim	MIR431	611708	14	101347343	101347457
omim	MIR433	611711	14	101348219	101348343
omim	MIR127	611709	14	101349315	101349412
omim	MIR136	611710	14	101351033	101351125
omim	MEG8	613648	14	101364285	101394952
omim	MIR370	612553	14	101377475	101377550
omim	SNORD113-1	613650	14	101391160	101391229
omim	SNORD114-1	613651	14	101416169	101416241
omim	MIR380	613654	14	101491330	101491441
omim	MIR495	615149	14	101500091	101500173
omim	MIR376A1	610959	14	101507103	101507206
omim	MIR487B	615037	14	101512791	101512875
omim	MIR134	610164	14	101521007	101521110
omim	MIR485	615385	14	101521737	101521848
omim	MIR409	614057	14	101531636	101531715
omim	MIR369	611794	14	101531917	101532024
omim	MIR410	615036	14	101532248	101532328
omim	DIO3OS	608523	14	102023640	102026748
omim	DIO3	601038	14	102027687	102029789
omim	PPP2R5C	601645	14	102276171	102303038
omim	DYNC1H1	600112	14	102499398	102503935
omim	HSP90AA1	140571	14	102547385	102606023
omim	MOK	605762	14	102695175	102706948
omim	CINP	613362	14	102814618	102829229
omim	TECPR2	615000	14	102829415	102932008
omim	RCOR1	607675	14	103058997	103196913
omim	TRAF3	601896	14	103296690	103372592
omim	AMN	605799	14	103388992	103397529
omim	CDC42BPB	614062	14	103398715	103523799
omim	TNFAIP2	603300	14	103592663	103603776
omim	EIF5	601710	14	103801197	103808977
omim	MARK3	602678	14	103851728	103969589
omim	CKB	123280	14	103985995	103989448
omim	BAG5	603885	14	104025955	104028635
omim	KLC1	600025	14	104095563	104153254
omim	XRCC3	600675	14	104165075	104181796
omim	ZFYVE21	613504	14	104182144	104199999
omim	PPP1R13B	606455	14	104201229	104210352
omim	C14orf2	604573	14	104378853	104387875
omim	MIR203	611899	14	104583741	104583851
omim	KIF26A	613231	14	104605376	104647231
omim	INF2	610982	14	105155973	105185940
omim	ADSSL1	612498	14	105190522	105213647
omim	SIVA1	605567	14	105219436	105225994
omim	AKT1	164730	14	105236529	105239716
omim	ZBTB42	613915	14	105266932	105268823
omim	AHNAK2	608570	14	105403589	105420241
omim	CDCA4	612270	14	105476272	105487397
