Database_from	ID	Chromosome	Start_Coordinate	Stop_Coordinate
PseudoGene	PGOHUM00000240080	2	68675046	68676274
PseudoGene	PGOHUM00000240081	2	68755358	68756371
PseudoGene	PGOHUM00000240082	2	69478950	69479506
PseudoGene	PGOHUM00000240084	2	69935743	69935904
PseudoGene	PGOHUM00000240085	2	70071725	70072050
PseudoGene	PGOHUM00000240086	2	70100697	70100965
PseudoGene	PGOHUM00000240087	2	70480990	70481142
PseudoGene	PGOHUM00000240088	2	71037933	71038606
PseudoGene	PGOHUM00000240089	2	71183029	71183364
PseudoGene	PGOHUM00000240091	2	72211310	72211564
PseudoGene	PGOHUM00000240092	2	72619242	72619560
PseudoGene	PGOHUM00000240093	2	73129106	73130060
PseudoGene	PGOHUM00000240094	2	73927752	73928432
PseudoGene	PGOHUM00000240095	2	74533855	74535135
PseudoGene	PGOHUM00000240096	2	74640143	74640398
PseudoGene	PGOHUM00000240098	2	74845983	74848086
PseudoGene	PGOHUM00000240099	2	74855455	74856069
PseudoGene	PGOHUM00000240100	2	74981797	74981946
PseudoGene	PGOHUM00000240101	2	75683117	75683721
PseudoGene	PGOHUM00000240102	2	75878414	75878753
PseudoGene	PGOHUM00000240103	2	76333127	76334325
PseudoGene	PGOHUM00000240104	2	76485160	76486023
PseudoGene	PGOHUM00000240105	2	76487880	76488802
PseudoGene	PGOHUM00000240106	2	78639923	78640220
PseudoGene	PGOHUM00000240107	2	79362989	79364053
PseudoGene	PGOHUM00000240110	2	80389577	80390338
PseudoGene	PGOHUM00000240111	2	81421463	81428304
PseudoGene	PGOHUM00000240113	2	81893601	81893852
PseudoGene	PGOHUM00000240114	2	82495862	82496801
PseudoGene	PGOHUM00000240115	2	83044662	83045182
PseudoGene	PGOHUM00000240117	2	84267036	84267887
PseudoGene	PGOHUM00000240118	2	85003591	85003701
PseudoGene	PGOHUM00000240120	2	85295927	85296166
PseudoGene	PGOHUM00000240121	2	85329511	85329817
PseudoGene	PGOHUM00000240122	2	85489165	85489437
PseudoGene	PGOHUM00000240123	2	85568404	85568961
PseudoGene	PGOHUM00000240124	2	85587921	85588047
PseudoGene	PGOHUM00000240125	2	85718051	85718903
PseudoGene	PGOHUM00000240126	2	85913059	85914315
PseudoGene	PGOHUM00000240127	2	87112196	87112435
PseudoGene	PGOHUM00000240128	2	87157057	87157877
PseudoGene	PGOHUM00000240129	2	87161583	87161945
PseudoGene	PGOHUM00000240131	2	87258938	87280125
PseudoGene	PGOHUM00000240132	2	87282781	87303183
PseudoGene	PGOHUM00000240133	2	87345657	87348103
PseudoGene	PGOHUM00000240134	2	87448255	87449611
PseudoGene	PGOHUM00000240135	2	87865345	87866582
PseudoGene	PGOHUM00000240136	2	88076089	88076281
PseudoGene	PGOHUM00000240138	2	88302527	88303258
PseudoGene	PGOHUM00000240139	2	88664214	88665127
PseudoGene	PGOHUM00000240140	2	88747729	88751924
PseudoGene	PGOHUM00000240141	2	89117788	89117952
PseudoGene	PGOHUM00000240142	2	89214596	89214895
PseudoGene	PGOHUM00000240143	2	89221698	89222275
PseudoGene	PGOHUM00000240151	2	89428189	89428512
PseudoGene	PGOHUM00000240154	2	89470232	89470550
PseudoGene	PGOHUM00000240155	2	89471811	89472044
PseudoGene	PGOHUM00000240157	2	89491990	89492260
PseudoGene	PGOHUM00000240158	2	89495566	89495896
PseudoGene	PGOHUM00000240161	2	89533666	89533989
PseudoGene	PGOHUM00000240162	2	89551696	89551962
PseudoGene	PGOHUM00000240163	2	89553027	89553353
PseudoGene	PGOHUM00000240164	2	89575046	89575346
PseudoGene	PGOHUM00000240165	2	89579947	89580249
PseudoGene	PGOHUM00000240166	2	89586453	89586772
PseudoGene	PGOHUM00000240169	2	89609675	89609899
PseudoGene	PGOHUM00000240171	2	90464685	90464819
PseudoGene	PGOHUM00000240172	2	91685390	91685524
PseudoGene	PGOHUM00000240173	2	91843394	91843534
PseudoGene	PGOHUM00000240174	2	91872469	91873909
PseudoGene	PGOHUM00000240175	2	91888380	91894242
PseudoGene	PGOHUM00000240176	2	91935969	91937012
PseudoGene	PGOHUM00000240177	2	92012995	92013096
PseudoGene	PGOHUM00000240179	2	92194460	92194618
PseudoGene	PGOHUM00000240181	2	92222547	92222855
PseudoGene	PGOHUM00000240182	2	95391416	95391658
PseudoGene	PGOHUM00000240183	2	95400421	95401535
PseudoGene	PGOHUM00000240184	2	95425729	95426011
PseudoGene	PGOHUM00000240185	2	95426538	95426860
PseudoGene	PGOHUM00000240186	2	95452217	95453297
PseudoGene	PGOHUM00000240189	2	95480779	95522914
PseudoGene	PGOHUM00000240190	2	95486918	95487489
PseudoGene	PGOHUM00000240191	2	95552602	95558500
PseudoGene	PGOHUM00000240192	2	95565326	95566406
PseudoGene	PGOHUM00000240193	2	95613618	95613918
PseudoGene	PGOHUM00000240194	2	95618907	95619217
PseudoGene	PGOHUM00000240195	2	95626795	95627103
PseudoGene	PGOHUM00000240196	2	95637699	95637912
PseudoGene	PGOHUM00000240197	2	95640347	95640499
PseudoGene	PGOHUM00000240199	2	95862226	95863126
PseudoGene	PGOHUM00000240200	2	96034290	96034631
PseudoGene	PGOHUM00000240204	2	96125354	96125910
PseudoGene	PGOHUM00000240205	2	96125895	96135411
PseudoGene	PGOHUM00000240206	2	96153969	96154367
PseudoGene	PGOHUM00000240208	2	96208476	96208977
PseudoGene	PGOHUM00000240210	2	96305953	96306347
PseudoGene	PGOHUM00000240212	2	96479783	96479980
PseudoGene	PGOHUM00000240213	2	96533811	96534754
PseudoGene	PGOHUM00000240214	2	97666182	97667321
PseudoGene	PGOHUM00000240215	2	97674192	97674748
PseudoGene	PGOHUM00000240216	2	97691715	97697371
PseudoGene	PGOHUM00000240217	2	97702881	97703200
PseudoGene	PGOHUM00000240219	2	97996728	97997043
PseudoGene	PGOHUM00000240220	2	98000878	98001185
PseudoGene	PGOHUM00000240221	2	98018371	98018830
PseudoGene	PGOHUM00000240223	2	98140412	98141442
PseudoGene	PGOHUM00000240227	2	101630126	101631440
PseudoGene	PGOHUM00000240229	2	102126025	102126764
PseudoGene	PGOHUM00000240230	2	102137292	102138456
PseudoGene	PGOHUM00000240231	2	102866314	102866715
PseudoGene	PGOHUM00000240232	2	105011461	105012738
PseudoGene	PGOHUM00000240233	2	106869813	106870172
PseudoGene	PGOHUM00000240235	2	106984666	106984905
PseudoGene	PGOHUM00000240236	2	107033933	107034124
PseudoGene	PGOHUM00000240237	2	107087254	107087397
PseudoGene	PGOHUM00000240238	2	107313793	107315132
PseudoGene	PGOHUM00000240239	2	107557339	107557941
PseudoGene	PGOHUM00000240240	2	108519453	108519590
PseudoGene	PGOHUM00000240241	2	108537345	108537704
PseudoGene	PGOHUM00000240242	2	108842471	108842814
PseudoGene	PGOHUM00000240243	2	109311206	109311423
PseudoGene	PGOHUM00000240244	2	109328718	109329356
PseudoGene	PGOHUM00000240245	2	110494716	110495098
PseudoGene	PGOHUM00000240246	2	110628827	110629024
PseudoGene	PGOHUM00000240247	2	110744439	110745970
PseudoGene	PGOHUM00000240248	2	110769840	110770270
PseudoGene	PGOHUM00000240249	2	111118186	111121311
PseudoGene	PGOHUM00000240250	2	111144091	111145016
PseudoGene	PGOHUM00000240252	2	111225122	111225286
PseudoGene	PGOHUM00000240253	2	111285465	111285656
PseudoGene	PGOHUM00000240255	2	112053207	112053623
PseudoGene	PGOHUM00000240256	2	112119602	112119775
PseudoGene	PGOHUM00000240257	2	112315977	112317514
PseudoGene	PGOHUM00000240258	2	112697882	112698613
PseudoGene	PGOHUM00000240259	2	112709748	112710248
PseudoGene	PGOHUM00000240260	2	113043637	113043999
PseudoGene	PGOHUM00000240261	2	113140025	113140216
PseudoGene	PGOHUM00000240262	2	113379389	113379744
PseudoGene	PGOHUM00000240264	2	114357361	114357797
PseudoGene	PGOHUM00000240267	2	114425059	114426203
PseudoGene	PGOHUM00000240268	2	115017626	115018417
PseudoGene	PGOHUM00000240269	2	117444782	117444963
PseudoGene	PGOHUM00000240270	2	117484023	117484350
PseudoGene	PGOHUM00000240271	2	117938471	117938749
PseudoGene	PGOHUM00000240273	2	118692086	118692388
PseudoGene	PGOHUM00000240274	2	120750778	120751187
PseudoGene	PGOHUM00000240276	2	122416052	122416548
PseudoGene	PGOHUM00000240277	2	122466094	122466688
PseudoGene	PGOHUM00000240278	2	122501038	122501231
PseudoGene	PGOHUM00000240279	2	125438290	125438466
PseudoGene	PGOHUM00000240280	2	125536029	125536219
PseudoGene	PGOHUM00000240281	2	127068985	127069530
PseudoGene	PGOHUM00000240283	2	128598170	128599340
PseudoGene	PGOHUM00000240285	2	128835153	128835349
PseudoGene	PGOHUM00000240286	2	128897297	128898152
PseudoGene	PGOHUM00000240287	2	129276365	129276832
PseudoGene	PGOHUM00000240288	2	130697424	130697790
PseudoGene	PGOHUM00000240289	2	130725834	130725959
PseudoGene	PGOHUM00000240290	2	130747934	130748116
PseudoGene	PGOHUM00000240291	2	130750178	130750678
PseudoGene	PGOHUM00000240292	2	130785881	130798152
PseudoGene	PGOHUM00000240293	2	130806693	130806971
PseudoGene	PGOHUM00000240295	2	130900840	130901122
PseudoGene	PGOHUM00000240296	2	130970446	130971063
PseudoGene	PGOHUM00000240297	2	131039665	131040179
PseudoGene	PGOHUM00000240298	2	131071513	131071984
PseudoGene	PGOHUM00000240299	2	131087729	131087866
PseudoGene	PGOHUM00000240300	2	131176643	131188955
PseudoGene	PGOHUM00000240301	2	131197552	131197830
PseudoGene	PGOHUM00000240302	2	131198344	131198697
PseudoGene	PGOHUM00000240304	2	131295949	131296148
PseudoGene	PGOHUM00000240305	2	131449864	131450593
PseudoGene	PGOHUM00000240306	2	131935189	131936519
PseudoGene	PGOHUM00000240307	2	131938811	131939006
PseudoGene	PGOHUM00000240308	2	131946006	131955580
PseudoGene	PGOHUM00000240310	2	132056553	132058017
PseudoGene	PGOHUM00000240311	2	132085749	132088667
PseudoGene	PGOHUM00000240312	2	132088056	132088334
PseudoGene	PGOHUM00000240313	2	132109659	132110812
PseudoGene	PGOHUM00000240314	2	132126635	132127284
PseudoGene	PGOHUM00000240315	2	132127887	132129657
PseudoGene	PGOHUM00000240316	2	132129882	132131223
PseudoGene	PGOHUM00000240318	2	132137316	132137656
PseudoGene	PGOHUM00000240319	2	132137726	132138486
PseudoGene	PGOHUM00000240320	2	132138489	132139163
PseudoGene	PGOHUM00000240321	2	132139404	132140070
PseudoGene	PGOHUM00000240322	2	132140216	132141634
PseudoGene	PGOHUM00000240323	2	132142034	132143063
PseudoGene	PGOHUM00000240324	2	132143273	132143996
PseudoGene	PGOHUM00000240325	2	132152750	132153145
PseudoGene	PGOHUM00000240326	2	132158642	132158823
PseudoGene	PGOHUM00000240327	2	132181370	132182440
PseudoGene	PGOHUM00000240328	2	132200217	132202438
PseudoGene	PGOHUM00000240329	2	132219588	132219701
PseudoGene	PGOHUM00000240331	2	132294141	132294561
PseudoGene	PGOHUM00000240337	2	132480824	132481852
PseudoGene	PGOHUM00000240339	2	132552891	132553751
PseudoGene	PGOHUM00000240342	2	132580368	132580493
PseudoGene	PGOHUM00000240343	2	132585117	132587709
PseudoGene	PGOHUM00000240344	2	132591179	132591550
PseudoGene	PGOHUM00000240345	2	132591779	132593732
PseudoGene	PGOHUM00000240347	2	132896694	132897002
PseudoGene	PGOHUM00000240349	2	133110342	133110868
PseudoGene	PGOHUM00000240350	2	133246128	133246968
PseudoGene	PGOHUM00000240351	2	133668541	133668842
PseudoGene	PGOHUM00000240352	2	135077225	135077649
PseudoGene	PGOHUM00000240353	2	136075070	136075355
PseudoGene	PGOHUM00000240354	2	136268119	136269513
PseudoGene	PGOHUM00000240355	2	136655525	136656736
PseudoGene	PGOHUM00000240356	2	136956687	136958073
PseudoGene	PGOHUM00000240358	2	139045599	139046363
PseudoGene	PGOHUM00000240359	2	139169639	139170888
PseudoGene	PGOHUM00000240360	2	139659006	139660317
PseudoGene	PGOHUM00000240361	2	140490277	140490857
PseudoGene	PGOHUM00000240362	2	140974566	140974808
PseudoGene	PGOHUM00000240363	2	140977213	140977937
PseudoGene	PGOHUM00000240364	2	140978143	140979054
PseudoGene	PGOHUM00000240365	2	141440929	141441457
PseudoGene	PGOHUM00000240366	2	141965651	141966004
PseudoGene	PGOHUM00000240367	2	143704933	143705743
PseudoGene	PGOHUM00000240368	2	143850623	143851730
PseudoGene	PGOHUM00000240369	2	143852334	143854121
PseudoGene	PGOHUM00000240370	2	143854331	143855694
PseudoGene	PGOHUM00000240371	2	143855691	143855984
PseudoGene	PGOHUM00000240372	2	143856053	143856388
PseudoGene	PGOHUM00000240373	2	143856467	143857502
PseudoGene	PGOHUM00000240374	2	143857505	143858181
PseudoGene	PGOHUM00000240375	2	143858438	143858913
PseudoGene	PGOHUM00000240376	2	145512346	145513637
PseudoGene	PGOHUM00000240377	2	146583856	146585072
PseudoGene	PGOHUM00000240378	2	147591069	147591606
PseudoGene	PGOHUM00000240379	2	149053128	149054248
PseudoGene	PGOHUM00000240380	2	149621131	149621370
PseudoGene	PGOHUM00000240381	2	149627596	149627950
PseudoGene	PGOHUM00000240382	2	149629824	149630366
PseudoGene	PGOHUM00000240383	2	149925108	149925424
PseudoGene	PGOHUM00000240388	2	153395712	153395942
PseudoGene	PGOHUM00000240389	2	153707168	153707564
PseudoGene	PGOHUM00000240390	2	154277191	154278427
PseudoGene	PGOHUM00000240391	2	154617966	154619159
PseudoGene	PGOHUM00000240392	2	155797053	155797579
PseudoGene	PGOHUM00000240393	2	156119970	156120270
PseudoGene	PGOHUM00000240394	2	156120675	156121335
PseudoGene	PGOHUM00000240395	2	156169949	156170470
PseudoGene	PGOHUM00000240396	2	156889761	156890582
PseudoGene	PGOHUM00000240397	2	157634204	157634890
PseudoGene	PGOHUM00000240398	2	158067021	158067996
PseudoGene	PGOHUM00000240399	2	158236249	158236926
PseudoGene	PGOHUM00000240400	2	158817885	158819400
PseudoGene	PGOHUM00000240402	2	159912507	159913500
PseudoGene	PGOHUM00000240403	2	160318907	160319767
PseudoGene	PGOHUM00000240404	2	160545729	160546828
PseudoGene	PGOHUM00000240405	2	160670326	160670615
PseudoGene	PGOHUM00000240406	2	161293940	161294772
PseudoGene	PGOHUM00000240407	2	161905120	161907057
PseudoGene	PGOHUM00000240408	2	162357399	162364189
PseudoGene	PGOHUM00000240409	2	162424994	162426695
PseudoGene	PGOHUM00000240410	2	162787712	162787974
PseudoGene	PGOHUM00000240411	2	162933870	162934161
PseudoGene	PGOHUM00000240412	2	164008764	164009270
PseudoGene	PGOHUM00000240413	2	165543797	165544106
PseudoGene	PGOHUM00000240414	2	166908204	166908505
PseudoGene	PGOHUM00000240415	2	168570253	168572575
PseudoGene	PGOHUM00000240416	2	169088434	169088730
PseudoGene	PGOHUM00000240417	2	170433878	170434464
PseudoGene	PGOHUM00000240418	2	170515231	170517866
PseudoGene	PGOHUM00000240419	2	170623693	170625259
PseudoGene	PGOHUM00000240420	2	170933737	170934804
PseudoGene	PGOHUM00000240422	2	172231444	172231788
PseudoGene	PGOHUM00000240423	2	172829251	172829759
PseudoGene	PGOHUM00000240424	2	173538940	173539626
PseudoGene	PGOHUM00000240425	2	173758491	173759111
PseudoGene	PGOHUM00000240426	2	174202950	174203189
PseudoGene	PGOHUM00000240427	2	174295975	174296540
PseudoGene	PGOHUM00000240428	2	174317332	174317481
PseudoGene	PGOHUM00000240429	2	174342748	174343128
PseudoGene	PGOHUM00000240430	2	174350596	174351090
PseudoGene	PGOHUM00000240431	2	174439838	174441069
PseudoGene	PGOHUM00000240432	2	174570676	174570876
PseudoGene	PGOHUM00000240433	2	174736381	174737222
PseudoGene	PGOHUM00000240434	2	175164728	175165684
PseudoGene	PGOHUM00000240436	2	175898512	175898920
PseudoGene	PGOHUM00000240438	2	177669721	177671041
PseudoGene	PGOHUM00000240439	2	177674154	177674587
PseudoGene	PGOHUM00000240440	2	178093919	178094232
PseudoGene	PGOHUM00000240441	2	178861979	178863497
PseudoGene	PGOHUM00000240442	2	179410545	179489447
PseudoGene	PGOHUM00000240444	2	180264458	180265602
PseudoGene	PGOHUM00000240445	2	181737597	181738141
PseudoGene	PGOHUM00000240446	2	181803594	181804025
PseudoGene	PGOHUM00000240447	2	182825934	182827205
PseudoGene	PGOHUM00000240449	2	184472166	184472847
PseudoGene	PGOHUM00000240450	2	185766841	185767277
PseudoGene	PGOHUM00000240451	2	186411865	186412545
PseudoGene	PGOHUM00000240452	2	186821317	186821788
PseudoGene	PGOHUM00000240453	2	187027655	187027974
PseudoGene	PGOHUM00000240454	2	187126147	187126621
PseudoGene	PGOHUM00000240455	2	187353341	187353852
PseudoGene	PGOHUM00000240456	2	187866606	187868005
PseudoGene	PGOHUM00000240457	2	190175989	190177261
PseudoGene	PGOHUM00000240458	2	190351202	190353060
PseudoGene	PGOHUM00000240460	2	190781980	190782484
PseudoGene	PGOHUM00000240461	2	190795003	190795736
PseudoGene	PGOHUM00000240462	2	191857368	191858293
PseudoGene	PGOHUM00000240463	2	192745906	192746931
PseudoGene	PGOHUM00000240464	2	194141391	194142339
PseudoGene	PGOHUM00000240465	2	194994021	194994990
PseudoGene	PGOHUM00000240466	2	195319262	195319851
PseudoGene	PGOHUM00000240467	2	195890905	195891277
PseudoGene	PGOHUM00000240468	2	196447517	196448755
PseudoGene	PGOHUM00000240470	2	196928070	196928687
PseudoGene	PGOHUM00000240471	2	197855407	197855652
PseudoGene	PGOHUM00000240472	2	197893972	197894816
PseudoGene	PGOHUM00000240473	2	198244428	198245616
PseudoGene	PGOHUM00000240474	2	201967221	201967680
PseudoGene	PGOHUM00000240476	2	202027210	202027403
PseudoGene	PGOHUM00000240477	2	202077019	202077792
PseudoGene	PGOHUM00000240478	2	202078016	202079383
PseudoGene	PGOHUM00000240479	2	202079380	202079673
PseudoGene	PGOHUM00000240482	2	203065918	203066609
PseudoGene	PGOHUM00000240483	2	203200741	203201450
PseudoGene	PGOHUM00000240484	2	203369735	203370070
PseudoGene	PGOHUM00000240485	2	203483701	203483913
PseudoGene	PGOHUM00000240486	2	203483908	203484619
PseudoGene	PGOHUM00000240487	2	203638751	203639083
PseudoGene	PGOHUM00000240489	2	203926044	203927126
PseudoGene	PGOHUM00000240490	2	203939411	203939850
PseudoGene	PGOHUM00000240491	2	204055537	204055677
PseudoGene	PGOHUM00000240492	2	204180116	204180594
PseudoGene	PGOHUM00000240493	2	204499303	204500732
PseudoGene	PGOHUM00000240494	2	204536901	204537128
PseudoGene	PGOHUM00000240495	2	204629021	204630287
PseudoGene	PGOHUM00000240496	2	204637357	204638225
PseudoGene	PGOHUM00000240497	2	206118028	206118227
PseudoGene	PGOHUM00000240498	2	206980837	206981224
PseudoGene	PGOHUM00000240499	2	207100963	207101584
PseudoGene	PGOHUM00000240500	2	207124262	207124515
PseudoGene	PGOHUM00000240501	2	207274811	207275633
PseudoGene	PGOHUM00000240502	2	207284016	207284962
PseudoGene	PGOHUM00000240503	2	207551241	207552087
PseudoGene	PGOHUM00000240504	2	208896107	208896677
PseudoGene	PGOHUM00000240505	2	208921975	208922469
PseudoGene	PGOHUM00000240506	2	208972957	208977235
PseudoGene	PGOHUM00000240507	2	209000118	209002421
PseudoGene	PGOHUM00000240508	2	209050718	209050807
PseudoGene	PGOHUM00000240510	2	209134067	209134681
PseudoGene	PGOHUM00000240511	2	209225434	209226094
PseudoGene	PGOHUM00000240512	2	209330983	209331324
PseudoGene	PGOHUM00000240513	2	209937324	209938875
PseudoGene	PGOHUM00000240514	2	212163666	212163914
PseudoGene	PGOHUM00000240515	2	215145362	215146176
PseudoGene	PGOHUM00000240516	2	216669461	216669704
PseudoGene	PGOHUM00000240517	2	216742948	216743202
PseudoGene	PGOHUM00000240518	2	217021059	217021534
PseudoGene	PGOHUM00000240519	2	217039770	217040661
PseudoGene	PGOHUM00000240521	2	217670467	217670852
PseudoGene	PGOHUM00000240522	2	218625273	218626014
PseudoGene	PGOHUM00000240523	2	218925065	218926101
PseudoGene	PGOHUM00000240525	2	219706301	219706575
PseudoGene	PGOHUM00000240526	2	219818208	219818766
PseudoGene	PGOHUM00000240527	2	220549147	220549514
PseudoGene	PGOHUM00000240528	2	220913540	220913992
PseudoGene	PGOHUM00000240529	2	222909247	222909695
PseudoGene	PGOHUM00000240530	2	223184365	223184675
PseudoGene	PGOHUM00000240531	2	223317122	223318015
PseudoGene	PGOHUM00000240532	2	223368638	223369555
PseudoGene	PGOHUM00000240533	2	223510635	223512039
PseudoGene	PGOHUM00000240534	2	223542395	223542959
PseudoGene	PGOHUM00000240535	2	223563341	223563733
PseudoGene	PGOHUM00000240537	2	223810582	223811358
PseudoGene	PGOHUM00000240538	2	224262983	224263262
PseudoGene	PGOHUM00000240539	2	225364097	225364817
PseudoGene	PGOHUM00000240540	2	227201899	227202142
PseudoGene	PGOHUM00000240541	2	228506790	228513328
PseudoGene	PGOHUM00000240542	2	228643233	228643451
PseudoGene	PGOHUM00000240543	2	228734798	228735270
PseudoGene	PGOHUM00000240544	2	229216836	229217571
PseudoGene	PGOHUM00000240545	2	231437883	231438626
PseudoGene	PGOHUM00000240546	2	231449512	231449670
PseudoGene	PGOHUM00000240547	2	231589861	231590118
PseudoGene	PGOHUM00000240548	2	232298637	232299140
PseudoGene	PGOHUM00000240549	2	232301820	232302132
PseudoGene	PGOHUM00000240550	2	232361801	232371350
PseudoGene	PGOHUM00000240551	2	232450560	232450828
PseudoGene	PGOHUM00000240553	2	232675047	232675554
PseudoGene	PGOHUM00000240554	2	233215043	233216018
PseudoGene	PGOHUM00000240555	2	233251407	233252167
PseudoGene	PGOHUM00000240556	2	233280738	233284526
PseudoGene	PGOHUM00000240557	2	233594236	233594908
PseudoGene	PGOHUM00000240559	2	234651890	234652562
PseudoGene	PGOHUM00000240560	2	234663244	234663915
PseudoGene	PGOHUM00000240561	2	234774783	234775841
PseudoGene	PGOHUM00000240562	2	234776727	234776949
PseudoGene	PGOHUM00000240563	2	235364137	235364427
PseudoGene	PGOHUM00000240564	2	235653353	235654223
PseudoGene	PGOHUM00000240565	2	236055670	236056150
PseudoGene	PGOHUM00000240566	2	236791009	236791137
PseudoGene	PGOHUM00000240567	2	237316492	237317565
PseudoGene	PGOHUM00000240568	2	238429328	238431992
PseudoGene	PGOHUM00000240569	2	238432236	238432572
PseudoGene	PGOHUM00000240572	2	241640609	241641530
PseudoGene	PGOHUM00000240573	2	243062028	243062293
