database	gene_symbol	cnv_score	chr	start	end
exac_v3	TMEM9	0.951872226	1	201103900	201140702
exac_v3	IGFN1	1.002827352	1	201159953	201198080
exac_v3	PKP1	0.941593875	1	201252580	201302121
exac_v3	TNNT2	-1.905414612	1	201328136	201346890
exac_v3	LAD1	1.151724962	1	201342372	201368736
exac_v3	TNNI1	0.155027358	1	201373625	201398994
exac_v3	RNF186	0.758618621	1	20140523	20141771
exac_v3	PHLDA3	0.880748066	1	201434620	201438365
exac_v3	CSRP1	0.919453702	1	201452658	201478584
exac_v3	NAV1	0.836567109	1	201592411	201796102
exac_v3	IPO9	1.393733274	1	201798269	201853422
exac_v3	SHISA4	1.889761135	1	201857808	201861434
exac_v3	LMOD1	0.49828434	1	201865580	201915715
exac_v3	TIMM17A	0.790380087	1	201924619	201939789
exac_v3	RNPEP	0.816442738	1	201951500	201975275
exac_v3	ELF3	1.05695589	1	201977073	201986316
exac_v3	OTUD3	1.073546634	1	20209006	20239438
exac_v3	GPR37L1	0.528007037	1	202091986	202102720
exac_v3	ARL8A	1.169685724	1	202102532	202113869
exac_v3	PTPN7	0.657167739	1	202116141	202130716
exac_v3	LGR6	0.158564146	1	202163029	202288909
exac_v3	UBE2T	-2.471627899	1	202300785	202311108
exac_v3	PPP1R12B	-1.533461661	1	202317827	202561834
exac_v3	PLA2G2E	0.723132289	1	20246502	20250110
exac_v3	SYT2	0.582002877	1	202559724	202679545
exac_v3	KDM5B	0.984917964	1	202696526	202778598
exac_v3	RABIF	-0.011727433	1	202848085	202858263
exac_v3	KLHL12	0.677455661	1	202860228	202897764
exac_v3	ADIPOR1	-0.187869225	1	202909951	202927700
exac_v3	CYB5R1	-0.172964036	1	202930997	202936408
exac_v3	TMEM183A	0.139858616	1	202976514	202993976
exac_v3	PPFIA4	0.794863131	1	202995626	203047868
exac_v3	PLA2G2A	0.968993123	1	20301925	20306932
exac_v3	MYOG	0.589329582	1	203052260	203055164
exac_v3	ADORA1	0.777469581	1	203059782	203136533
exac_v3	MYBPH	0.865232097	1	203136939	203144941
exac_v3	CHI3L1	-0.317243545	1	203148059	203155877
exac_v3	CHIT1	-0.478071741	1	203181955	203242769
exac_v3	BTG2	0.258960805	1	203274619	203278730
exac_v3	FMOD	0.673532116	1	203309756	203320617
exac_v3	PRELP	-0.017917195	1	203444956	203460480
exac_v3	OPTC	-0.048615893	1	203463271	203477992
exac_v3	PLA2G5	0.831911335	1	20354672	20417683
exac_v3	ATP2B4	1.667773588	1	203595689	203713209
exac_v3	LAX1	0.872951977	1	203734304	203745361
exac_v3	ZC3H11A	1.508697104	1	203764782	203823252
exac_v3	SNRPE	1.189799671	1	203830731	203839678
exac_v3	SOX13	0.388303261	1	204042243	204096863
exac_v3	ETNK2	0.392522887	1	204100190	204121307
exac_v3	REN	0.776123006	1	204123944	204135465
exac_v3	GOLT1A	-0.145738644	1	204167288	204183220
exac_v3	PLEKHA6	0.485234049	1	204187979	204346793
exac_v3	PPP1R15B	0.551615745	1	204372515	204380919
exac_v3	PLA2G2D	0.419610044	1	20438432	20446050
exac_v3	PIK3C2B	0.750060772	1	204391756	204463852
exac_v3	MDM4	0.7600099	1	204485511	204542871
exac_v3	LRRN2	-0.097078399	1	204586298	204654861
exac_v3	PLA2G2F	-0.892661262	1	20465819	20476879
exac_v3	NFASC	-0.68354521	1	204797779	204991950
exac_v3	PLA2G2C	0.371804257	1	20487746	20503917
exac_v3	CNTN2	1.180956924	1	205012325	205047627
exac_v3	TMEM81	0.651047723	1	205052258	205053645
exac_v3	RBBP5	0.926723988	1	205055270	205091143
exac_v3	DSTYK	0.39740195	1	205111632	205180727
exac_v3	UBXN10	0.42387753	1	20512578	20522541
exac_v3	TMCC2	0.421299343	1	205197304	205242471
exac_v3	NUAK2	0.041710335	1	205271187	205290883
exac_v3	KLHDC8A	0.408343536	1	205305220	205326218
exac_v3	LEMD1	0.694864723	1	205350506	205425082
exac_v3	CDK18	0.625764848	1	205473723	205501921
exac_v3	MFSD4	0.976743529	1	205538013	205572046
exac_v3	ELK4	1.045229609	1	205577071	205601090
exac_v3	SLC45A3	0.77806537	1	205626979	205649587
exac_v3	NUCKS1	1.166806673	1	205681947	205719404
exac_v3	RAB7L1	1.245191611	1	205737114	205744588
exac_v3	SLC41A1	0.770209923	1	205758221	205782876
exac_v3	PM20D1	1.221852644	1	205797150	205819260
exac_v3	SLC26A9	1.415866408	1	205882176	205912588
exac_v3	AVPR1B	0.329321728	1	206223976	206231639
exac_v3	IKBKE	0.478833824	1	206643791	206670223
exac_v3	RASSF5	1.396485922	1	206680879	206762616
exac_v3	EIF2D	1.051559516	1	206744620	206785904
exac_v3	DYRK3	0.924651233	1	206808881	206857764
exac_v3	MAPKAPK2	0.924847652	1	206858289	206907628
exac_v3	IL10	0.978908508	1	206940947	206945839
exac_v3	IL19	0.499658206	1	206972215	207016324
exac_v3	IL20	-1.559304136	1	207038699	207042568
exac_v3	IL24	0.321054732	1	207070788	207077484
exac_v3	FAIM3	0.430464121	1	207077731	207096592
exac_v3	PIGR	0.744354591	1	207101863	207119811
exac_v3	FCAMR	0.560616599	1	207131310	207143970
exac_v3	C1orf116	0.737766572	1	207191866	207206101
exac_v3	YOD1	0.915585666	1	207217194	207226325
exac_v3	PFKFB2	1.184071482	1	207222801	207254369
exac_v3	C4BPB	-0.765574517	1	207262187	207273338
exac_v3	C4BPA	1.209717992	1	207277607	207318317
exac_v3	CD55	-0.133144781	1	207494853	207534311
exac_v3	CR2	0.782872371	1	207627575	207663240
exac_v3	CR1L	-2.471627899	1	207818458	207911761
exac_v3	CD46	1.996636853	1	207925402	207968858
exac_v3	CD34	1.334048698	1	208057594	208084747
exac_v3	CAMK2N1	0.653700444	1	20808884	20812713
exac_v3	PLXNA2	1.449323871	1	208195587	208417665
exac_v3	MUL1	-0.03247633	1	20825943	20834654
exac_v3	CDA	-0.027994027	1	20915441	20945401
exac_v3	PINK1	-0.323308862	1	20959948	20978004
exac_v3	CAMK1G	0.343162663	1	209757062	209787283
exac_v3	DDOST	-0.348438239	1	20978270	20988000
exac_v3	LAMB3	-0.952419861	1	209788215	209825811
exac_v3	HSD11B1	0.336929731	1	209859510	209908295
exac_v3	KIF17	-0.657872235	1	20990507	21044510
exac_v3	TRAF3IP3	-0.435383818	1	209929377	209955668
exac_v3	C1orf74	0.435410841	1	209955661	209957904
exac_v3	IRF6	0.757645231	1	209959036	209979465
exac_v3	DIEXF	0.634417848	1	210001352	210030910
exac_v3	SYT14	0.807126344	1	210111538	210337636
exac_v3	SERTAD4	1.02545472	1	210406144	210419976
exac_v3	SH2D5	-0.231888249	1	21046225	21059330
exac_v3	HHAT	0.555477095	1	210501596	210849638
exac_v3	HP1BP3	-0.112418224	1	21069154	21113816
exac_v3	KCNH1	0.900744865	1	210856555	211307457
exac_v3	EIF4G3	1.241063596	1	21132963	21503377
exac_v3	RCOR3	1.315810295	1	211431719	211489727
exac_v3	TRAF5	0.404400046	1	211499957	211548288
exac_v3	C1orf86	-1.388592618	1	2115903	2144159
exac_v3	RD3	0.630955415	1	211649864	211666259
exac_v3	SLC30A1	0.526783646	1	211744910	211752084
exac_v3	NEK2	1.461979743	1	211836114	211848960
exac_v3	LPGAT1	1.541326948	1	211916799	212004114
exac_v3	INTS7	-0.208543862	1	212113741	212208884
exac_v3	DTL	1.155607361	1	212208919	212280742
exac_v3	PPP2R5A	0.581415558	1	212458879	212535200
exac_v3	TMEM206	0.983695219	1	212537273	212588243
exac_v3	NENF	0.803173043	1	212606229	212619714
exac_v3	ATF3	1.115879579	1	212738676	212794119
exac_v3	FAM71A	0.390990706	1	212797789	212800120
exac_v3	BATF3	1.285720335	1	212859760	212873327
exac_v3	NSL1	1.117079316	1	212899495	212965124
exac_v3	TATDN3	0.503939751	1	212965170	212989968
exac_v3	FLVCR1	0.394708392	1	213031597	213072705
exac_v3	VASH2	0.2264645	1	213123862	213165379
exac_v3	ANGEL2	0.567509329	1	213165524	213189168
exac_v3	RPS6KC1	0.563740706	1	213224589	213448116
exac_v3	PROX1	0.793151237	1	214156524	214214595
exac_v3	SMYD2	1.350494557	1	214454445	214510474
exac_v3	PTPN14	1.002966379	1	214522039	214725792
exac_v3	CENPF	-0.917278747	1	214776538	214837931
exac_v3	KCNK2	0.395633017	1	215179118	215410436
exac_v3	ECE1	-0.72013512	1	21543740	21671997
exac_v3	KCTD3	0.287718131	1	215740735	215795149
exac_v3	USH2A	-0.833267919	1	215796236	216596738
exac_v3	SKI	-1.832848673	1	2160134	2241558
exac_v3	ESRRG	0.527054851	1	216676588	217311097
exac_v3	GPATCH2	-0.143579595	1	217600334	217804424
exac_v3	SPATA17	-0.430442803	1	217804666	218045038
exac_v3	RRP15	-0.378071807	1	218458629	218511325
exac_v3	TGFB2	-0.032693779	1	218519577	218617961
exac_v3	RAP1GAP	1.431851468	1	21922708	21995801
exac_v3	LYPLAL1	0.677777078	1	219347186	219386207
exac_v3	SLC30A10	-2.471627899	1	219858769	220131989
exac_v3	USP48	1.781207325	1	22004791	22110099
exac_v3	EPRS	0.208887488	1	220141943	220220000
exac_v3	BPNT1	-0.94823476	1	220230824	220263804
exac_v3	IARS2	-1.196730081	1	220267444	220321380
exac_v3	MARK1	0.827052988	1	220701568	220837803
exac_v3	MARC2	-0.677170933	1	220921567	220958150
exac_v3	MARC1	0.4710832	1	220960101	220987735
exac_v3	HLX	0.101353038	1	221051699	221058401
exac_v3	LDLRAD2	-0.112762074	1	22138758	22151714
exac_v3	DUSP10	0.97868869	1	221874766	221915518
exac_v3	HHIPL2	-2.009302234	1	222695602	222721445
exac_v3	TAF1A	-0.485794326	1	222731244	222763275
exac_v3	MIA3	0.245437234	1	222791428	222841354
exac_v3	AIDA	-0.325825864	1	222841355	222886552
exac_v3	BROX	0.063948963	1	222885895	222908538
exac_v3	FAM177B	0.216672431	1	222910549	222924147
exac_v3	DISP1	-0.253053262	1	222988406	223179337
exac_v3	TLR5	-0.473180277	1	223282748	223316624
exac_v3	SUSD4	0.10711955	1	223394161	223537544
exac_v3	C1orf65	0.337101541	1	223566715	223568812
exac_v3	CAPN2	1.248069283	1	223889295	223963720
exac_v3	TP53BP2	1.338643609	1	223967601	224033674
exac_v3	FBXO28	0.921827242	1	224301789	224349749
exac_v3	NVL	1.298251159	1	224415036	224518089
exac_v3	WNT4	0.98601088	1	22443798	22470462
exac_v3	CNIH4	-0.850447561	1	224544552	224567161
exac_v3	WDR26	1.210860077	1	224572845	224624735
exac_v3	CNIH3	0.299919664	1	224622362	224928251
exac_v3	MORN1	-2.471627899	1	2252692	2323146
exac_v3	LBR	0.308779995	1	225589204	225616627
exac_v3	ENAH	-0.479244227	1	225674537	225840844
exac_v3	SRP9	0.721067749	1	225965531	225978168
exac_v3	EPHX1	-0.446499204	1	225997794	226033260
exac_v3	TMEM63A	-0.224500114	1	226033237	226070069
exac_v3	LEFTY1	1.370457467	1	226073982	226099082
exac_v3	RP4-559A3.7	0.487570833	1	226074396	226111978
exac_v3	PYCR2	0.603038283	1	226107578	226111978
exac_v3	LEFTY2	1.411526719	1	226124298	226129189
exac_v3	SDE2	0.870416702	1	226170403	226187032
exac_v3	H3F3A	0.527460822	1	226249552	226259702
exac_v3	ACBD3	0.771611749	1	226332380	226374431
exac_v3	LIN9	-2.165000755	1	226418850	226497570
exac_v3	PARP1	0.99872337	1	226548392	226595780
exac_v3	C1orf95	-0.155028001	1	226736501	226796915
exac_v3	ITPKB	-0.104272765	1	226819391	226927024
exac_v3	PSEN2	0.253510483	1	227057885	227083806
exac_v3	ADCK3	-0.227703321	1	227085237	227175246
exac_v3	CDC42BPA	-0.538393459	1	227177566	227506175
exac_v3	ZBTB40	-1.848769313	1	22778344	22857650
exac_v3	SNAP47	-0.555023436	1	227916240	227968927
exac_v3	JMJD4	0.767500974	1	227918126	227923112
exac_v3	PRSS38	-0.723915405	1	228003394	228034171
exac_v3	WNT9A	-0.301580285	1	228106357	228135599
exac_v3	WNT3A	0.429331675	1	228194752	228248961
exac_v3	ARF1	-0.60560531	1	228270361	228286912
exac_v3	C1orf35	0.757417155	1	228288427	228293112
exac_v3	MRPL55	0.789905361	1	228294380	228297013
exac_v3	GUK1	0.948968613	1	228327663	228336685
exac_v3	GJC2	0.265784744	1	228337553	228347527
exac_v3	IBA57	0.672301181	1	228353516	228369958
exac_v3	OBSCN	-2.431927153	1	228395831	228566577
exac_v3	TRIM11	0.265314061	1	228581374	228594541
exac_v3	TRIM17	-0.19805758	1	228595641	228604562
exac_v3	HIST3H3	0.507350816	1	228612546	228613026
exac_v3	HIST3H2A	0.446509004	1	228645065	228645560
exac_v3	HIST3H2BB	0.559348148	1	228645808	228646259
exac_v3	RHOU	-0.812907799	1	228870824	228882416
exac_v3	EPHA8	-0.483704817	1	22890057	22930087
exac_v3	RAB4A	0.802651578	1	229406822	229441641
exac_v3	SPHAR	0.643821697	1	229440129	229441248
exac_v3	ACTA1	1.107663849	1	229566992	229569845
exac_v3	NUP133	0.839559961	1	229577045	229644103
exac_v3	C1QA	0.185684219	1	22962999	22966101
exac_v3	ABCB10	0.36492703	1	229652329	229694442
exac_v3	C1QC	-0.033011064	1	22970123	22974603
exac_v3	TAF5L	0.486587337	1	229728858	229761794
exac_v3	URB2	0.886010901	1	229761981	229795946
exac_v3	C1QB	0.132026193	1	22979255	22988031
exac_v3	GALNT2	0.725600802	1	230193536	230417870
exac_v3	EPHB2	0.248736561	1	23037332	23241818
exac_v3	PGBD5	0.500085369	1	230457392	230561475
exac_v3	COG2	0.258469507	1	230778235	230829728
exac_v3	AGT	0.191239298	1	230838269	230850043
exac_v3	CAPN9	-2.226101522	1	230883130	230937749
exac_v3	C1orf198	-0.264259321	1	230972865	231005335
exac_v3	TTC13	0.166817189	1	231041989	231114621
exac_v3	ARV1	0.263488843	1	231114727	231136341
exac_v3	TRIM67	0.234627289	1	231297858	231357302
exac_v3	C1orf131	0.29978491	1	231359509	231376933
exac_v3	GNPAT	0.72753204	1	231376953	231413719
exac_v3	EXOC8	-0.588924696	1	231468480	231473598
exac_v3	SPRTN	0.140760572	1	231472850	231490769
exac_v3	EGLN1	0.949269257	1	231499497	231560790
exac_v3	TSNAX	0.924825641	1	231664399	231702270
exac_v3	TSNAX-DISC1	-1.027746609	1	231664399	231954990
exac_v3	DISC1	-1.288492925	1	231762561	232177018
exac_v3	RER1	-0.159585646	1	2323267	2336883
exac_v3	SIPA1L2	1.069260357	1	232533711	232697304
exac_v3	MAP10	-0.314569224	1	232940643	232946092
exac_v3	NTPCR	0.482356669	1	233086351	233119628
exac_v3	PCNXL2	1.292563834	1	233119181	233431459
exac_v3	KDM1A	1.179660995	1	23345941	23410182
exac_v3	MLK4	0.431986505	1	233463514	233520894
exac_v3	PEX10	-0.348380409	1	2336236	2345236
exac_v3	KCNK1	0.344651707	1	233749750	233808258
exac_v3	SLC35F3	0.992689395	1	234040679	234460262
exac_v3	LUZP1	0.214533843	1	23410516	23504301
exac_v3	COA6	0.047185383	1	234509202	234519795
exac_v3	TARBP1	0.512379822	1	234527059	234614849
exac_v3	IRF2BP2	0.51580005	1	234740015	234745271
exac_v3	HTR1D	0.69931244	1	23516993	23521222
exac_v3	TOMM20	0.293769061	1	235272651	235292251
exac_v3	RBM34	0.818701804	1	235294498	235324772
exac_v3	ARID4B	0.201385911	1	235294949	235491534
exac_v3	GGPS1	-0.711149756	1	235490665	235507847
exac_v3	TBCE	-2.471627899	1	235530675	235612283
exac_v3	B3GALNT2	-1.315595655	1	235613238	235667781
exac_v3	GNG4	0.194101287	1	235710987	235814054
exac_v3	PLCH2	-0.097333978	1	2357419	2436969
exac_v3	LYST	0.397362067	1	235824341	236046940
exac_v3	NID1	-0.175867566	1	236139130	236228462
exac_v3	HNRNPR	1.415758487	1	23630264	23670829
exac_v3	GPR137B	-0.576116979	1	236305832	236385165
exac_v3	ERO1LB	-0.718214956	1	236378855	236445319
exac_v3	EDARADD	-2.423944768	1	236511562	236648214
exac_v3	LGALS8	-2.471627899	1	236681300	236716281
exac_v3	HEATR1	-1.708414184	1	236712305	236767804
exac_v3	ACTN2	0.00550186	1	236849754	236927931
exac_v3	ZNF436	0.512047304	1	23685941	23695935
exac_v3	C1orf213	0.676462273	1	23695490	23698332
exac_v3	MTR	0.207101922	1	236958610	237067281
exac_v3	TCEA3	-1.160672311	1	23707554	23751233
exac_v3	MT1HL1	0.380375413	1	237167403	237167718
exac_v3	RYR2	-0.404698289	1	237205505	237997288
exac_v3	ASAP3	0.33445064	1	23755056	23811061
exac_v3	ZP4	-2.471627899	1	238045705	238054094
exac_v3	E2F2	-0.061850636	1	23832922	23857712
exac_v3	ID3	0.128155597	1	23884409	23886285
exac_v3	CHRM3	0.345250569	1	239549865	240078750
exac_v3	FMN2	-0.215819943	1	240177648	240638489
exac_v3	RPL11	-0.195202189	1	24018269	24022915
exac_v3	TCEB3	1.155421224	1	24069645	24088549
exac_v3	RGS7	0.027481567	1	240931554	241520530
exac_v3	PITHD1	1.043060331	1	24104895	24114722
exac_v3	LYPLA2	0.98746177	1	24117460	24122029
exac_v3	GALE	0.720794151	1	24122089	24127271
exac_v3	HMGCL	0.821198316	1	24128375	24165110
exac_v3	FH	-0.533197201	1	241660903	241683061
exac_v3	FUCA1	-0.088448006	1	24171567	24194784
exac_v3	OPN3	-1.994679494	1	241753404	241840678
exac_v3	CHML	-0.801880857	1	241792155	241799232
exac_v3	WDR64	-1.210890455	1	241815580	241965435
exac_v3	CNR2	-0.013201472	1	24197016	24285549
exac_v3	EXO1	-0.653081587	1	242011269	242058450
exac_v3	MAP1LC3C	-1.434606892	1	242158792	242162375
exac_v3	CEP170	-1.348134505	1	243287730	243418650
exac_v3	SDCCAG8	0.214401326	1	243419320	243663394
exac_v3	AKT3	-0.433282309	1	243651535	244014381
exac_v3	MYOM3	-2.058040008	1	24382525	24438665
exac_v3	PANK4	-0.720982285	1	2439972	2458039
exac_v3	ZBTB18	0.739413767	1	244214585	244220778
exac_v3	IL22RA1	0.1619476	1	24446261	24469611
exac_v3	C1orf100	0.493714385	1	244515937	244552965
exac_v3	ADSS	0.747485019	1	244571796	244615436
exac_v3	C1orf101	-0.686957813	1	244617679	244804479
exac_v3	IFNLR1	0.341011874	1	24480647	24514449
exac_v3	DESI2	-0.330028601	1	244816237	244872335
exac_v3	COX20	-2.471627899	1	244998624	245008359
exac_v3	HNRNPU	-0.197540282	1	245014468	245027844
exac_v3	EFCAB2	-1.109713004	1	245133007	245290466
exac_v3	KIF26B	-0.957752105	1	245318287	245872733
exac_v3	SMYD3	-2.471627899	1	245912642	246670614
exac_v3	GRHL3	1.030256058	1	24645812	24690972
exac_v3	TFB2M	-1.97100419	1	246703862	246729626
exac_v3	CNST	-0.972068317	1	246729746	246831886
exac_v3	STPG1	1.121007143	1	24683489	24743424
exac_v3	SCCPDH	-1.315639767	1	246887349	246931439
exac_v3	AHCTF1	-2.471627899	1	247002400	247095280
exac_v3	ZNF695	-1.611765641	1	247108849	247171395
exac_v3	ZNF670	-1.8774027	1	247108849	247242113
exac_v3	ZNF669	-1.847819219	1	247263264	247267674
exac_v3	NIPAL3	1.066629246	1	24742284	24799466
exac_v3	ZNF496	0.023360433	1	247460714	247495148
exac_v3	NLRP3	-0.711693059	1	247579458	247612410
exac_v3	OR2B11	0.149845224	1	247614255	247615308
exac_v3	GCSAML	-0.227555932	1	247670360	247740992
exac_v3	OR2C3	-0.368679334	1	247693434	247697141
exac_v3	OR2G2	-0.041879942	1	247751662	247752615
exac_v3	OR2G3	0.181460364	1	247768856	247769838
exac_v3	OR13G1	-1.797058526	1	247835320	247836365
exac_v3	OR6F1	-2.471627899	1	247875045	247876105
exac_v3	OR14K1	-2.471627899	1	247901917	247902861
exac_v3	OR1C1	-2.471627899	1	247920676	247921982
exac_v3	OR14A16	-2.471627899	1	247978102	247979031
exac_v3	OR11L1	-2.471627899	1	248004199	248005254
exac_v3	TRIM58	-2.471627899	1	248020501	248041507
exac_v3	OR2W3	-2.471627899	1	248031277	248060449
exac_v3	OR2T8	-2.471627899	1	248084320	248085258
exac_v3	OR2L13	-2.471627899	1	248100493	248264224
exac_v3	OR2L8	-2.471627899	1	248112160	248113098
exac_v3	OR2AK2	-2.471627899	1	248128535	248129641
exac_v3	RCAN3	0.784694533	1	24829387	24867530
exac_v3	OR2M4	-2.471627899	1	248402231	248403166
exac_v3	OR2T33	-2.471627899	1	248436073	248437138
exac_v3	OR2T12	-2.471627899	1	248457918	248458880
exac_v3	TNFRSF14	-1.20111967	1	2487078	2496821
exac_v3	NCMAP	0.308185084	1	24882602	24935819
exac_v3	SH3BP5L	-2.106834753	1	249104648	249120832
exac_v3	ZNF692	-2.471627899	1	249144205	249153343
exac_v3	PGBD2	-2.471627899	1	249200395	249214145
exac_v3	SRRM1	0.963713628	1	24958207	24999758
exac_v3	CLIC4	1.08686897	1	25071848	25170815
exac_v3	FAM213B	-1.107520439	1	2517930	2522908
exac_v3	MMEL1	-2.020129183	1	2522078	2564481
exac_v3	RUNX3	0.918492183	1	25226002	25291612
exac_v3	SYF2	-1.143283376	1	25549170	25558993
exac_v3	LDLRAP1	0.516010038	1	25870071	25895377
exac_v3	MAN1C1	0.815124506	1	25943959	26112698
exac_v3	SEPN1	0.488947013	1	26126667	26144713
exac_v3	RP1-317E23.6	0.310617436	1	26137961	26150235
exac_v3	MTFR1L	1.070235845	1	26145131	26159432
exac_v3	AUNIP	1.022291788	1	26158414	26185903
exac_v3	PAQR7	0.603892625	1	26187701	26197744
exac_v3	STMN1	1.406947406	1	26210672	26233482
exac_v3	PAFAH2	1.006057252	1	26286258	26324648
exac_v3	EXTL1	1.118416782	1	26346375	26362955
exac_v3	SLC30A2	0.65896425	1	26363743	26372624
exac_v3	TRIM63	0.042773219	1	26377795	26394927
exac_v3	PDIK1L	0.411848029	1	26437664	26452034
exac_v3	ZNF593	0.26315353	1	26496362	26498551
exac_v3	CNKSR1	-0.255045583	1	26503894	26516377
exac_v3	CATSPER4	-0.695032739	1	26517052	26529459
exac_v3	CEP85	0.060961586	1	26560691	26605299
exac_v3	SH3BGRL3	-0.462827319	1	26605667	26608007
exac_v3	UBXN11	-0.932749755	1	26607819	26644854
exac_v3	CD52	-0.825799739	1	26644448	26647014
exac_v3	AIM1L	-0.602504363	1	26648350	26680621
exac_v3	ZNF683	-0.254490271	1	26688125	26701013
exac_v3	LIN28A	0.577410394	1	26737269	26756213
exac_v3	DHDDS	0.470421567	1	26758773	26797785
exac_v3	HMGN2	0.601135165	1	26798941	26802463
exac_v3	RPS6KA1	0.543984801	1	26856252	26901521
exac_v3	ARID1A	0.92827038	1	27022524	27108595
exac_v3	PIGV	0.649383244	1	27113963	27124889
exac_v3	ZDHHC18	0.597526015	1	27153201	27184093
exac_v3	SFN	0.363963099	1	27189633	27190947
exac_v3	GPN2	-0.432569111	1	27202624	27216788
exac_v3	GPATCH3	0.185504851	1	27216979	27226957
exac_v3	NUDC	0.472054376	1	27226729	27273353
exac_v3	NR0B2	0.509211211	1	27237980	27240457
exac_v3	C1orf172	0.5290018	1	27276053	27286897
exac_v3	SLC9A1	0.389036171	1	27425306	27493472
exac_v3	WDTC1	0.230247885	1	27561007	27635110
exac_v3	TMEM222	0.316457207	1	27648651	27662891
exac_v3	SYTL1	-0.126341667	1	27668513	27680421
exac_v3	MAP3K6	0.484192201	1	27681675	27693383
exac_v3	FCN3	-2.471627899	1	27695603	27701315
exac_v3	GPR3	0.46189633	1	27719148	27722318
exac_v3	WASF2	0.629323116	1	27730730	27816669
exac_v3	AHDC1	-0.276078136	1	27860546	27930942
exac_v3	FGR	0.715313913	1	27938575	27961788
exac_v3	FAM76A	1.076086726	1	28052490	28089633
exac_v3	STX12	0.948109615	1	28099694	28150963
exac_v3	PPP1R8	0.774969533	1	28157289	28178187
exac_v3	THEMIS2	-0.694203192	1	28199055	28213196
exac_v3	RPA2	-0.324047694	1	28218035	28241257
exac_v3	SMPDL3B	0.244804681	1	28261504	28285668
exac_v3	XKR8	-0.469195641	1	28285973	28294607
exac_v3	EYA3	0.892741821	1	28296855	28415207
exac_v3	PTAFR	0.121468245	1	28473677	28520447
exac_v3	DNAJC8	1.310028934	1	28525967	28559536
exac_v3	ATPIF1	0.618627785	1	28562620	28573417
exac_v3	SESN2	0.323632312	1	28586038	28609002
exac_v3	MED18	-1.18475519	1	28655513	28662476
exac_v3	PHACTR4	-1.691459323	1	28696114	28826881
exac_v3	RCC1	0.348677799	1	28832455	28865812
exac_v3	TRNAU1AP	-0.107863461	1	28879597	28905051
