database	gene	score	chr	start	stop
haploins_v3	PIAS3	0.156704626	1	145575233	145586546
haploins_v3	C1orf122	0.156723589	1	38272651	38275126
haploins_v3	CDC37	0.156727383	19	10501810	10530797
haploins_v3	DNAH2	0.156733349	17	7620672	7737062
haploins_v3	ADGRA3	0.156762315	4	22346694	22517677
haploins_v3	GCNT4	0.156784434	5	74323289	74326724
haploins_v3	PLA2G1B	0.156826439	12	120759914	120765592
haploins_v3	PRR5L	0.156881935	11	36317838	36486754
haploins_v3	FBXO40	0.156892673	3	121311966	121349139
haploins_v3	NCSTN	0.157031805	1	160313062	160328742
haploins_v3	SFXN3	0.157059066	10	102790991	102800998
haploins_v3	CDKL4	0.157135399	2	39402787	39456729
haploins_v3	PROS1	0.1571911	3	93591881	93692910
haploins_v3	GUCY2F	0.157201193	X	108616135	108725301
haploins_v3	GPS1	0.157215999	17	80008567	80015346
haploins_v3	NOL3	0.157254055	16	67204057	67209643
haploins_v3	XKR7	0.157261349	20	30555805	30591190
haploins_v3	ATP8B2	0.157327107	1	154298029	154323783
haploins_v3	KATNAL2	0.157340058	18	44497455	44627658
haploins_v3	C9orf85	0.157383721	9	74526426	74600970
haploins_v3	UNC119B	0.157390952	12	121148238	121161443
haploins_v3	RBM24	0.157407102	6	17281577	17294106
haploins_v3	C19orf43	0.157416504	19	12841454	12845589
haploins_v3	SLC2A13	0.157441978	12	40148823	40499891
haploins_v3	ARID3B	0.157497653	15	74833518	74890472
haploins_v3	GPN2	0.157502628	1	27202624	27216788
haploins_v3	SSTR3	0.157506891	22	37600278	37608362
haploins_v3	GPALPP1	0.157559563	13	45563687	45607746
haploins_v3	CBLN2	0.157579656	18	70203915	70305756
haploins_v3	MRPL9	0.15764508	1	151732119	151736040
haploins_v3	HDAC7	0.157662345	12	48176505	48226915
haploins_v3	SLC25A40	0.157667797	7	87462883	87505672
haploins_v3	PINK1	0.157698112	1	20959948	20978004
haploins_v3	CDH7	0.157743367	18	63417488	63548638
haploins_v3	HSF4	0.157756904	16	67197288	67203848
haploins_v3	LAMC2	0.157780221	1	183155373	183214035
haploins_v3	FNBP1	0.157796914	9	132649466	132805473
haploins_v3	CYP7A1	0.157877293	8	59402737	59412795
haploins_v3	RNF180	0.157949994	5	63461671	63668696
haploins_v3	GRXCR2	0.157986039	5	145239296	145252531
haploins_v3	WFIKKN2	0.158025855	17	48912011	48919709
haploins_v3	KYNU	0.158092814	2	143635067	143799890
haploins_v3	HIST2H2BF	0.158100573	1	149754245	149783928
haploins_v3	DCPS	0.158112834	11	126173647	126215644
haploins_v3	TSPAN31	0.158127052	12	58131796	58143994
haploins_v3	LRRC36	0.158153868	16	67360701	67419106
haploins_v3	CDKL3	0.158273221	5	133541305	133706738
haploins_v3	FNDC4	0.158280449	2	27714750	27718112
haploins_v3	ASIC4	0.158324569	2	220378892	220403494
haploins_v3	PWWP2A	0.158336539	5	159488808	159546430
haploins_v3	PCGF3	0.15839351	4	699537	764428
haploins_v3	ADGRA2	0.158422814	8	37641709	37702414
haploins_v3	ARAP3	0.158448394	5	141032968	141061788
haploins_v3	ZC2HC1A	0.158452709	8	79578282	79632000
haploins_v3	MTMR12	0.158483562	5	32227100	32313115
haploins_v3	ARHGEF10L	0.158620294	1	17866330	18024369
haploins_v3	TAF9B	0.158620318	X	77385245	77395203
haploins_v3	USP27X	0.158638633	X	49644470	49647166
haploins_v3	ORC6	0.158663831	16	46723555	46732306
haploins_v3	CDIP1	0.158667497	16	4560676	4588829
haploins_v3	MTCH1	0.158731071	6	36935917	36954074
haploins_v3	MSC	0.158756898	8	72753784	72756703
haploins_v3	BIN1	0.158796127	2	127805603	127864931
haploins_v3	CLCN1	0.158802473	7	143013219	143049176
haploins_v3	PDE12	0.158818554	3	57542003	57552571
haploins_v3	ARHGEF28	0.15892968	5	72921983	73237818
haploins_v3	STAC	0.158942501	3	36421836	36589499
haploins_v3	SLC6A19	0.158967386	5	1201710	1225232
haploins_v3	C7orf55	0.158985625	7	139024203	139031065
haploins_v3	UGGT1	0.159062304	2	128848774	128953251
haploins_v3	CUEDC2	0.159087985	10	104183002	104192418
haploins_v3	GDPD5	0.159237794	11	75145685	75236948
haploins_v3	DNAJC22	0.159253126	12	49740700	49751309
haploins_v3	SYNJ1	0.15926278	21	34001069	34100359
haploins_v3	SLC5A1	0.159270684	22	32439019	32509016
haploins_v3	SMPD3	0.159300714	16	68392231	68482591
haploins_v3	UPK1B	0.159353413	3	118892364	118924000
haploins_v3	GPR68	0.159363376	14	91698876	91720269
haploins_v3	FRAS1	0.159366605	4	78978724	79465423
haploins_v3	CCDC158	0.159387055	4	77234154	77343021
haploins_v3	PHC1	0.159393913	12	9066492	9094063
haploins_v3	GFER	0.159464404	16	2034208	2037750
haploins_v3	JPH4	0.159476492	14	24037244	24048009
haploins_v3	SNAPC1	0.159482045	14	62229075	62263146
haploins_v3	KIF20B	0.15949723	10	91461367	91534700
haploins_v3	DCP1A	0.159569513	3	53317447	53381654
haploins_v3	WISP1	0.159606692	8	134203282	134242587
haploins_v3	CFL1	0.159610156	11	65590493	65629497
haploins_v3	STK36	0.159611866	2	219536749	219567439
haploins_v3	VAV2	0.159643763	9	136627016	136857726
haploins_v3	IKBKG	0.159689771	X	153769414	153796782
haploins_v3	DMXL2	0.159706533	15	51739908	51915030
haploins_v3	C11orf70	0.1597499	11	101918174	101955291
haploins_v3	AQR	0.159778967	15	35147732	35262040
haploins_v3	CLN6	0.159781409	15	68499330	68549549
haploins_v3	SMCR8	0.159811919	17	18218624	18226517
haploins_v3	TTC39B	0.159826211	9	15163620	15307358
haploins_v3	TBC1D32	0.159850429	6	121400640	121655891
haploins_v3	PNPLA8	0.159857924	7	108110866	108210110
haploins_v3	FADS1	0.159972554	11	61567099	61596790
haploins_v3	OSCP1	0.15998332	1	36881428	36916086
haploins_v3	DNAJC15	0.15998347	13	43597339	43683045
haploins_v3	CAMK2N1	0.159989661	1	20808884	20812713
haploins_v3	COL16A1	0.160017905	1	32117848	32169920
haploins_v3	IL6ST	0.160040078	5	55230923	55290821
haploins_v3	MORN4	0.1600426	10	99374310	99393344
haploins_v3	RPL18	0.160084987	19	49118585	49122793
haploins_v3	GPR158	0.160109704	10	25463991	25891155
haploins_v3	CPQ	0.160118797	8	97657455	98161882
haploins_v3	THNSL1	0.160200513	10	25305587	25315593
haploins_v3	DENND4B	0.160276064	1	153901977	153919172
haploins_v3	MRPL19	0.160298164	2	75873909	75917977
haploins_v3	KLHL36	0.160350796	16	84682131	84701292
haploins_v3	STAC2	0.160379275	17	37366789	37382125
haploins_v3	SLC35B2	0.160399803	6	44221833	44225291
haploins_v3	AAAS	0.160423573	12	53701240	53718648
haploins_v3	RGCC	0.160436088	13	42031695	42045018
haploins_v3	B4GALT7	0.160454345	5	177027101	177037348
haploins_v3	SLC38A1	0.160462177	12	46576846	46663800
haploins_v3	HIVEP3	0.160477454	1	41972036	42501596
haploins_v3	SETD7	0.160597102	4	140417095	140527853
haploins_v3	ZBTB32	0.160599337	19	36195429	36207940
haploins_v3	KCNIP3	0.160681289	2	95963052	96051825
haploins_v3	SEMA4G	0.160774225	10	102729275	102745628
haploins_v3	COLGALT2	0.160790212	1	183898796	184006863
haploins_v3	CCDC172	0.160807356	10	118083940	118139541
haploins_v3	SLC12A3	0.160952618	16	56899119	56949762
haploins_v3	JUND	0.16107579	19	18390563	18392432
haploins_v3	GSR	0.161097645	8	30535583	30585443
haploins_v3	ATP8B1	0.161108429	18	55313658	55470333
haploins_v3	NPTX1	0.161133941	17	78440948	78451643
haploins_v3	MYBPC3	0.161137864	11	47352957	47374253
haploins_v3	PELI2	0.161191782	14	56584532	56768244
haploins_v3	ZCCHC24	0.161197906	10	81142081	81205383
haploins_v3	PLCB2	0.161252195	15	40570377	40600136
haploins_v3	ARL8A	0.161362363	1	202102532	202113869
haploins_v3	PEAK1	0.161369913	15	77400471	77712486
haploins_v3	CBY1	0.161401363	22	39052641	39069859
haploins_v3	HCFC1	0.161458383	X	153213004	153237258
haploins_v3	GFOD2	0.161572774	16	67708434	67753324
haploins_v3	BCAR1	0.161589333	16	75262928	75301951
haploins_v3	CRADD	0.161591139	12	94071151	94288616
haploins_v3	CNNM1	0.161637341	10	101088856	101154087
haploins_v3	DNAJC14	0.161645357	12	56214744	56224608
haploins_v3	CHCHD2	0.161663915	7	56169262	56174269
haploins_v3	EEFSEC	0.161789013	3	127872297	128127485
haploins_v3	NABP2	0.161807475	12	56615799	56623638
haploins_v3	ASPM	0.161871432	1	197053258	197115824
haploins_v3	ACKR3	0.161876661	2	237476430	237491001
haploins_v3	FLRT1	0.161887524	11	63870660	63886645
haploins_v3	TBC1D9	0.161912053	4	141541919	141677274
haploins_v3	C1orf228	0.161917136	1	45140364	45191263
haploins_v3	RCAN3	0.162058498	1	24829387	24867530
haploins_v3	APOM	0.162107126	6	31620193	31625987
haploins_v3	CYB5R1	0.162123809	1	202930997	202936408
haploins_v3	PLEKHM2	0.162189796	1	16010827	16061264
haploins_v3	FAM198B	0.162209554	4	159045626	159094470
haploins_v3	CERKL	0.162317398	2	182401403	182545392
haploins_v3	AARSD1	0.162354049	17	41102543	41116515
haploins_v3	CAMK1G	0.16241146	1	209757062	209787283
haploins_v3	NCOA7	0.162415642	6	126102307	126252266
haploins_v3	AIMP2	0.162483135	7	6048876	6063465
haploins_v3	PRTG	0.162495719	15	55903744	56035288
haploins_v3	SLN	0.162522833	11	107578104	107590419
haploins_v3	FNDC5	0.162544029	1	33327869	33338083
haploins_v3	GYS2	0.162605714	12	21689123	21757781
haploins_v3	AP4B1	0.162607738	1	114437370	114447823
haploins_v3	KLHL22	0.162608612	22	20783528	20850170
haploins_v3	KIAA0895L	0.162673278	16	67209505	67217943
haploins_v3	RBBP9	0.162729615	20	18467184	18477887
haploins_v3	NCR3	0.162756468	6	31556672	31560762
haploins_v3	DIP2C	0.162764549	10	320130	735683
haploins_v3	F2RL1	0.162804768	5	76114758	76131140
haploins_v3	TC2N	0.162817659	14	92246095	92333880
haploins_v3	CCDC67	0.162925952	11	93063137	93171653
haploins_v3	CAST	0.162925975	5	95860971	96115299
haploins_v3	SPATA24	0.162937335	5	138732252	138739777
haploins_v3	STARD13	0.162952021	13	33677272	33924767
haploins_v3	TAAR2	0.162963361	6	132938161	132945414
haploins_v3	MKRN1	0.162981468	7	140152840	140179369
haploins_v3	SPPL2A	0.163084253	15	50999506	51058005
haploins_v3	IKBKE	0.163093757	1	206643585	206670223
haploins_v3	IKBIP	0.163118874	12	99007183	99038891
haploins_v3	NRBF2	0.163128222	10	64893050	64914783
haploins_v3	SLC25A17	0.163129171	22	41165634	41215403
haploins_v3	KIAA1217	0.163143499	10	23983675	24836772
haploins_v3	LBH	0.163186536	2	30454397	30546596
haploins_v3	PACSIN1	0.163249229	6	34433916	34503006
haploins_v3	SLC22A5	0.163387271	5	131705444	131731306
haploins_v3	PALM2-AKAP2	0.163410266	9	112542589	112934792
haploins_v3	SLBP	0.163505628	4	1694527	1714282
haploins_v3	LRCH4	0.163537874	7	100169855	100183776
haploins_v3	TLL2	0.163562888	10	98124363	98273675
haploins_v3	TIMM44	0.163638215	19	7991603	8008805
haploins_v3	BRWD1	0.163713366	21	40556102	40693485
haploins_v3	CMTM5	0.163742351	14	23846017	23848981
haploins_v3	METTL11B	0.1637467	1	170115142	170136931
haploins_v3	CTDSP1	0.16381149	2	219262979	219270664
haploins_v3	ABAT	0.163825558	16	8768422	8878432
haploins_v3	LRRC16B	0.163892643	14	24521206	24538937
haploins_v3	TOMM6	0.163921901	6	41755400	41757636
haploins_v3	PKD2L1	0.163925898	10	102047903	102090243
haploins_v3	CEP63	0.16402888	3	134204585	134293859
haploins_v3	RRP15	0.164166994	1	218458629	218511325
haploins_v3	ARHGAP44	0.164173039	17	12692856	12894960
haploins_v3	IFFO2	0.164176362	1	19230775	19283180
haploins_v3	LCLAT1	0.164209262	2	30670092	30867091
haploins_v3	SLC7A10	0.164247483	19	33699570	33716756
haploins_v3	CHRNA4	0.164276334	20	61975420	62009753
haploins_v3	LYRM4	0.164428136	6	5102827	5261172
haploins_v3	GPAA1	0.164457488	8	145137493	145141119
haploins_v3	FOXH1	0.164462012	8	145698795	145701718
haploins_v3	ANGPTL7	0.164614125	1	11249398	11256038
haploins_v3	MTTP	0.164689629	4	100484918	100545156
haploins_v3	PKMYT1	0.164718387	16	3018025	3030540
haploins_v3	TNNI3	0.164781833	19	55663137	55669141
haploins_v3	GEMIN6	0.1648038	2	38978676	39012142
haploins_v3	XAB2	0.164912516	19	7684411	7694451
haploins_v3	NGEF	0.164939801	2	233743396	233877982
haploins_v3	STON2	0.16494873	14	81727000	81902809
haploins_v3	TMEM231	0.164994704	16	75572015	75590184
haploins_v3	MAG	0.165018622	19	35783028	35804707
haploins_v3	HCCS	0.165024239	X	11129421	11141198
haploins_v3	SART3	0.165094977	12	108916357	108955176
haploins_v3	COQ3	0.165096163	6	99817276	99842080
haploins_v3	GRPEL2	0.165164683	5	148724993	148734146
haploins_v3	STS	0.165202442	X	7137497	7272851
haploins_v3	SYNJ2BP	0.165206549	14	70838148	70883778
haploins_v3	GIPR	0.16529641	19	46171502	46186982
haploins_v3	DDX27	0.165363829	20	47835884	47860614
haploins_v3	NAT8L	0.165392972	4	2061239	2070816
haploins_v3	HSPH1	0.165535388	13	31710762	31736525
haploins_v3	LRRN1	0.165542281	3	3841121	3889387
haploins_v3	DDHD1	0.165614738	14	53510686	53620000
haploins_v3	STRC	0.165616336	15	43891596	44010458
haploins_v3	SRRM4	0.165619588	12	119419300	119600856
haploins_v3	ZC3HC1	0.165651654	7	129658126	129691291
haploins_v3	HPD	0.165719703	12	122277433	122301502
haploins_v3	FAM45A	0.165825696	10	120863598	120897496
haploins_v3	OVOL1	0.16582823	11	65554493	65564690
haploins_v3	FXYD6	0.165896685	11	117707693	117748201
haploins_v3	GLCCI1	0.165915956	7	8008425	8133902
haploins_v3	NIF3L1	0.165946571	2	201754050	201768655
haploins_v3	KCNK12	0.165979007	2	47743720	47798078
haploins_v3	PELI3	0.165983779	11	66234216	66244808
haploins_v3	COMT	0.166055932	22	19929130	19957498
haploins_v3	TMEM246	0.166220683	9	104235453	104295819
haploins_v3	CHPF2	0.166222872	7	150929575	150935908
haploins_v3	OPN1SW	0.166293665	7	128412545	128415844
haploins_v3	COQ10A	0.166306925	12	56660642	56664750
haploins_v3	PDZD7	0.166478765	10	102767440	102790890
haploins_v3	OS9	0.166480516	12	58087738	58115340
haploins_v3	CMTM8	0.166486906	3	32280171	32411817
haploins_v3	RNLS	0.166506077	10	90033621	90344287
haploins_v3	EIF2D	0.166511561	1	206744620	206785904
haploins_v3	PURG	0.166622003	8	30853321	30891231
haploins_v3	CDX1	0.166631814	5	149546358	149564120
haploins_v3	OSTN	0.166639645	3	190917030	190983404
haploins_v3	CDK2AP1	0.16665565	12	123745528	123756881
haploins_v3	FAM122A	0.166782278	9	71394964	71398609
haploins_v3	NTAN1	0.166802083	16	15131710	15149921
haploins_v3	CDAN1	0.166826698	15	43015757	43029324
haploins_v3	AK5	0.166834889	1	77747736	78025651
haploins_v3	BBS1	0.166866458	11	66278077	66301098
haploins_v3	PDE6C	0.166887105	10	95372345	95425767
haploins_v3	CCDC184	0.166899612	12	48577366	48579709
haploins_v3	MRPL39	0.166949385	21	26957968	26979829
haploins_v3	QPCT	0.166953272	2	37571717	37600465
haploins_v3	ZC3H7A	0.16695757	16	11844442	11891123
haploins_v3	MFSD2A	0.166982319	1	40420802	40435638
haploins_v3	SCD	0.166983144	10	102106881	102124591
haploins_v3	ST6GALNAC4	0.167070929	9	130670165	130679317
haploins_v3	CAPG	0.167090325	2	85621871	85645555
haploins_v3	MCHR2	0.167118831	6	100367786	100442123
haploins_v3	CNGA2	0.167139433	X	150906923	150913776
haploins_v3	C1GALT1	0.167160818	7	7196565	7288282
haploins_v3	MYOM1	0.167204206	18	3066805	3220106
haploins_v3	PCSK6	0.167215147	15	101840818	102065405
haploins_v3	DNAJB13	0.167244914	11	73661364	73681411
haploins_v3	ACSM3	0.167284946	16	20621565	20808903
haploins_v3	PEBP1	0.167327408	12	118573663	118583389
haploins_v3	CAP2	0.167399456	6	17393447	17558023
haploins_v3	RUSC2	0.167410131	9	35490124	35561895
haploins_v3	RPH3AL	0.167504186	17	62293	236045
haploins_v3	MRPS18A	0.16774547	6	43639040	43655528
haploins_v3	SMC1B	0.167750136	22	45739944	45809500
haploins_v3	FBP2	0.167809688	9	97321002	97356075
haploins_v3	DLX3	0.167828753	17	48067369	48072588
haploins_v3	WDR19	0.167993479	4	39184024	39287430
haploins_v3	MLH3	0.168045017	14	75480467	75518235
haploins_v3	FHL5	0.168092705	6	97010424	97064512
haploins_v3	ARHGAP18	0.168100451	6	129897277	130031370
haploins_v3	AP1G2	0.168221463	14	24028774	24037279
haploins_v3	AMPH	0.168231418	7	38423305	38671167
haploins_v3	PTPRC	0.168280937	1	198607801	198726545
haploins_v3	GDF9	0.168355003	5	132196873	132202576
haploins_v3	COX7B	0.168396202	X	77154935	77162870
haploins_v3	GNA15	0.16842726	19	3136191	3163767
haploins_v3	CHRNA7	0.168515319	15	32322691	32464722
haploins_v3	BCL7A	0.16853865	12	122457328	122499948
haploins_v3	TRAP1	0.168599632	16	3701640	3767598
haploins_v3	CACNA1B	0.168604934	9	140772241	141019076
haploins_v3	CLRN2	0.168605066	4	17516788	17528727
haploins_v3	PRDM2	0.168607975	1	14026693	14151574
haploins_v3	SCRN1	0.16865577	7	29959719	30029905
haploins_v3	NUDT5	0.168749391	10	12207324	12238143
haploins_v3	PMP22	0.168834335	17	15133095	15168643
haploins_v3	GPX7	0.168837667	1	53068044	53074723
haploins_v3	EFHC1	0.168846659	6	52285106	52387892
haploins_v3	GCC1	0.168919108	7	127220672	127233665
haploins_v3	AK3	0.168943089	9	4711155	4742043
haploins_v3	FOXJ2	0.168953009	12	8185299	8208099
haploins_v3	NPTX2	0.168956407	7	98246609	98259180
haploins_v3	ATOX1	0.169034337	5	151121877	151152093
haploins_v3	PMM2	0.169037726	16	8882680	8943188
haploins_v3	MFSD11	0.169106191	17	74731947	74777531
haploins_v3	TESK1	0.169149503	9	35605367	35610038
haploins_v3	SDK1	0.169157298	7	3341080	4308632
haploins_v3	MB	0.169165786	22	36002811	36033998
haploins_v3	SLC18A3	0.169187244	10	50818347	50820765
haploins_v3	CDC42SE2	0.169189507	5	130581186	130734140
haploins_v3	PPP1R11	0.16922554	6	30034486	30038110
haploins_v3	STK25	0.16928868	2	242432089	242449145
haploins_v3	HSPB1	0.169343034	7	75931861	75933612
haploins_v3	HSPA12B	0.169347708	20	3713314	3733758
haploins_v3	PLIN2	0.169384147	9	19108373	19149288
haploins_v3	GPR173	0.169490988	X	53078273	53109797
haploins_v3	SNX9	0.169505885	6	158244296	158366109
haploins_v3	MAN2C1	0.169529917	15	75648133	75660971
haploins_v3	APOO	0.169681543	X	23851470	23926057
haploins_v3	GANAB	0.169703884	11	62392298	62414104
haploins_v3	SYT12	0.169763188	11	66774249	66818334
haploins_v3	SMIM4	0.169808541	3	52568029	52613253
haploins_v3	RTKN2	0.169836183	10	63942794	64028466
haploins_v3	DMGDH	0.169846291	5	78293438	78531861
haploins_v3	TMTC4	0.169960076	13	101256181	101327347
haploins_v3	FAIM	0.169993778	3	138327448	138352218
haploins_v3	KDM6B	0.170012096	17	7743222	7758114
haploins_v3	HPGDS	0.170037578	4	95219686	95264027
haploins_v3	PTAFR	0.170135983	1	28473677	28520447
haploins_v3	ANKH	0.170147079	5	14704910	14871887
haploins_v3	PSTPIP2	0.170188293	18	43563502	43652238
haploins_v3	SCAMP3	0.170219244	1	155225770	155232221
haploins_v3	CBS	0.170288794	21	44473301	44497053
haploins_v3	PRPSAP1	0.170299513	17	74305567	74380602
haploins_v3	F9	0.170306612	X	138612917	138645617
haploins_v3	JADE1	0.17034027	4	129730779	129796379
haploins_v3	MYRF	0.170351399	11	61520114	61555990
haploins_v3	C7orf25	0.170413051	7	42948325	42951904
haploins_v3	ZZEF1	0.170424205	17	3907739	4046314
haploins_v3	MYL6B	0.170588261	12	56546040	56553431
haploins_v3	SLC39A1	0.17059297	1	153931575	153940188
haploins_v3	SLC13A1	0.17059663	7	122753585	122840040
haploins_v3	ZCCHC4	0.170597906	4	25314407	25372005
haploins_v3	PKD2L2	0.170602101	5	137223657	137278436
haploins_v3	CD40	0.170616813	20	44746911	44758502
haploins_v3	TPRKB	0.170647997	2	73956231	73964527
haploins_v3	FBXO10	0.170648163	9	37510889	37588871
haploins_v3	TRAF5	0.170665184	1	211499957	211548288
haploins_v3	CCT6B	0.170692374	17	33254878	33308097
haploins_v3	SSNA1	0.17086099	9	140083099	140084822
haploins_v3	CDK5R2	0.170878318	2	219824377	219826876
haploins_v3	ATP9A	0.17091233	20	50213053	50385173
haploins_v3	CALHM2	0.171017325	10	105206543	105212660
haploins_v3	SLC13A4	0.171079335	7	135365985	135414006
haploins_v3	TFAP2E	0.171086772	1	36038971	36060929
haploins_v3	ANKRD54	0.171087193	22	38226862	38245334
haploins_v3	ANKFY1	0.171100968	17	4067201	4167274
haploins_v3	MAFK	0.171100972	7	1570350	1582679
haploins_v3	JADE3	0.171220253	X	46771711	46920641
haploins_v3	DOC2A	0.171287432	16	30016830	30034591
haploins_v3	RCE1	0.171305637	11	66610306	66614017
haploins_v3	SLC25A35	0.171337393	17	8191081	8198661
haploins_v3	CCL2	0.171355793	17	32582304	32584222
haploins_v3	FBXL15	0.171374253	10	104178946	104182893
haploins_v3	SPDL1	0.171378611	5	169010638	169031782
haploins_v3	PLG	0.171403071	6	161123270	161174347
haploins_v3	PRSS23	0.171409238	11	86502101	86663952
haploins_v3	PCDHGB7	0.171449262	5	140797427	140892546
haploins_v3	PRDX4	0.171468711	X	23682379	23704516
haploins_v3	FAM60A	0.171514352	12	31433518	31479992
haploins_v3	GUCA1A	0.17170052	6	42123144	42147794
haploins_v3	PCYOX1L	0.171866291	5	148737570	148749216
haploins_v3	ADRA1A	0.171893562	8	26605667	26724790
haploins_v3	CDH24	0.171918773	14	23516271	23526747
haploins_v3	EGLN1	0.171949749	1	231499497	231560790
haploins_v3	MANEAL	0.17200964	1	38259474	38266809
haploins_v3	EIF1AD	0.172010625	11	65764016	65769647
haploins_v3	EMP3	0.172173158	19	48824766	48833810
haploins_v3	USF2	0.172211581	19	35759881	35770724
haploins_v3	TXNRD1	0.172341448	12	104609557	104744061
haploins_v3	TMEM38A	0.17241569	19	16771938	16800840
haploins_v3	U2AF2	0.172419604	19	56165512	56186081
haploins_v3	SPTLC1	0.172437319	9	94794281	94877666
haploins_v3	NPHP3	0.172447635	3	132276986	132441303
haploins_v3	LONRF1	0.172482366	8	12579403	12613582
haploins_v3	RABIF	0.172486124	1	202848085	202858263
haploins_v3	MTURN	0.172489575	7	30174426	30202378
